,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1477,1488,1596,1421,1925,1969,2306,1491,-,1569,1705,1828,2038,2208,2179,1970,1566,1590,1254,1557,Upgrade
1,Trading Asset Securities,0.86,64.8,-,-,-,-,-,-,-,0.99,3.66,9.48,13.21,13.68,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,1477,1553,1596,1421,1925,1969,2306,1491,-,1570,1709,1837,2051,2222,2179,1970,1566,1590,1254,1557,Upgrade
3,Cash Growth,-23.25%,-21.14%,-30.77%,-4.71%,-,25.45%,34.92%,-18.86%,-,-29.34%,-21.58%,-6.72%,30.96%,39.76%,73.81%,26.54%,-0.66%,12.41%,-37.57%,-20.42%,Upgrade
4,Accounts Receivable,390.07,491.7,504.05,445.14,448.02,537.25,576.53,541.38,-,614.37,632.41,521.07,429.13,509.09,559.86,447.66,482.32,530.21,521.16,534.31,Upgrade
5,Other Receivables,11.48,10.67,10.66,10.3,21.45,23.31,7.83,42.9,-,78.5,60.71,56.48,7.44,5.94,8.16,9.38,8.03,7.99,11.46,18.3,Upgrade
6,Receivables,401.56,502.37,514.71,455.44,469.47,560.55,584.36,584.28,-,692.87,693.13,577.54,436.57,515.03,568.01,457.04,490.34,538.2,532.62,552.61,Upgrade
7,Inventory,800.68,724.05,636.37,702.27,996.54,1066,1061,1102,-,1005,919.86,907.97,904.64,762.72,694.71,727.41,820.12,898.85,820.54,842.99,Upgrade
8,Other Current Assets,95.53,60.03,69.88,47.45,84.54,81.4,76.77,68.15,-,85.04,129.51,114,145.77,125.18,106.49,85.71,102.43,137.43,118.58,110.26,Upgrade
9,Total Current Assets,2775,2839,2817,2626,3476,3677,4028,3246,-,3353,3451,3437,3538,3625,3548,3240,2979,3164,2725,3062,Upgrade
10,"Property, Plant & Equipment",2994,2946,2978,3029,3011,3030,3035,3098,-,3015,2951,2981,2752,2628,2595,2562,2380,2289,2235,2285,Upgrade
11,Long-Term Investments,664.74,666.54,667.8,671.67,697.76,677.1,672.98,720.88,-,743.08,256.39,259.42,261.37,150.51,53.45,47.88,58.5,59.59,63.75,67.88,Upgrade
12,Goodwill,603.31,603.31,603.31,603.31,711.01,711.01,711.01,711.01,-,757.74,757.74,757.74,757.74,757.74,757.74,757.74,757.74,757.74,757.74,757.74,Upgrade
13,Other Intangible Assets,525.37,529.74,533.59,520.8,529.52,539.03,547.59,555.76,-,476.9,483.75,490.13,493.93,501.59,509.15,517.88,510.7,518.25,525.96,533.46,Upgrade
14,Long-Term Deferred Tax Assets,37.69,37.31,40.75,41.57,60.21,56.8,54.79,52.34,-,48.22,50.46,52.18,38.8,41.28,42.56,42.18,31.07,30.08,30.09,27.34,Upgrade
