,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8095,10190,8160,9065,11639,13921,13905,11428,11347,10991,11218,11687,13338,12286,13063,14423,13759,12610,12804,9955,11525,Upgrade
1,Market Cap Growth,-26.80%,-26.80%,-41.32%,-20.68%,2.57%,26.66%,23.95%,-2.22%,-14.93%,-10.54%,-14.13%,-18.97%,-3.06%,-2.57%,2.02%,44.88%,19.38%,13.23%,11.41%,-7.25%,57.51%,Upgrade
2,Enterprise Value,7728,9871,7898,8497,11071,13392,13142,10912,10831,10488,10100,10315,11966,10864,11539,13097,12433,11431,11761,8599,10275,Upgrade
3,Last Close Price,5.10,6.42,5.11,5.60,7.19,8.60,8.59,7.02,6.97,6.75,6.89,7.07,8.07,7.43,7.90,8.70,8.30,7.61,7.73,6.01,6.67,Upgrade
4,PE Ratio,-,-,-20.34,-21.10,-,-,-,265.21,-,48.70,54.35,93.45,140.06,356.65,113.96,53.07,-,28.49,23.69,14.78,14.95,Upgrade
5,Forward PE,-,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,Upgrade
6,PS Ratio,2.81,5.25,4.05,4.39,5.36,6.03,5.72,4.51,4.20,3.98,4.06,4.42,5.37,5.32,5.55,5.68,5.57,5.01,5.09,3.71,3.92,Upgrade
7,PB Ratio,1.48,1.87,1.49,1.64,2.08,2.33,2.30,1.86,1.86,-,1.82,1.88,2.18,2.03,2.18,2.42,2.35,2.24,2.32,1.86,2.01,Upgrade
8,P/TBV Ratio,2.35,2.35,1.87,2.06,2.60,2.93,2.90,2.34,2.34,-,2.28,2.35,2.74,2.55,2.76,3.07,3.01,2.90,3.01,2.44,2.60,Upgrade
9,P/FCF Ratio,172.88,-,44.15,-271.71,-,144.13,-,404.98,-179.17,-,-,-109.26,-,124.85,68.65,48.04,29.93,21.65,24.52,18.08,25.51,Upgrade
10,P/OCF Ratio,76.79,-,29.39,82.73,-,219.64,-,90.76,-,207.36,80.95,90.78,-,33.90,35.75,30.76,25.77,18.44,19.67,14.65,18.82,Upgrade
