,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4128,4393,3958,5788,6511,4960,4894,5131,4998,2585,3278,3786,3794,2769,2863,2275,2420,2703,2880,3064,3431,Upgrade
1,Market Cap Growth,-11.44%,-11.44%,-19.13%,12.79%,30.26%,91.92%,49.29%,35.54%,31.73%,-6.66%,14.48%,66.38%,56.81%,2.44%,-0.56%,-25.74%,-29.48%,-18.62%,-13.86%,-6.14%,30.77%,Upgrade
2,Enterprise Value,4168,4331,3668,5446,6483,5197,4983,5530,5397,3021,3580,4075,4334,3317,3281,2800,2944,3218,3236,3465,4259,Upgrade
3,Last Close Price,8.29,8.61,7.75,10.94,12.35,10.65,10.51,10.74,10.82,5.60,7.10,7.80,7.82,6.21,6.43,4.91,5.22,5.84,6.22,6.31,7.15,Upgrade
4,PE Ratio,67.36,62.13,-,36.90,25.72,18.44,18.20,21.56,28.05,21.22,28.99,28.92,29.90,23.48,31.21,36.37,55.23,40.79,26.72,19.83,19.98,Upgrade
5,PS Ratio,6.13,5.65,4.70,6.24,6.10,4.73,4.71,5.15,5.64,3.17,4.18,4.99,5.00,3.82,4.15,3.49,3.82,4.05,3.87,3.60,3.73,Upgrade
6,PB Ratio,2.37,2.52,2.17,2.86,3.24,2.89,-,3.40,3.56,2.13,2.78,2.90,3.01,2.63,2.79,2.03,2.24,2.54,2.71,2.53,2.98,Upgrade
7,P/TBV Ratio,4.10,4.10,3.43,4.31,4.89,4.86,-,6.29,7.07,5.00,6.87,6.19,6.75,8.05,9.12,5.43,6.45,7.68,8.26,6.20,7.91,Upgrade
8,P/FCF Ratio,-,-,-,-,57.87,-,18.31,18.19,17.76,19.04,30.74,38.70,25.77,18.93,22.08,19.61,30.41,-,-,29.12,37.77,Upgrade
9,P/OCF Ratio,49.87,49.87,-,-,32.79,15.66,13.49,13.80,13.45,11.96,15.89,18.28,14.77,10.75,12.41,10.69,14.32,18.90,16.32,13.84,15.48,Upgrade
10,EV/Sales Ratio,5.36,5.57,4.35,5.87,6.07,4.95,4.79,5.55,6.09,3.70,4.56,5.38,5.72,4.57,4.75,4.30,4.65,4.82,4.35,4.07,4.62,Upgrade
11,EV/EBITDA Ratio,28.49,29.99,19.88,22.10,17.81,14.20,13.49,16.29,19.95,12.95,16.25,17.05,18.97,15.47,16.92,17.47,19.33,21.99,17.45,14.08,15.88,Upgrade
12,EV/EBIT Ratio,51.71,51.94,-,28.78,20.99,16.63,15.76,19.25,24.68,16.62,21.21,21.69,24.44,20.31,22.74,25.29,28.27,32.34,23.20,17.26,19.03,Upgrade
13,EV/FCF Ratio,-318.02,-,-,-,57.62,-,18.65,19.61,19.18,22.26,33.57,41.67,29.44,22.68,25.30,24.13,37.00,-,-,32.94,46.87,Upgrade
14,Debt / Equity Ratio,0.37,0.37,0.25,0.15,0.15,0.34,-,0.52,0.60,0.77,0.75,0.45,0.52,0.72,0.75,0.68,0.96,0.91,0.91,0.85,0.85,Upgrade
15,Debt / EBITDA Ratio,4.37,9.90,25.12,2.96,0.77,2.62,-,1.38,2.11,3.90,6.03,1.99,2.62,4.07,3.49,3.03,5.29,9.29,11.20,4.65,5.63,Upgrade
16,Debt / FCF Ratio,-,-,-,-,2.72,-,-,2.80,3.01,6.86,8.25,6.01,4.50,5.19,5.96,6.61,13.10,-,-,9.76,10.73,Upgrade
17,Asset Turnover,0.23,0.24,0.26,-,-,-,0.48,0.50,0.35,0.36,0.38,0.47,0.35,0.33,0.36,0.36,0.25,0.22,0.30,0.41,Upgrade,
18,Inventory Turnover,1.49,1.18,1.29,1.29,-,-,-,2.06,2.66,1.85,2.17,1.89,2.17,1.63,1.50,1.82,2.27,1.35,1.32,1.68,1.81,Upgrade
19,Quick Ratio,1.03,1.03,1.17,1.78,1.75,1.02,-,0.86,0.80,0.88,0.83,1.09,1.01,0.60,0.56,0.80,0.82,0.75,0.74,0.96,0.94,Upgrade
20,Current Ratio,1.46,1.46,1.77,2.55,2.37,1.47,-,1.13,1.02,1.22,1.18,1.66,1.43,1.00,0.96,1.15,1.06,1.02,1.03,1.21,1.21,Upgrade
21,Return on Equity (ROE),0.74%,-1.34%,1.82%,-,-,-,28.97%,24.57%,12.12%,5.08%,14.22%,8.31%,10.61%,12.54%,15.13%,5.61%,0.52%,1.57%,7.75%,13.22%,Upgrade,
22,Return on Assets (ROA),0.12%,-1.17%,1.00%,-,-,-,12.84%,9.07%,5.25%,2.79%,7.49%,6.33%,4.43%,5.41%,5.89%,4.16%,1.73%,1.00%,4.75%,3.48%,Upgrade,
23,Return on Capital (ROIC),0.12%,-1.25%,1.08%,-,-,-,14.24%,9.94%,5.57%,2.96%,7.98%,6.75%,4.70%,5.77%,6.28%,4.38%,1.82%,1.05%,5.01%,3.69%,Upgrade,
24,Return on Capital Employed (ROCE),4.54%,4.70%,-,9.20%,15.09%,17.87%,-,18.63%,15.22%,11.80%,11.24%,11.57%,11.30%,11.89%,10.84%,7.78%,7.56%,7.33%,10.31%,13.41%,15.09%,Upgrade
25,Earnings Yield,1.71%,1.61%,2.62%,2.71%,3.89%,5.42%,5.49%,4.64%,3.57%,4.71%,3.45%,3.46%,3.34%,4.26%,3.20%,2.75%,1.81%,2.45%,3.74%,5.04%,5.00%,Upgrade
26,FCF Yield,-0.32%,-0.30%,-0.13%,0.72%,1.73%,4.49%,5.46%,5.50%,5.63%,5.25%,3.25%,2.58%,3.88%,5.28%,4.53%,5.10%,3.29%,1.29%,2.18%,3.43%,2.65%,Upgrade
27,Dividend Yield,4.43%,-,-,-,2.89%,-,-,-,3.06%,-,-,-,4.24%,-,-,-,6.35%,-,-,-,5.36%,Upgrade
28,Payout Ratio,260.66%,162.83%,-,15.16%,-,2.46%,323.72%,0.55%,-,3.79%,955.09%,5.26%,-,6.22%,396.35%,21.89%,-,154.73%,3495.53%,70.88%,-,Upgrade
29,Buyback Yield / Dilution,-24.41%,0.63%,-224.22%,7.28%,-6.73%,-73.08%,53.93%,-3.05%,-11.68%,-8.91%,-11.44%,-9.59%,-18.63%,-1.46%,6.78%,0.02%,12.91%,4.51%,0.59%,-3.87%,-8.59%,Upgrade
30,Total Shareholder Return,-19.98%,0.63%,-224.22%,7.28%,-3.84%,-73.08%,53.93%,-3.05%,-8.62%,-8.91%,-11.44%,-9.59%,-14.39%,-1.46%,6.78%,0.02%,19.25%,4.51%,0.59%,-3.87%,-3.23%,Upgrade
