,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,8777,10103,17221,18220,12282,11965,15300,15432,12004,9783,12433,19084,9936,11663,10927,16371,8960,9721,10389,14927,Upgrade
1,Other Revenue,-247.85,247.85,-,379.1,-179.06,179.06,-,548.89,-305.78,305.78,-,432.1,-202.91,202.91,-,90.12,-56.56,56.56,-,1299,Upgrade
2,Revenue,8529,10351,17221,18599,12103,12144,15300,15980,11698,10089,12433,19516,9733,11866,10927,16461,8903,9777,10389,16226,Upgrade
3,Revenue Growth (YoY),-29.53%,-14.77%,12.56%,16.39%,3.47%,20.37%,23.06%,-18.12%,20.18%,-14.98%,13.78%,18.56%,9.32%,21.36%,5.18%,1.45%,16.55%,-18.25%,28.16%,16.05%,Upgrade
4,Cost of Revenue,7316,9214,14856,16119,10341,10701,13159,12978,9739,8457,10156,13434,7966,9758,8537,12480,6756,7318,8121,11046,Upgrade
5,Gross Profit,1213,1137,2366,2481,1762,1443,2141,3002,1958,1632,2277,6082,1767,2108,2390,3981,2148,2460,2268,5181,Upgrade
6,"Selling, General & Admin",1171,1130,1593,1824,1509,1423,1520,2059,1582,1314,1543,2077,1533,1212,1251,1499,1030,918.91,993.32,1235,Upgrade
7,Research & Development,12.65,11.87,11.84,9.66,26.97,23.08,23.4,64.02,28.94,37.17,16.16,35.41,23.01,13.47,14.65,18.36,4.98,5.37,1.72,3.48,Upgrade
8,Other Operating Expenses,-90.86,155.93,83.37,443.78,65.32,76.56,102.87,714.19,62.35,132.74,211.13,1813,137.05,226.72,336.11,783.36,440.07,471.81,370.73,997.85,Upgrade
9,Operating Expenses,1051,1305,1715,2328,1596,1525,1657,2876,1687,1501,1759,3998,1678,1469,1575,2216,1500,1422,1375,2182,Upgrade
10,Operating Income,161.68,-168.42,650.66,152.48,165.8,-81.38,484.35,125.74,271.27,131.05,518.16,2084,88.87,639.98,814.65,1766,648.03,1037,892.71,2999,Upgrade
11,Interest Expense,-453.67,-431.16,-484.24,-449.71,-361.82,-382.38,-357.06,-339.07,-330.11,-396.14,-403.93,-352.75,-335.06,-307.73,-267.09,-258.89,-250.05,-178.99,-281.99,-317.94,Upgrade
12,Interest & Investment Income,237.26,1736,228.67,38.81,138.76,2622,280.49,4603,271.47,427.41,386.8,537.7,621.46,590.98,269.7,1033,316.69,351.46,94.85,200.36,Upgrade
13,Currency Exchange Gain (Loss),156.63,-156.63,-,-16.1,99.31,-99.31,-,-175.67,202.58,-202.58,-,-165.93,113.38,-113.38,-,-0.35,-23.71,23.71,-,30.6,Upgrade
14,Other Non Operating Income (Expenses),7.88,130.04,-126.83,51.57,-125.82,-66.03,10.93,225.34,-313.65,41.89,-47.86,62.59,-110.06,81.14,-101.97,-9.82,-9.1,-13.22,45.65,-151.84,Upgrade
15,EBT Excluding Unusual Items,109.77,1110,268.26,-222.95,-83.76,1993,418.7,4439,101.55,1.63,453.16,2166,378.6,890.98,715.29,2530,681.86,1220,751.22,2760,Upgrade
16,Gain (Loss) on Sale of Investments,142.63,112.26,17.76,18.7,-19.89,46.32,-7.68,22.8,20.11,421.3,14.34,337.01,-18.03,-34.15,45.85,-35.06,-4.53,28.2,-132.61,336.18,Upgrade
17,Gain (Loss) on Sale of Assets,2.14,23.93,-0.05,19.73,55.46,-7.56,0.08,-1.1,48.62,43.06,10.91,126.38,168.76,-23.99,0.01,1.59,1.16,-0.01,0.2,-114.39,Upgrade
18,Asset Writedown,-168.93,-7.3,7.3,105.47,-105.47,-2.76,2.76,2.76,-2.79,-11.45,11.45,-1.22,1.22,0.72,-0.58,12.34,-12.34,24.02,-24.02,5.21,Upgrade
19,Other Unusual Items,-114.36,114.36,-,104.14,-0.12,0.12,-,222.69,-0.49,0.49,-,131.11,-139.27,139.27,-,237.86,-,-,-,112.16,Upgrade
20,Pretax Income,-28.74,1353,293.28,25.1,-153.78,2029,413.86,4686,167,455.03,489.86,2759,391.28,972.84,760.57,2746,666.15,1273,594.8,3099,Upgrade
21,Income Tax Expense,21.43,482.54,147.05,317.71,-116.8,174.87,120.29,1665,79.11,167.42,95.81,675.37,69.04,153.43,151.09,583.2,202.04,342.99,127.73,794.61,Upgrade
22,Earnings From Continuing Operations,-50.17,870.95,146.23,-292.61,-36.97,1854,293.57,3021,87.89,287.61,394.05,2084,322.24,819.41,609.48,2163,464.11,929.54,467.07,2304,Upgrade
23,Minority Interest in Earnings,67.83,90.56,34,81.7,53.77,45.01,25.31,-122.56,12.4,69,-69.88,-12.75,-34.01,12.2,-31.92,-144.87,53.63,-179.32,-142.36,-315.48,Upgrade
24,Net Income,17.66,961.5,180.23,-210.91,16.8,1899,318.88,2899,100.29,356.61,324.16,2071,288.23,831.61,577.56,2018,517.74,750.23,324.71,1989,Upgrade
25,Net Income to Common,17.66,961.5,180.23,-210.91,16.8,1899,318.88,2899,100.29,356.61,324.16,2071,288.23,831.61,577.56,2018,517.74,750.23,324.71,1989,Upgrade
26,Net Income Growth,5.12%,-49.38%,-43.48%,-,-83.25%,432.60%,-1.63%,39.97%,-65.20%,-57.12%,-43.87%,2.62%,-44.33%,10.85%,77.87%,1.47%,154.79%,23.81%,-19.23%,4.89%,Upgrade
27,Shares Outstanding (Basic),3892,3906,3835,3879,3891,3881,3889,3919,3807,3877,3859,3882,3862,3888,3876,3872,3892,3868,3866,3870,Upgrade
28,Shares Outstanding (Diluted),3892,3906,3835,3879,3898,3894,3889,3919,3864,3877,3859,3898,3862,3888,3876,3872,3892,3868,3866,3870,Upgrade
29,Shares Change (YoY),-0.15%,0.30%,-1.39%,-1.02%,0.88%,0.45%,0.77%,0.54%,0.05%,-0.28%,-0.44%,0.68%,-0.77%,0.52%,0.27%,0.05%,-0.40%,-0.13%,0.00%,3.38%,Upgrade
30,EPS (Basic),0.00,0.25,0.05,-0.05,0.00,0.49,0.08,0.74,0.03,0.09,0.08,0.53,0.07,0.21,0.15,0.52,0.13,0.19,0.08,0.51,Upgrade
31,EPS (Diluted),0.00,0.25,0.05,-0.05,0.00,0.49,0.08,0.74,0.03,0.09,0.08,0.53,0.07,0.21,0.15,0.52,0.13,0.19,0.08,0.51,Upgrade
32,EPS Growth,5.29%,-49.53%,-42.68%,-,-83.40%,430.23%,-2.38%,39.22%,-65.22%,-57.00%,-43.62%,1.93%,-43.90%,10.28%,77.38%,1.42%,155.82%,23.96%,-19.23%,1.46%,Upgrade
33,Free Cash Flow,729.97,442.44,231.64,-945.72,1041,485.38,3484,1414,-119.37,-72.69,-1981,-879.17,-5351,-289.94,-1174,1748,-1454,-2471,169.53,4008,Upgrade
34,Free Cash Flow Per Share,0.19,0.11,0.06,-0.24,0.27,0.12,0.90,0.36,-0.03,-0.02,-0.51,-0.23,-1.39,-0.07,-0.30,0.45,-0.37,-0.64,0.04,1.04,Upgrade
35,Dividend Per Share,-,-,-,0.190,-,-,-,0.350,-,-,-,0.350,-,-,-,0.330,-,-,-,0.290,Upgrade
36,Dividend Growth,-,-,-,-45.71%,-,-,-,0%,-,-,-,6.06%,-,-,-,13.79%,-,-,-,7.41%,Upgrade
37,Gross Margin,14.22%,10.98%,13.74%,13.34%,14.56%,11.89%,14.00%,18.79%,16.74%,16.17%,18.31%,31.16%,18.16%,17.77%,21.87%,24.19%,24.12%,25.16%,21.83%,31.93%,Upgrade
38,Operating Margin,1.90%,-1.63%,3.78%,0.82%,1.37%,-0.67%,3.17%,0.79%,2.32%,1.30%,4.17%,10.68%,0.91%,5.39%,7.46%,10.73%,7.28%,10.61%,8.59%,18.48%,Upgrade
39,Profit Margin,0.21%,9.29%,1.05%,-1.13%,0.14%,15.64%,2.08%,18.14%,0.86%,3.53%,2.61%,10.61%,2.96%,7.01%,5.29%,12.26%,5.82%,7.67%,3.13%,12.26%,Upgrade
40,Free Cash Flow Margin,8.56%,4.27%,1.35%,-5.08%,8.60%,4.00%,22.77%,8.85%,-1.02%,-0.72%,-15.94%,-4.50%,-54.97%,-2.44%,-10.75%,10.62%,-16.33%,-25.28%,1.63%,24.70%,Upgrade
41,EBITDA,296.82,-46.51,785.81,287.63,354.63,83.99,673.18,314.57,451.57,328.54,698.46,2265,212.58,806.39,938.35,1889,737.27,1149,981.96,3088,Upgrade
42,EBITDA Margin,3.48%,-0.45%,4.56%,1.55%,2.93%,0.69%,4.40%,1.97%,3.86%,3.26%,5.62%,11.60%,2.18%,6.80%,8.59%,11.48%,8.28%,11.75%,9.45%,19.03%,Upgrade
43,D&A For EBITDA,135.14,121.9,135.14,135.14,188.83,165.37,188.83,188.83,180.31,197.49,180.31,180.31,123.7,166.41,123.7,123.7,89.25,111.18,89.25,89.25,Upgrade
44,EBIT,161.68,-168.42,650.66,152.48,165.8,-81.38,484.35,125.74,271.27,131.05,518.16,2084,88.87,639.98,814.65,1766,648.03,1037,892.71,2999,Upgrade
45,EBIT Margin,1.90%,-1.63%,3.78%,0.82%,1.37%,-0.67%,3.17%,0.79%,2.32%,1.30%,4.17%,10.68%,0.91%,5.39%,7.46%,10.73%,7.28%,10.61%,8.59%,18.48%,Upgrade
46,Effective Tax Rate,-,35.65%,50.14%,1265.88%,-,8.62%,29.07%,35.53%,47.37%,36.79%,19.56%,24.48%,17.64%,15.77%,19.86%,21.24%,30.33%,26.95%,21.47%,25.64%,Upgrade
47,Revenue as Reported,8529,10351,17221,18599,12103,12144,15300,15980,11698,10089,12433,19516,9733,11866,10927,16461,8903,9777,10389,16226,Upgrade
