,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7391,5861,4352,3194,4486,4419,4448,5226,3959,3854,4711,6241,7646,5631,7203,8507,8645,10589,7157,5748,6601,Upgrade
1,Market Cap Growth,32.64%,32.64%,-2.16%,-38.88%,13.31%,14.64%,-5.59%,-16.28%,-48.22%,-31.55%,-34.59%,-26.63%,-11.56%,-46.82%,0.64%,48.00%,30.97%,71.61%,39.87%,-1.50%,56.49%,Upgrade
2,Enterprise Value,7184,5335,4154,3011,4303,3895,4143,4715,3558,3274,4142,5455,6860,4854,6448,7661,7799,9680,6201,5394,6247,Upgrade
3,Last Close Price,17.68,14.02,10.41,7.64,10.73,10.57,10.64,12.50,9.47,9.22,11.27,14.93,18.29,13.47,17.23,20.33,20.65,25.30,17.10,13.72,15.75,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,137.88,112.02,68.46,65.00,73.15,Upgrade
5,Forward PE,-,19.07,19.07,19.07,19.07,19.07,19.07,19.07,19.07,19.07,19.07,19.07,19.07,19.07,19.07,19.07,19.07,19.07,19.07,19.07,19.07,Upgrade
6,PS Ratio,10.76,8.08,5.88,4.33,6.07,5.82,5.57,6.15,4.56,4.43,5.47,7.66,9.81,6.60,8.35,9.33,9.62,11.46,7.91,6.63,7.03,Upgrade
7,PB Ratio,4.85,3.84,2.84,2.07,2.90,2.74,2.71,3.11,2.31,2.15,2.60,3.42,4.17,3.05,3.88,4.49,4.53,5.69,3.86,3.13,3.57,Upgrade
8,P/TBV Ratio,4.05,4.05,2.99,2.19,3.06,2.93,2.89,3.32,2.46,2.31,2.79,3.66,4.50,3.29,4.18,4.87,4.92,6.13,4.16,3.39,3.85,Upgrade
9,P/FCF Ratio,-,-2666.25,-,-,-263.93,-,823.84,-,-22.15,-,-,-,3169.79,142.29,-,-,213.51,-,-,-,59.08,Upgrade
10,P/OCF Ratio,1349.81,1349.81,-,-,-387.75,-,289.93,-,-23.11,-45.30,-,-,857.41,119.25,-,-,171.74,-,-,-,55.40,Upgrade
11,EV/Sales Ratio,9.91,7.36,5.62,4.08,5.83,5.13,5.19,5.55,4.10,3.76,4.81,6.69,8.80,5.69,7.47,8.40,8.68,10.48,6.85,6.22,6.65,Upgrade
12,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,152.21,134.89,82.18,-,107.57,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,204.02,167.37,100.93,-,145.46,Upgrade
14,EV/FCF Ratio,-3268.09,-2427.16,-,-,-253.20,-,767.38,-,-19.91,-,-,-,2843.78,122.64,-,-,192.61,-,-,-,55.91,Upgrade
15,Debt / Equity Ratio,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,-,-7.63,-,-,-1.00,-,4.17,-,-0.16,-,-,-,11.85,0.50,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.41,0.43,0.34,0.51,0.43,0.40,0.32,0.50,0.45,0.45,0.33,0.48,0.43,0.36,0.25,0.63,0.45,0.47,0.24,0.70,Upgrade,
18,Inventory Turnover,1.68,1.58,1.61,1.37,2.25,1.56,1.31,1.21,1.87,1.48,1.54,1.23,1.87,1.25,0.99,0.79,2.06,1.29,1.44,0.74,2.28,Upgrade
