,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Cash & Equivalents,418,596.18,466.72,469,330.1,313.94,316.35,298.18,469.52,637.41,661.04,1033,684.72,601.53,439.18,1382,493.37,570.78,144.64,660.11,Upgrade
1,Trading Asset Securities,-,-,1,-,-,-,-,-,-,-,-,-,-,8.86,34.92,-,12,100,183,43,Upgrade
2,Cash & Short-Term Investments,418,596.18,467.72,469,330.1,313.94,316.35,298.18,469.52,637.41,661.04,1033,684.72,610.39,474.1,1382,505.37,670.78,327.64,703.11,Upgrade
3,Cash Growth,26.63%,89.90%,47.85%,57.29%,-29.69%,-50.75%,-52.14%,-71.14%,-31.43%,4.43%,39.43%,-25.23%,35.49%,-9.00%,44.70%,96.50%,-6.12%,32.34%,-34.07%,6.00%,Upgrade
4,Accounts Receivable,1840,1746,1678,1838,2406,2266,1985,2133,2401,2451,2106,2404,2994,2785,2147,2041,1884,1491,1211,1190,Upgrade
5,Other Receivables,112.13,105.47,140.83,143.11,179.66,183.88,189.23,180.41,289.84,235.19,243.5,245.92,666.8,738.42,665.3,125.16,219.14,72.17,72.87,31.54,Upgrade
6,Receivables,1953,1851,1819,1981,2586,2450,2174,2313,2691,2686,2350,2650,3661,3524,2812,2166,2103,1563,1283,1221,Upgrade
7,Inventory,141.28,191.51,246.21,203.28,256.62,245.76,250.05,217.58,263.83,375.5,337.82,289.48,353,345.42,274.59,200.36,177.74,166.6,172.72,142.92,Upgrade
8,Prepaid Expenses,60.42,49.45,72.78,63.75,35.73,35.81,-,59.88,-,-,-,216.08,-,-,-,-,-,-,-,-,Upgrade
