,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,60379,54990,52315,50107,39676,33506,44890,44890,29092,29092,28289,28289,22516,22516,27647,27647,18410,18410,24921,24921,Upgrade
1,Revenue Growth (YoY),52.18%,64.12%,16.54%,11.62%,36.38%,15.17%,58.68%,58.68%,29.21%,29.21%,2.32%,2.32%,22.30%,22.30%,10.94%,10.94%,-22.58%,-22.58%,-5.76%,-5.76%,Upgrade
2,Cost of Revenue,50917,45970,45168,42369,33882,28759,38681,38681,24854,24854,23463,23463,18637,18637,23429,23429,15259,15259,20698,20698,Upgrade
3,Gross Profit,9462,9020,7147,7739,5793,4747,6210,6210,4238,4238,4827,4827,3880,3880,4218,4218,3151,3151,4224,4224,Upgrade
4,"Selling, General & Admin",4931,8072,6451,5855,5578,4493,5496,5496,4409,4409,4501,4501,3221,3221,2970,2970,2431,2431,2354,2354,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-,170.2,170.2,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,Operating Expenses,6403,7908,6653,6507,5302,4710,5655,5655,4421,4421,4563,4563,3223,3223,2972,2972,2433,2433,2373,2373,Upgrade
7,Operating Income,3059,1112,494,1232,491.43,37,554.49,554.49,-182.69,-182.69,263.78,263.78,656.7,656.7,1245,1245,717.52,717.52,1851,1851,Upgrade
8,Interest Expense,-109.44,-225.07,-,-126.33,-267.58,-,-122.9,-122.9,-104.29,-104.29,-57.91,-57.91,-74.51,-74.51,-48.74,-48.74,-34.75,-34.75,-33.97,-33.97,Upgrade
9,Interest & Investment Income,225.07,649.44,-,267.58,428.33,-,253.85,253.85,211.73,211.73,147.62,147.62,124.88,124.88,108.64,108.64,79.01,79.01,63.66,63.66,Upgrade
10,Earnings From Equity Investments,-113.73,336.73,412,53.31,108.69,36,40.24,40.24,285.45,285.45,249.45,249.45,353.05,353.05,214.86,214.86,222.85,222.85,157.66,157.66,Upgrade
11,Currency Exchange Gain (Loss),-141.95,141.95,-,114.58,-114.58,-,-58.36,-58.36,19.07,19.07,44.48,44.48,17.93,17.93,-,-,-,-,33.78,33.78,Upgrade
12,Other Non Operating Income (Expenses),-197.38,164.38,728,69.23,524.77,274,139.81,139.81,415.55,415.55,210.54,210.54,382.27,382.27,180.49,180.49,335.44,335.44,271.93,271.93,Upgrade
13,EBT Excluding Unusual Items,2721,2180,1634,1610,1171,347,807.14,807.14,644.8,644.8,857.96,857.96,1460,1460,1701,1701,1320,1320,2344,2344,Upgrade
14,Gain (Loss) on Sale of Investments,254.84,-254.84,-,33.87,-33.87,-,0.71,0.71,13.45,13.45,14.31,14.31,-,-,-,-,-,-,0.32,0.32,Upgrade
