,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,9536,7996,9150,7305,6203,4516,5728,7425,6125,8086,Upgrade
1,Revenue Growth (YoY),4.22%,9.47%,47.50%,61.76%,8.29%,-39.18%,-6.48%,-8.17%,-15.69%,9.48%,Upgrade
2,Cost of Revenue,9201,7538,8801,6928,5963,4277,7348,6918,5479,7147,Upgrade
3,Gross Profit,334.79,458.59,348.95,376.72,240.14,239.22,-1620,507.09,645.79,938.35,Upgrade
4,"Selling, General & Admin",290.55,295.07,305.54,278.67,343.79,296.37,1098,446.54,441.31,631.68,Upgrade
5,Other Operating Expenses,24.06,18.9,30.88,9.1,0.05,-5.6,972.48,-19.93,49.56,50.1,Upgrade
6,Operating Expenses,314.61,734.02,336.41,444.59,343.84,290.78,2070,426.61,490.87,681.78,Upgrade
7,Operating Income,20.18,-275.42,12.53,-67.87,-103.71,-51.56,-3690,80.49,154.91,256.57,Upgrade
8,Interest Expense,-76.48,-111.05,-68.77,-78.83,-98.96,-94.55,-139.63,-67.12,-94.97,-112.47,Upgrade
9,Interest & Investment Income,14.61,42.07,21.13,4.99,27.34,5.71,11.92,14.46,9.68,1.05,Upgrade
10,Earnings From Equity Investments,-0.37,0.21,-8.53,-0.23,-4.05,-10.98,12.75,9.59,-13.14,0.26,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,0.01,-,0.03,-,-0.96,-,0.4,Upgrade
12,Other Non Operating Income (Expenses),14.52,-269.31,2.64,48.58,11.74,-2.02,111.65,5.67,24.73,-1.01,Upgrade
13,EBT Excluding Unusual Items,-27.54,-613.5,-41,-93.35,-167.64,-153.36,-3693,42.13,81.21,144.8,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-50.52,-17.6,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,7.46,-,1.7,-,3.22,-,1.37,-,36.51,Upgrade
16,Gain (Loss) on Sale of Assets,-,-55.74,-,-,-,-7.94,-,-0.71,-,-2.58,Upgrade
17,Asset Writedown,-,0.31,-0.31,-0.18,-1.01,3.27,-6.79,-,-,-,Upgrade
18,Legal Settlements,-,41.7,-,-,-,-,-,-,-,-,Upgrade
19,Pretax Income,-27.54,-619.77,-41.31,-91.83,-168.65,-154.81,-3751,25.2,81.21,178.73,Upgrade
20,Income Tax Expense,1.53,13.35,-8.4,18.44,0.23,4.79,-313.16,-24.52,16.41,43.14,Upgrade
21,Earnings From Continuing Operations,-29.08,-633.11,-32.91,-110.27,-168.88,-159.6,-3437,49.72,64.8,135.6,Upgrade
22,Net Income to Company,-29.08,-633.11,-32.91,-110.27,-168.88,-159.6,-3437,49.72,64.8,135.6,Upgrade
23,Minority Interest in Earnings,-0.19,29.51,6.48,2.54,1.03,35.68,-6.13,0.88,-1.33,-15.97,Upgrade
24,Net Income,-29.27,-603.61,-26.44,-107.73,-167.85,-123.92,-3444,50.6,63.47,119.63,Upgrade
25,Net Income to Common,-29.27,-603.61,-26.44,-107.73,-167.85,-123.92,-3444,50.6,63.47,119.63,Upgrade
26,Net Income Growth,-,-,-,-,-,-,-,-57.70%,-53.95%,-32.37%,Upgrade
27,Shares Outstanding (Basic),886,764,732,732,732,735,730,733,730,667,Upgrade
28,Shares Outstanding (Diluted),886,764,732,732,732,735,730,733,730,667,Upgrade
29,Shares Change (YoY),21.03%,4.31%,-,-0.39%,0.40%,0.34%,-0.00%,9.93%,9.44%,-,Upgrade
30,EPS (Basic),-0.03,-0.79,-0.04,-0.15,-0.23,-0.17,-4.72,0.07,0.09,0.18,Upgrade
31,EPS (Diluted),-0.03,-0.79,-0.04,-0.15,-0.23,-0.17,-4.72,0.07,0.09,0.18,Upgrade
32,EPS Growth,-,-,-,-,-,-,-,-61.52%,-57.92%,-32.37%,Upgrade
33,Free Cash Flow,-91.67,324.68,-285.37,72.19,-684.37,-1217,205.97,31.08,266.41,681.22,Upgrade
34,Free Cash Flow Per Share,-0.10,0.42,-0.39,0.10,-0.93,-1.66,0.28,0.04,0.37,1.02,Upgrade
35,Operating Margin,0.21%,-3.44%,0.14%,-0.93%,-1.67%,-1.14%,-64.42%,1.08%,2.53%,3.17%,Upgrade
36,Profit Margin,-0.31%,-7.55%,-0.29%,-1.47%,-2.71%,-2.74%,-60.12%,0.68%,1.04%,1.48%,Upgrade
37,Free Cash Flow Margin,-0.96%,4.06%,-3.12%,0.99%,-11.03%,-26.96%,3.60%,0.42%,4.35%,8.43%,Upgrade
38,EBITDA,27.55,-266.89,23.6,-55.08,-94.14,-42.62,-3669,101.99,178.22,280.48,Upgrade
39,D&A For EBITDA,7.37,8.53,11.07,12.79,9.57,8.94,20.93,21.5,23.31,23.91,Upgrade
40,EBIT,20.18,-275.42,12.53,-67.87,-103.71,-51.56,-3690,80.49,154.91,256.57,Upgrade
