,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q2 2017,Q1 2017,Q4 2016,Q3 2016,+6 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jun '17 Jun 30, 2017","Mar '17 Mar 31, 2017","Dec '16 Dec 31, 2016","Sep '16 Sep 30, 2016",+6 Quarters
0,Operating Revenue,72.23,35.71,48.2,34.44,107.63,51.98,46.56,32.9,78.56,59.98,36.21,17.8,43.92,43.92,33.33,33.33,13.25,13.25,15.55,15.55,Upgrade
1,Other Revenue,-,-0.94,0.94,-,4.04,-1.8,1.8,-,4.32,-2.16,2.16,-,2.45,2.45,0.2,0.2,-,-,-,-,Upgrade
2,Revenue,72.23,34.77,49.13,34.44,111.67,50.17,48.37,32.9,82.88,57.82,38.37,17.8,46.37,46.37,33.52,33.52,13.25,13.25,15.55,15.55,Upgrade
3,Revenue Growth (YoY),-35.32%,-30.69%,1.59%,4.67%,34.73%,-13.23%,26.05%,84.89%,78.76%,24.70%,14.45%,-46.92%,249.81%,249.81%,115.52%,115.52%,81.09%,81.09%,166.57%,166.57%,Upgrade
4,Cost of Revenue,-15.31,4.88,5.92,4.51,21.6,5.79,7.44,5.23,7.89,10.14,5.31,2.55,1.88,1.88,9.6,9.6,3.95,3.95,4.38,4.38,Upgrade
5,Gross Profit,87.54,29.9,43.21,29.93,90.07,44.38,40.93,27.68,74.99,47.68,33.06,15.25,44.49,44.49,23.92,23.92,9.3,9.3,11.17,11.17,Upgrade
6,"Selling, General & Admin",-69.25,22.37,25.47,21.41,25,21.12,22.58,18.42,18.78,18.34,15.91,15.28,15.73,15.73,13.94,13.94,7.28,7.28,6.86,6.86,Upgrade
7,Research & Development,-78.65,27.25,26.98,24.42,27.28,23.02,20.69,19.94,23.55,17.93,14.87,16.06,16.39,16.39,11.93,11.93,-,-,-,-,Upgrade
8,Other Operating Expenses,228.4,-5.05,0.51,-4.63,2.77,-2.73,-1.99,-5.68,1.57,-3,0.39,-5.86,-0.81,-0.81,-2.29,-2.29,-2.87,-2.87,0.27,0.27,Upgrade
9,Operating Expenses,75.64,44.53,55.22,43.85,62.57,43.35,43.08,33.16,50.41,35.08,33.3,25.23,32.21,32.4,23.99,23.99,4.41,4.41,7.13,7.13,Upgrade
10,Operating Income,11.91,-14.63,-12.01,-13.92,27.5,1.03,-2.15,-5.49,24.58,12.6,-0.24,-9.99,12.28,12.09,-0.07,-0.07,4.89,4.89,4.05,4.05,Upgrade
11,Interest Expense,-9.82,-,-2.19,-0.77,-0.08,-,-0.05,-,-0.17,-,-0.07,-,-0.04,-0.04,-0.02,-0.02,-,-,-,-,Upgrade
12,Interest & Investment Income,-,7.01,3.58,2.19,4.14,3.13,5.16,1.73,1.77,0.4,1.91,1.16,1.63,1.63,1.54,1.54,0.05,0.05,0.05,0.05,Upgrade
13,Currency Exchange Gain (Loss),-,-0,0,-,-0,0,-0,-,0,-0,0,-,-0,-0,-0,-0,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),-0.81,-1.52,0.05,-0.04,0.09,-0.35,0.22,-0.04,-0.01,-0.07,-0.01,0,0.11,0.3,-0.31,-0.31,0.55,0.55,1.18,1.18,Upgrade
15,EBT Excluding Unusual Items,1.27,-9.14,-10.56,-12.54,31.64,3.81,3.18,-3.79,26.17,12.93,1.58,-8.83,13.97,13.97,1.14,1.14,5.49,5.49,5.27,5.27,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,0.24,0.02,0.04,-0,-,-,-0.08,-,-0,-0,-,-,-,-,Upgrade
17,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,0.08,-,-0.04,-0.04,-0.45,-0.45,-0.4,-0.4,Upgrade
18,Other Unusual Items,-0,-1.2,1.21,-,7.86,-,-,-,3.58,-,-,-,1.66,1.66,-,-,-,-,-,-,Upgrade
19,Pretax Income,1.27,-10.35,-9.36,-12.54,39.51,3.81,3.42,-3.78,29.79,12.92,1.58,-8.83,15.64,15.64,1.1,1.1,5.04,5.04,4.87,4.87,Upgrade
