,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Cash & Equivalents,12.46,12.46,12.51,-,16.66,-,22.29,-,49.99,-,66.42,-,46.37,-,94.83,-,62.3,-,143.41,-,Upgrade
1,Short-Term Investments,24.66,24.66,39.29,-,38.44,-,33.06,-,58.99,-,99.14,-,60.68,-,101.8,-,65.62,-,66.29,-,Upgrade
2,Trading Asset Securities,4.45,4.45,6.39,-,6.46,-,7.78,-,9.67,-,26.88,-,2.98,-,2.92,-,2.12,-,-,-,Upgrade
3,Accounts Receivable,83.49,83.49,92.86,-,93.33,-,91.99,-,67.05,-,81.53,-,573.01,-,73.55,-,117.07,-,45.47,-,Upgrade
4,Other Receivables,-,-,0.34,-,-,-,0.02,-,0.52,-,1.01,-,0.52,-,0.79,-,0.52,-,0.26,-,Upgrade
5,"Property, Plant & Equipment",0.65,0.65,3.22,-,4.53,-,6,-,8.34,-,10.78,-,7.68,-,4.63,-,2.77,-,4.39,-,Upgrade
6,Other Intangible Assets,0.95,0.95,0.95,-,0.95,-,0.95,-,0.95,-,0.95,-,0.95,-,0.95,-,0.95,-,0.95,-,Upgrade
7,Investments in Debt & Equity Securities,24.41,24.41,32.53,-,26.56,-,28.38,-,27.59,-,21.19,-,-,-,-,-,-,-,-,-,Upgrade
8,Other Current Assets,1.04,1.04,1.07,-,0.92,-,1.07,-,34.57,-,1.38,-,1.15,-,0.98,-,1.17,-,0.95,-,Upgrade
9,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,-,-,-,-,-,0.05,-,0.05,-,0.2,-,0.2,-,Upgrade
10,Other Long-Term Assets,1.92,1.92,1.92,-,1.92,-,1.98,-,2,-,24.03,-,2.05,-,2.08,-,2.08,-,2.04,-,Upgrade
11,Total Assets,154.03,154.03,191.06,-,189.76,-,193.52,-,259.68,-,333.3,-,695.44,-,282.58,-,254.8,-,263.96,-,Upgrade
12,Accounts Payable,25.19,25.19,42.15,-,40.36,-,35.53,-,62.79,-,112.01,-,65.46,-,106.93,-,72.43,-,69.66,-,Upgrade
13,Short-Term Debt,6.65,6.65,7.26,-,8.01,-,6.01,-,-,-,-,-,449.66,-,-,-,-,-,-,-,Upgrade
14,Current Portion of Leases,-,-,-,-,-,-,0.82,-,2.03,-,2.4,-,-,-,0.96,-,2.38,-,2.82,-,Upgrade
15,Other Current Liabilities,1.92,1.92,1.83,-,1.78,-,1.65,-,0.85,-,1.34,-,0.95,-,1.27,-,0.85,-,1,-,Upgrade
16,Long-Term Leases,-,-,-,-,-,-,-,-,-,-,0.82,-,-,-,-,-,-,-,0.96,-,Upgrade
17,Long-Term Deferred Tax Liabilities,0,0,0,-,0.14,-,0.14,-,0.39,-,0.39,-,-,-,-,-,-,-,-,-,Upgrade
18,Total Liabilities,33.76,33.76,51.24,-,50.28,-,44.13,-,66.05,-,116.95,-,516.07,-,109.16,-,75.66,-,80.42,-,Upgrade
19,Common Stock,9.6,9.6,9.6,-,9.6,-,9.6,-,11.93,-,11.93,-,9.6,-,8,-,8,-,8,-,Upgrade
20,Additional Paid-In Capital,93.06,93.06,93.06,-,93.06,-,93.06,-,123.58,-,123.58,-,88.66,-,77.18,-,77.18,-,77.18,-,Upgrade
21,Retained Earnings,-22.05,-22.05,-2.49,-,-2.83,-,7.07,-,18.47,-,41.12,-,41.45,-,49.84,-,55.55,-,59.96,-,Upgrade
22,Comprehensive Income & Other,39.65,39.65,39.65,-,39.65,-,39.65,-,39.65,-,39.73,-,39.66,-,38.4,-,38.4,-,38.4,-,Upgrade
23,Total Common Equity,120.26,120.26,139.82,-,139.48,149.38,149.38,-,193.63,216.35,216.35,-,179.37,173.42,173.42,-,179.13,183.54,183.54,-,Upgrade
24,Shareholders' Equity,120.26,120.26,139.82,-,139.48,149.38,149.38,-,193.63,216.35,216.35,-,179.37,173.42,173.42,-,179.13,183.54,183.54,-,Upgrade
25,Total Liabilities & Equity,154.03,154.03,191.06,-,189.76,-,193.52,-,259.68,-,333.3,-,695.44,-,282.58,-,254.8,-,263.96,-,Upgrade
26,Total Debt,6.65,6.65,7.26,-,8.01,6.82,6.82,-,2.03,3.22,3.22,-,449.66,0.96,0.96,-,2.38,3.78,3.78,-,Upgrade
27,Net Cash (Debt),34.92,34.92,50.93,-,53.54,56.32,56.32,-,116.63,189.22,189.22,-,-339.64,198.59,198.59,-,127.66,205.93,205.93,-,Upgrade
28,Net Cash Growth,-34.79%,-38.00%,-9.57%,-,-54.09%,-70.24%,-70.24%,-,-,-4.72%,-4.72%,-,-,-3.56%,-3.56%,-,-32.76%,20.70%,20.70%,-,Upgrade
29,Net Cash Per Share,0.36,0.36,0.53,-,0.56,0.59,0.60,-,0.98,1.59,1.58,-,-3.54,2.30,2.48,-,1.60,2.57,2.57,-,Upgrade
30,Filing Date Shares Outstanding,96,96,96,96,96,96,96,96,119.3,119.3,119.3,119.3,96,96,80,80,80,80,80,80,Upgrade
31,Total Common Shares Outstanding,96,96,96,96,96,96,96,96,119.3,119.3,119.3,119.3,96,96,80,80,80,80,80,80,Upgrade
32,Working Capital,92.34,92.34,101.21,-,105.65,-,112.22,-,155.13,-,160.62,-,168.64,-,165.71,-,173.13,-,176.92,-,Upgrade
33,Book Value Per Share,1.25,1.25,1.46,-,1.45,1.56,1.56,-,1.62,1.81,1.81,-,1.87,2.17,2.17,-,2.24,2.29,2.29,-,Upgrade
34,Tangible Book Value,119.31,119.31,138.87,-,138.53,148.43,148.43,-,192.68,215.4,215.4,-,178.42,172.47,172.47,-,178.18,182.59,182.59,-,Upgrade
35,Tangible Book Value Per Share,1.24,1.24,1.45,-,1.44,1.55,1.55,-,1.62,1.81,1.81,-,1.86,2.16,2.16,-,2.23,2.28,2.28,-,Upgrade
