,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Interest and Dividend Income,1.54,1.54,1.61,1.57,1.4,1.4,1.46,0.96,0.65,0.65,0.7,1.16,0.87,1.89,2.6,2.41,1.46,1.1,1.34,0.89,Upgrade
1,Total Interest Expense,0.18,0.18,0.21,0.2,0.14,0.12,0.11,0.04,0.02,0.02,0.02,0.31,0.26,0.95,1.17,1.06,0.42,0.17,-0,0.08,Upgrade
2,Net Interest Income,1.36,1.36,1.4,1.37,1.26,1.28,1.35,0.92,0.63,0.62,0.68,0.85,0.62,0.94,1.42,1.35,1.03,0.93,1.35,0.81,Upgrade
3,Brokerage Commission,0.31,0.31,0.37,0.32,0.61,0.3,0.27,0.35,0.49,0.68,0.7,1.06,0.51,1.08,1.12,0.66,0.78,0.45,1.1,0.77,Upgrade
4,Asset Management Fee,0.11,0.11,0.2,0.24,0.26,0.28,0.27,0.28,0.28,0.31,0.32,0.37,0.65,0.4,0.57,1.1,0.32,0.33,0.32,0.32,Upgrade
5,Underwriting & Investment Banking Fee,1.09,1.09,1.49,0.67,3.45,0.3,0.79,0.4,0.61,0.27,0.29,0.6,1.24,1.07,2.7,0.86,24.31,7.1,2.02,6.09,Upgrade
6,Gain on Sale of Investments (Rev),-4.93,-4.93,6.63,-0.93,-1.46,-1.74,10.68,5.75,1.8,-14.1,23.6,-0.5,-0.01,0.04,0.32,0.07,0.07,0.04,-,-,Upgrade
7,Other Revenue,0.53,0.53,0.87,1.09,0.59,0.4,0.03,0.87,0.97,0.35,0.57,0.15,0.16,1.01,0.23,1.43,-0.94,0.64,0.27,0.24,Upgrade
8,Revenue,-1.53,-1.53,10.96,2.76,4.71,0.82,13.39,8.57,4.78,-11.88,26.15,2.53,3.18,4.54,6.36,5.46,25.58,9.49,5.05,8.23,Upgrade
9,Revenue Growth (YoY),-,-,-18.10%,-67.78%,-1.57%,-,-48.81%,238.72%,50.65%,-,311.44%,-53.66%,-87.59%,-52.15%,25.79%,-33.59%,3.73%,16.80%,-81.65%,-16.61%,Upgrade
10,Salaries & Employee Benefits,4.12,4.12,3.8,4.1,5.01,3.97,3.89,3.94,4.11,4.96,2.99,3.96,4.09,5.63,4.37,4.22,3.59,4.78,3.6,3.88,Upgrade
11,Cost of Services Provided,3.19,3.19,2.18,2.41,2.62,1.74,2.09,2.06,2.31,1.96,5.37,2.2,2.57,1.83,1.87,1.18,24.07,2.7,1.44,1.07,Upgrade
12,Total Operating Expenses,7.79,7.79,6.74,6.82,8.47,6.92,8.76,7.22,7.63,7.86,7.16,6.78,7.52,8.61,7.21,6.23,28.47,8.29,5.63,6.29,Upgrade
13,Operating Income,-9.31,-9.31,4.22,-4.06,-3.77,-6.1,4.63,1.35,-2.85,-19.74,18.99,-4.25,-4.35,-4.07,-0.86,-0.76,-2.89,1.21,-0.58,1.94,Upgrade
14,Currency Exchange Gains,-0.01,-0.01,0.04,-,-0.07,0.03,0.13,-0.09,-0.05,0,-0.02,-,0.02,-,0.06,0.04,-,-0.03,0.02,-0.05,Upgrade
15,EBT Excluding Unusual Items,-9.33,-9.33,4.26,-4.06,-3.83,-6.07,4.77,1.26,-2.9,-19.83,18.87,-4.25,-4.33,-4.07,-0.8,-0.72,-2.89,1.18,-0.56,1.88,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-14.66,-,-,-,-,-,-,-,-,-,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,-17.67,-,-,-,-,-,-,-,-0.04,-,1.3,-,-,-,Upgrade
18,Pretax Income,-9.78,-9.78,4.26,-4.06,-3.83,-6.07,-12.91,1.26,-2.9,-19.83,4.21,-4.25,-4.33,-4.07,-0.84,-0.72,-1.59,1.18,-0.56,1.88,Upgrade
19,Income Tax Expense,-,-,-0.14,-,-,-,-0.25,-,-,-,0.45,-,-,-,0.15,-,-0.1,0.1,0.13,0.3,Upgrade
20,Earnings From Continuing Ops.,-9.78,-9.78,4.4,-4.06,-3.83,-6.07,-12.66,1.26,-2.9,-19.83,3.77,-4.25,-4.33,-4.07,-0.99,-0.72,-1.49,1.08,-0.7,1.58,Upgrade
21,Net Income,-9.78,-9.78,4.4,-4.06,-3.83,-6.07,-12.66,1.26,-2.9,-19.83,3.77,-4.25,-4.33,-4.07,-0.99,-0.72,-1.49,1.08,-0.7,1.58,Upgrade
22,Net Income to Common,-9.78,-9.78,4.4,-4.06,-3.83,-6.07,-12.66,1.26,-2.9,-19.83,3.77,-4.25,-4.33,-4.07,-0.99,-0.72,-1.49,1.08,-0.7,1.58,Upgrade
23,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-46.87%,-,-59.31%,Upgrade
24,Shares Outstanding (Basic),96,96,96,96,96,96,94,115,119,119,120,96,96,86,80,80,80,80,80,80,Upgrade
25,Shares Outstanding (Diluted),96,96,96,96,96,96,94,117,119,119,120,96,96,86,80,80,80,80,80,80,Upgrade
26,Shares Change (YoY),-,-,2.37%,-18.01%,-19.53%,-19.53%,-21.53%,21.65%,24.27%,38.08%,49.39%,20.32%,20.00%,8.00%,-,-,-,-,-,-,Upgrade
27,EPS (Basic),-0.10,-0.10,0.05,-0.04,-0.04,-0.06,-0.13,0.01,-0.02,-0.17,0.03,-0.04,-0.05,-0.05,-0.01,-0.01,-0.02,0.01,-0.01,0.02,Upgrade
28,EPS (Diluted),-0.10,-0.10,0.05,-0.04,-0.04,-0.06,-0.13,0.01,-0.02,-0.17,0.03,-0.04,-0.05,-0.05,-0.01,-0.01,-0.02,0.01,-0.01,0.02,Upgrade
29,EPS Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-46.87%,-,-59.31%,Upgrade
30,Free Cash Flow,-0.32,-0.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Free Cash Flow Per Share,-0.00,-0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Dividend Per Share,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.025,0.025,0.050,-,0.050,Upgrade
33,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-50.00%,-50.00%,0%,-,0%,Upgrade
34,Operating Margin,-,-,38.51%,-146.85%,-79.97%,-743.12%,34.60%,15.76%,-59.59%,-,72.61%,-167.84%,-136.98%,-89.54%,-13.48%,-13.99%,-11.30%,12.71%,-11.48%,23.55%,Upgrade
35,Profit Margin,-,-,40.13%,-146.85%,-81.39%,-739.83%,-94.54%,14.72%,-60.53%,-,14.41%,-167.84%,-136.28%,-89.54%,-15.56%,-13.20%,-5.83%,11.37%,-13.75%,19.26%,Upgrade
36,Effective Tax Rate,-,-,-,-,-,-,-,-,-,-,10.56%,-,-,-,-,-,-,8.48%,-,15.92%,Upgrade
