,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Market Capitalization,26,46,48,48,42,53,61,67,123,155,173,239,191,134,175,81,93,100,114,123,160,Upgrade
1,Market Cap Growth,-12.73%,-12.73%,-21.88%,-28.57%,-65.63%,-65.96%,-64.48%,-71.84%,-35.62%,15.39%,-0.99%,195.30%,105.69%,34.40%,53.80%,-34.42%,-42.00%,-38.42%,-46.42%,-30.00%,-9.09%,Upgrade
2,Last Close Price,0.28,0.48,0.50,0.50,0.44,0.55,0.64,0.70,1.28,1.30,1.45,2.00,1.60,1.40,1.82,1.01,1.13,1.19,1.31,1.42,1.80,Upgrade
3,PE Ratio,-,-,-,-5.02,-,-,-,-,-6.95,-,-,-26.89,-,-,-,-,-,-,10.25,-,5.11,Upgrade
4,PS Ratio,2.47,4.32,2.84,2.49,1.95,1.92,2.23,4.52,4.45,7.18,8.66,6.56,11.50,6.88,4.17,1.72,2.04,2.07,2.40,2.67,2.33,Upgrade
5,PB Ratio,0.22,0.38,0.40,0.34,-,0.38,0.41,0.45,-,0.80,0.80,1.10,-,0.75,1.01,0.47,-,0.56,0.62,0.67,-,Upgrade
6,Debt / Equity Ratio,0.06,0.06,0.06,0.05,-,0.06,0.05,0.05,-,0.01,0.01,0.01,-,2.51,0.01,0.01,-,0.01,0.02,0.02,-,Upgrade
7,Quick Ratio,3.70,3.70,3.70,2.95,-,3.09,-,3.53,-,2.84,-,2.38,-,1.32,-,2.51,-,3.27,-,3.21,-,Upgrade
8,Current Ratio,3.74,3.74,3.74,2.98,-,3.11,-,3.55,-,3.36,-,2.39,-,1.33,-,2.52,-,3.29,-,3.23,-,Upgrade
9,Return on Equity (ROE),-32.52%,-30.08%,12.60%,-,-10.61%,-16.26%,-,-,-5.65%,-36.66%,-,-,-9.81%,-9.38%,-,-,-3.29%,2.35%,-,-,Upgrade,
10,Return on Assets (ROA),-25.40%,-22.67%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
11,Earnings Yield,-72.78%,-41.70%,-27.64%,-19.92%,-63.02%,-40.34%,-33.14%,-50.77%,-14.40%,-14.96%,-14.24%,-3.72%,-7.14%,-7.52%,-4.16%,-2.63%,-1.97%,0.48%,9.75%,9.76%,19.55%,Upgrade
12,FCF Yield,-17.81%,-1.37%,-0.66%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.82%,10.48%,11.43%,-,8.35%,Upgrade
14,Buyback Yield / Dilution,4.23%,-,-,-2.37%,18.01%,19.53%,19.53%,21.53%,-21.65%,-24.27%,-38.08%,-49.39%,-20.32%,-20.00%,-8.00%,-,-,-,-,-,-,Upgrade
15,Total Shareholder Return,4.23%,-,-,-2.37%,18.01%,19.53%,19.53%,21.53%,-21.65%,-24.27%,-38.08%,-49.39%,-20.32%,-20.00%,-8.00%,-,8.82%,10.48%,11.43%,-,8.35%,Upgrade
