,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,92,92,77.67,-,82.37,-,116.37,-,-,-,132.25,-,85.38,-,84.7,-,161.68,-,96.47,-,Upgrade
1,Short-Term Investments,9.84,9.84,28.39,-,55.03,-,32.13,-,-,-,57.44,-,84.2,-,90.8,-,42.48,-,127.97,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,6,-,3,-,0.5,-,0.5,-,13,-,Upgrade
3,Cash & Short-Term Investments,101.84,101.84,106.06,-,137.4,148.5,148.5,-,-,195.69,195.69,172.58,172.58,176,176,-,204.66,237.44,237.44,-,Upgrade
4,Cash Growth,-25.88%,-31.42%,-28.58%,-,-,-24.11%,-24.11%,-,-,11.18%,11.18%,-,-15.67%,-25.87%,-25.87%,-,-18.20%,-19.92%,-19.92%,-,Upgrade
5,Accounts Receivable,20.25,20.25,53.63,-,36.7,-,5.18,-,-,-,7.49,-,31.93,-,54.7,-,26.4,-,29.35,-,Upgrade
6,Other Receivables,17.79,17.79,12.45,-,12.11,-,1.92,-,-,-,0.43,-,1.27,-,1.06,-,11.58,-,18.78,-,Upgrade
7,Receivables,38.04,38.04,66.08,-,48.81,-,7.1,-,-,-,7.92,-,35.14,-,60.18,-,42.42,-,49.17,-,Upgrade
8,Prepaid Expenses,10.68,10.68,10.78,-,7.59,-,11.06,-,-,-,12.42,-,15,-,13.44,-,9.23,-,16.4,-,Upgrade
