,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Market Capitalization,3230,4269,1418,1734,2269,2327,2420,2400,1998,2034,2630,3544,3124,3738,2930,2481,2675,3047,2648,2508,3086,Upgrade
1,Market Cap Growth,83.41%,83.41%,-41.42%,-27.75%,13.56%,14.43%,-7.98%,-32.29%,-36.05%,-45.59%,-10.25%,42.86%,16.79%,22.67%,10.66%,-1.08%,-13.31%,-13.07%,-21.88%,-44.25%,-20.12%,Upgrade
2,Enterprise Value,2875,3860,936,1251,1813,1847,2112,1959,1557,1542,2149,3139,2719,3327,2673,2330,2524,3047,2584,2781,3359,Upgrade
3,Last Close Price,14.31,18.91,6.28,7.45,9.75,10.00,10.28,9.97,8.30,8.45,10.93,14.57,12.84,15.36,12.04,10.09,10.88,12.40,10.77,10.08,12.40,Upgrade
4,PE Ratio,-,-1155.88,-253.22,416.15,-,-,349.33,208.44,-,49.64,52.70,37.85,31.17,34.73,26.92,34.44,38.15,29.34,26.65,25.79,33.47,Upgrade
5,PS Ratio,1.87,2.56,0.73,0.83,1.00,0.99,1.04,1.02,0.80,0.81,0.96,1.27,1.12,1.36,1.12,1.00,1.18,1.66,1.67,1.92,2.61,Upgrade
6,PB Ratio,2.73,3.47,1.15,1.35,1.78,1.81,1.85,1.78,1.48,1.48,-,2.57,2.29,2.76,2.19,1.90,2.08,2.40,2.12,1.98,2.48,Upgrade
7,P/TBV Ratio,5.20,5.20,1.73,2.00,2.63,2.67,2.69,2.56,2.15,2.14,-,3.70,3.31,3.98,3.18,2.80,3.10,3.58,3.16,2.96,3.72,Upgrade
8,P/FCF Ratio,423.62,-,-,-,77.77,66.46,95.99,-,86.57,-,22.67,-,24.65,-,15.71,-,16.47,33.66,70.16,-,48.34,Upgrade
9,P/OCF Ratio,188.51,-,-,-,42.20,43.54,56.77,-,51.25,-,14.34,-,15.73,-,13.39,-,12.59,19.30,25.43,-,27.87,Upgrade
10,EV/Sales Ratio,1.72,2.31,0.48,0.60,0.80,0.78,0.90,0.83,0.62,0.61,0.78,1.12,0.97,1.21,1.03,0.94,1.11,1.66,1.63,2.13,2.84,Upgrade
11,EV/EBITDA Ratio,46.90,68.18,16.32,20.10,28.15,44.78,40.68,38.08,-,16.37,20.66,30.89,23.68,26.85,23.34,17.53,19.72,27.02,23.75,29.84,43.90,Upgrade
12,EV/EBIT Ratio,1562.60,722.40,124.49,-,-,-255.16,534.76,580.43,-,32.67,36.89,52.37,36.55,39.28,33.81,23.82,26.10,35.74,31.26,39.27,60.53,Upgrade
13,EV/FCF Ratio,376.98,-,-,-,62.16,52.74,83.76,-,67.47,-,18.53,-,21.45,-,14.33,-,15.54,33.65,68.47,-,52.61,Upgrade
14,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.03,0.04,-,0.04,0.04,0.04,0.04,0.04,0.09,0.09,0.19,0.16,0.47,Upgrade
15,Debt / EBITDA Ratio,0.01,0.02,0.05,0.03,0.05,0.36,0.21,0.77,-,0.50,-,0.51,0.58,0.35,0.71,0.32,0.94,1.13,1.51,1.55,9.53,Upgrade
16,Debt / FCF Ratio,0.11,-,-,-,0.10,0.59,0.84,-,1.80,-,-,-,0.41,-,0.32,-,0.71,1.26,6.31,-,9.07,Upgrade
17,Asset Turnover,0.28,0.65,0.30,1.41,0.82,1.03,0.66,1.71,-,-,0.98,1.83,1.28,1.29,1.05,1.84,1.02,1.03,0.57,0.82,Upgrade,
18,Inventory Turnover,-,510.93,1306.44,553.90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,855.51,409.23,198.40,Upgrade
19,Quick Ratio,1.37,1.37,1.38,1.50,1.41,1.59,1.64,1.42,1.59,1.92,-,1.94,1.72,1.81,1.84,1.58,1.51,1.68,1.46,1.62,1.60,Upgrade
20,Current Ratio,1.43,1.43,1.39,1.51,1.42,1.67,1.73,1.82,1.65,2.16,-,2.10,1.84,2.06,2.04,1.80,1.68,1.84,1.57,1.77,1.67,Upgrade
21,Return on Equity (ROE),0.27%,0.83%,1.15%,-1.77%,-0.07%,3.49%,3.17%,-5.84%,-,-,4.51%,2.40%,5.18%,17.93%,7.12%,4.95%,6.03%,7.34%,6.53%,15.15%,Upgrade,
22,Return on Assets (ROA),0.01%,0.74%,-0.20%,-0.03%,0.26%,1.23%,0.17%,-2.49%,-,-,1.56%,1.18%,2.99%,1.51%,3.44%,2.55%,2.34%,3.77%,3.01%,0.94%,Upgrade,
23,Return on Capital (ROIC),0.02%,1.51%,-0.41%,-0.06%,0.44%,2.02%,0.27%,-3.92%,-,-,2.33%,1.78%,4.37%,2.19%,5.03%,3.66%,3.29%,5.22%,4.04%,1.25%,Upgrade,
24,Return on Capital Employed (ROCE),0.18%,0.39%,0.55%,-,-,-0.51%,0.27%,0.23%,-,3.13%,-,3.94%,4.94%,5.68%,5.36%,6.78%,6.67%,5.90%,5.47%,4.63%,3.00%,Upgrade
25,Earnings Yield,-0.11%,-0.09%,-0.39%,0.24%,0.48%,-0.07%,0.29%,0.48%,0.82%,2.01%,1.90%,2.64%,3.21%,2.88%,3.71%,2.90%,2.62%,3.41%,3.75%,3.88%,2.99%,Upgrade
26,FCF Yield,0.24%,0.18%,1.23%,2.62%,1.29%,1.50%,1.04%,2.34%,1.16%,5.92%,4.41%,2.60%,4.06%,3.27%,6.37%,7.28%,6.07%,2.97%,1.43%,1.62%,2.07%,Upgrade
27,Dividend Yield,1.45%,-,-,-,2.26%,-,-,-,2.65%,-,-,-,1.04%,-,-,-,0.92%,-,-,-,1.21%,Upgrade
28,Payout Ratio,0.00%,-,4415.40%,-,-,-,458.40%,4.57%,-,7.66%,201.28%,-,15.54%,2.33%,39.09%,3.52%,7.66%,13.53%,162.45%,19.25%,14.71%,Upgrade
29,Buyback Yield / Dilution,5.18%,-33.93%,47.93%,-11.02%,34.01%,4.03%,1.72%,1.61%,-1.75%,-10.68%,2.67%,-5.20%,-5.61%,2.10%,-1.49%,4.55%,-5.17%,-1.45%,2.64%,-19.28%,-4.74%,Upgrade
30,Total Shareholder Return,6.64%,-33.93%,47.93%,-11.02%,36.26%,4.03%,1.72%,1.61%,0.89%,-10.68%,2.67%,-5.20%,-4.58%,2.10%,-1.49%,4.55%,-4.25%,-1.45%,2.64%,-19.28%,-3.53%,Upgrade
