,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,4487,3481,3868,4642,4177,5609,5222,11333,12455,10476,11507,Upgrade
1,Market Cap Growth,-25.00%,-25.00%,-7.41%,-17.24%,-20.00%,-50.51%,-58.07%,8.18%,8.24%,-22.62%,-23.23%,Upgrade
2,Enterprise Value,8616,8290,9562,10301,9515,11256,11422,17106,19945,17443,17028,Upgrade
3,PE Ratio,10.55,7.56,9.74,-204.13,-,-,10.17,11.70,20.14,39.17,45.02,Upgrade
4,PS Ratio,1.23,0.96,1.10,1.63,2.11,0.91,0.49,0.89,1.17,1.33,1.39,Upgrade
5,PB Ratio,0.41,0.21,0.24,0.28,0.26,0.36,0.26,0.57,0.64,0.66,0.74,Upgrade
6,P/FCF Ratio,1.93,-2.74,-,-1.14,-,1.13,1.48,4.01,5.33,4.10,6.52,Upgrade
7,P/OCF Ratio,1.46,-2.92,-,-1.17,-,1.09,1.42,3.80,4.99,3.97,6.23,Upgrade
8,EV/Sales Ratio,2.38,2.29,2.73,3.61,4.80,1.83,1.08,1.34,1.87,2.22,2.06,Upgrade
9,EV/EBITDA Ratio,6.41,6.72,8.65,23.07,-,-,11.44,11.24,17.40,20.19,23.09,Upgrade
10,EV/EBIT Ratio,7.52,7.16,9.21,26.41,-,-,12.05,11.52,17.76,22.13,23.70,Upgrade
11,EV/FCF Ratio,3.71,-6.52,-,-2.54,-,2.26,3.24,6.06,8.53,6.83,9.65,Upgrade
12,Debt / Equity Ratio,0.20,0.20,0.20,0.21,0.21,0.22,0.18,0.18,0.20,0.28,0.24,Upgrade
13,Debt / FCF Ratio,1.39,-2.54,-,-0.84,-,0.69,0.99,1.29,1.65,1.70,2.14,Upgrade
14,Return on Capital Employed (ROCE),1.24%,1.24%,1.15%,0.45%,-,-,0.96%,1.59%,1.28%,1.00%,0.95%,Upgrade
15,Earnings Yield,10.26%,13.22%,10.27%,-0.49%,-15.39%,-7.63%,9.83%,8.55%,4.96%,2.55%,2.22%,Upgrade
16,Earnings Yield,10.26%,13.22%,10.27%,-0.49%,-15.39%,-7.63%,9.83%,8.55%,4.96%,2.55%,2.22%,Upgrade
17,FCF Yield,51.74%,-36.52%,-53.40%,-87.35%,-12.76%,88.84%,67.45%,24.92%,18.77%,24.38%,15.34%,Upgrade
18,Buyback Yield / Dilution,-,-,-,-,-,-12.31%,-20.10%,-6.94%,-,-23.13%,Upgrade,
19,Total Shareholder Return,-,-,-,-,-,-12.31%,-20.10%,-6.94%,-,-23.13%,Upgrade,
