,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7117,4571,2546,4133,4599,4763,4489,4763,5338,4599,5529,5694,5228,5201,4763,4845,5119,5420,5174,5584,6159,Upgrade
1,Market Cap Growth,-4.02%,-4.02%,-43.29%,-13.22%,-13.85%,3.57%,-18.81%,-16.35%,2.09%,-11.58%,16.09%,17.51%,2.14%,-4.04%,-7.94%,-13.24%,-16.89%,-12.39%,-25.88%,-29.66%,0.90%,Upgrade
2,Enterprise Value,10016,6399,4453,6074,6539,6622,6451,6900,7475,6808,7782,8002,7537,7837,7593,5127,5400,5517,4945,5006,5581,Upgrade
3,Last Close Price,2.60,1.67,0.93,1.51,1.68,1.74,1.64,1.74,1.95,1.68,2.02,2.08,1.91,1.90,1.74,1.77,1.87,1.98,1.88,2.03,2.24,Upgrade
4,PE Ratio,306.00,271.78,109.99,192.98,-,-45.18,-37.11,-26.05,-,-,-,-32.26,-,-290.05,216.64,35.37,-,-46.05,323.84,-,-,Upgrade
5,PS Ratio,5.99,3.36,1.99,3.25,3.61,3.93,4.28,4.48,4.76,3.52,4.11,4.32,4.29,4.74,4.58,4.88,5.75,5.75,5.10,5.07,4.91,Upgrade
6,PB Ratio,1.03,0.66,0.36,0.59,0.66,0.68,0.64,0.69,0.77,0.65,0.78,0.80,0.73,0.72,0.66,0.67,0.64,0.67,0.63,0.69,0.75,Upgrade
7,P/FCF Ratio,13.14,5.88,3.14,5.36,5.67,5.96,7.49,8.56,10.89,8.06,7.20,7.54,6.96,8.60,10.39,14.14,14.92,16.85,20.05,17.97,27.81,Upgrade
8,P/OCF Ratio,6.89,5.88,3.14,5.36,5.67,5.96,7.49,8.56,10.89,8.06,7.20,7.54,6.96,8.60,10.39,14.14,14.92,16.85,20.05,17.97,27.81,Upgrade
9,EV/Sales Ratio,8.44,4.71,3.49,4.78,5.14,5.47,6.15,6.49,6.67,5.21,5.79,6.07,6.19,7.15,7.31,5.16,6.07,5.85,4.88,4.54,4.45,Upgrade
10,EV/EBITDA Ratio,23.82,22.30,14.03,18.95,20.73,21.80,28.43,41.66,43.54,40.68,45.53,39.06,38.89,237.62,164.97,-541.49,-,-263.98,-,-,-,Upgrade
11,EV/EBIT Ratio,71.26,31.50,19.16,25.05,27.70,29.66,44.26,81.55,83.12,80.22,-,64.02,66.04,-168.64,-266.16,-56.83,-,-60.07,-,-,-,Upgrade
12,EV/FCF Ratio,18.49,8.23,5.50,7.87,8.06,8.29,10.76,12.40,15.26,11.93,10.13,10.59,10.03,12.96,16.56,14.97,15.74,17.15,19.16,16.11,25.20,Upgrade
13,Debt / Equity Ratio,0.68,0.68,0.54,0.50,0.50,0.52,0.51,0.54,0.56,0.58,0.58,0.59,0.61,0.51,0.56,0.55,0.16,0.19,0.25,0.28,0.36,Upgrade
14,Debt / EBITDA Ratio,11.27,11.60,5.21,13.03,3.47,6.81,4.52,15.04,4.28,18.40,8.17,15.42,4.52,15.70,6.67,17.58,-,5.40,-,-,-,Upgrade
15,Debt / FCF Ratio,7.14,6.10,4.64,4.53,4.27,4.52,5.95,6.69,8.00,7.19,5.37,5.54,5.78,6.16,8.79,11.67,3.77,4.85,8.05,7.29,13.41,Upgrade
16,Asset Turnover,0.16,0.09,0.11,0.09,0.14,0.09,0.10,0.07,0.08,0.09,0.11,0.12,0.09,0.08,0.09,0.09,0.08,0.07,0.05,0.10,Upgrade,
17,Inventory Turnover,0.88,1.46,0.78,0.92,0.83,1.19,0.80,0.94,0.89,1.06,0.99,1.42,1.29,0.81,0.60,0.59,1.14,0.67,0.66,0.65,1.07,Upgrade
18,Quick Ratio,0.92,0.92,1.02,0.81,0.84,0.88,0.87,0.84,0.84,0.93,0.91,1.04,0.96,0.70,0.62,0.63,0.72,0.62,1.05,0.88,0.90,Upgrade
19,Current Ratio,1.26,1.26,1.35,1.14,1.17,1.21,1.17,1.12,1.12,1.20,1.19,1.37,1.27,1.15,1.03,1.18,1.21,1.35,1.59,1.39,1.45,Upgrade
20,Return on Equity (ROE),0.32%,1.08%,0.49%,-0.99%,0.83%,0.93%,0.65%,-7.89%,-0.02%,-2.92%,0.33%,-10.35%,0.01%,0.30%,0.17%,-1.85%,2.12%,5.81%,-5.38%,-8.44%,Upgrade,
21,Return on Assets (ROA),1.67%,1.04%,1.03%,0.48%,2.35%,1.22%,0.85%,0.19%,0.69%,-0.04%,0.91%,0.09%,0.73%,0.65%,0.74%,-3.36%,1.17%,-0.53%,-1.60%,-0.63%,Upgrade,
22,Return on Capital (ROIC),1.86%,1.16%,1.15%,0.53%,2.66%,1.40%,0.97%,0.22%,0.78%,-0.04%,1.03%,0.10%,0.87%,0.76%,0.88%,-4.11%,1.42%,-0.66%,-2.03%,-0.74%,Upgrade,
23,Earnings Yield,0.33%,0.37%,0.91%,0.52%,0.48%,-2.21%,-2.69%,-3.84%,-3.54%,-5.13%,-4.16%,-3.10%,-3.38%,-0.34%,0.46%,2.83%,0.45%,-2.17%,0.31%,-1.39%,0.78%,Upgrade
24,FCF Yield,7.61%,17.00%,31.81%,18.66%,17.64%,16.77%,13.35%,11.68%,9.18%,12.41%,13.90%,13.27%,14.37%,11.63%,9.63%,7.07%,6.70%,5.94%,4.99%,5.56%,3.60%,Upgrade
