,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1352,1311,1424,1608,1489,1383,1382,1278,1207,1172,1413,1852,1915,1864,1918,1873,1797,1842,1907,1833,Upgrade
1,Trading Asset Securities,599.9,550.03,473.66,270.46,248.32,319.64,399.6,525.74,685.69,731.86,589.03,200.55,-,-,-,-,60,60,110,110,Upgrade
2,Cash & Short-Term Investments,1951,1861,1898,1878,1737,1703,1782,1804,1893,1904,2002,2053,1915,1864,1918,1873,1857,1902,2017,1943,Upgrade
3,Cash Growth,12.33%,9.27%,6.52%,4.13%,-8.23%,-10.57%,-11.03%,-12.14%,-1.13%,2.14%,4.42%,9.62%,3.11%,-1.98%,-4.94%,-3.62%,6.98%,16.76%,18.95%,18.11%,Upgrade
4,Accounts Receivable,411.81,494.19,368.59,425.79,396.32,436.17,364.55,445.1,341.52,323.31,331.11,346.98,293.32,261.21,326.75,382.31,301.67,290.74,258.16,377.07,Upgrade
5,Other Receivables,14.62,16.16,14.02,11.78,15.05,14.91,12.6,12.66,13.27,13.69,14.15,13.79,13.19,12.8,9.54,8.59,12.01,23.28,19.62,10.85,Upgrade
6,Receivables,426.43,510.36,382.6,437.56,411.37,451.08,377.15,457.76,354.79,337.01,345.26,360.76,306.51,274.01,336.28,390.9,313.68,314.02,277.78,387.91,Upgrade
7,Inventory,357.12,351.64,394.9,393.27,462.88,500.19,503.64,488.96,377.6,303.8,230.21,173.83,164.91,179.33,157.68,129.1,223.18,225.29,210.09,161.7,Upgrade
8,Prepaid Expenses,1.81,0.57,-,1.24,-,5,-,4.3,8.57,3.17,1.61,1.26,1.72,6.08,7.41,6.8,4.2,4.21,7.62,5.67,Upgrade
9,Other Current Assets,12.79,10.71,14.56,1.11,15.92,6.4,8.95,3.55,27.44,16.02,20.29,7.47,29.28,12.12,13.59,16.67,12.89,13.37,8.71,2.31,Upgrade
10,Total Current Assets,2750,2734,2690,2711,2627,2665,2671,2758,2662,2564,2600,2596,2417,2336,2433,2416,2411,2459,2522,2501,Upgrade
11,"Property, Plant & Equipment",460.09,442.45,415.89,424.04,414.54,419.52,427.2,433.4,422.2,418.86,419.22,426.07,429.33,421.07,427.07,420.01,373.57,374.64,377.12,390.95,Upgrade
12,Long-Term Investments,29.66,29.96,28.49,28.03,28.09,25.82,25.13,25.09,23.17,20.1,20.3,20.3,20.12,19.1,18.01,17.86,14.7,13.94,13.85,13.57,Upgrade
13,Goodwill,205.51,205.51,205.51,205.51,215.41,215.41,215.41,215.41,215.41,215.41,215.41,215.41,229.7,229.7,229.7,229.7,229.7,229.7,229.7,229.7,Upgrade
14,Other Intangible Assets,94.37,97.58,100.64,103.74,90.54,92.67,93.48,95.07,97.91,100.83,102.49,105.39,107.76,108.62,112.66,113.7,110.49,114.54,57.55,59.19,Upgrade
15,Long-Term Deferred Tax Assets,11.28,11.75,10.08,10.73,9.35,9.49,10.41,12.23,6.51,6.95,6.95,7.55,6.07,5.45,5.55,7.46,7.79,7.24,6.75,8.16,Upgrade
