,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,99.6,134.85,140.59,263.05,146.08,128.88,199.87,269.57,168.09,227.41,96.73,212.92,83.4,53.52,107.03,182.47,170.39,475.75,498.47,828.26,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,1.36,-,-,-,52.18,-,-,-,301.88,-,104.61,Upgrade
2,Trading Asset Securities,-,-,-,-,165.14,170.32,120,195.22,220,305,388,377.85,466.64,464.8,496.41,461.25,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,99.6,134.85,140.59,263.05,311.21,299.2,319.87,464.79,388.09,533.77,484.73,590.76,550.04,570.49,603.44,643.72,170.39,777.63,498.47,932.88,Upgrade
4,Cash Growth,-67.99%,-54.93%,-56.05%,-43.41%,-19.81%,-43.95%,-34.01%,-21.32%,-29.44%,-6.44%,-19.67%,-8.23%,222.82%,-26.64%,21.06%,-31.00%,-74.99%,5.14%,-37.42%,15.15%,Upgrade
5,Accounts Receivable,399.9,342.34,316.15,300.42,366.61,309.42,277.31,361.72,276.96,292.75,287.8,318.08,280.03,323.22,360.59,303.57,178.45,149,161.71,125.46,Upgrade
6,Other Receivables,3.31,3.21,2.21,1.46,2.46,6.83,2.32,1.03,3.99,1.6,2.01,1.06,6.51,7.59,5.09,2.07,2.53,2.13,7.39,3.17,Upgrade
7,Receivables,403.21,345.55,318.36,301.87,369.07,316.25,279.63,362.75,280.96,294.35,289.81,319.14,286.54,330.81,365.68,305.64,180.98,151.13,169.09,128.62,Upgrade
8,Inventory,606.89,613.07,622.02,608.43,573.04,624.76,603.18,626.78,717.07,703.76,669.25,657.05,659.6,656.91,659.85,665.87,618.69,618.46,687.07,645.93,Upgrade
9,Prepaid Expenses,-,0.35,-,0.3,-,-,-,-,-,43.56,-,-,-,-,-,-,-,2.67,-,-,Upgrade
10,Other Current Assets,124.08,125.29,134.6,98.29,138.6,94.27,93.56,59.44,206.01,121.5,214.44,91.06,199.15,137.72,88.48,67.01,672.71,126.4,448.51,96.43,Upgrade
11,Total Current Assets,1234,1219,1216,1272,1392,1334,1296,1514,1592,1697,1658,1658,1695,1696,1717,1682,1643,1676,1803,1804,Upgrade
12,"Property, Plant & Equipment",1358,1358,1374,1391,1402,1426,1441,1452,1427,1381,1294,1296,1257,1267,1278,1294,1300,1310,1283,1299,Upgrade
13,Long-Term Investments,2.41,2.41,2.55,2.55,2.64,2.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,19.94,20.07,20.2,20.33,20.46,20.6,20.73,20.87,21,21.13,21.27,21.4,21.41,21.53,21.66,21.8,22.02,22.07,22.2,22.34,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,-,2.5,5,5,5,5,33.55,5,5,5,Upgrade
16,Long-Term Deferred Tax Assets,1.77,1.77,1.77,1.77,1.77,1.77,2.09,2.09,1.23,1.23,1.23,1.23,0.14,0.14,0.14,0.14,-,-,-,-,Upgrade
17,Long-Term Deferred Charges,89.08,91.78,94.48,97.18,99.88,102.58,105.28,107.99,120.44,123.15,125.86,128.57,132.17,136.86,139.75,140.46,132.27,134.97,137.67,140.37,Upgrade
18,Other Long-Term Assets,4.61,4.8,4.61,4.79,-,-,-,-,-,2.26,30.98,2.96,2.27,4.54,6.81,10.64,11.35,13.62,15.89,18.17,Upgrade
19,Total Assets,2709,2698,2713,2790,2919,2888,2866,3097,3162,3226,3132,3111,3113,3131,3169,3154,3142,3162,3267,3289,Upgrade
20,Accounts Payable,104.08,112.59,128.67,136.24,207.11,197.74,271.28,385.4,323.97,324.46,274.2,289.6,260.75,238.16,285.72,297.21,245.77,253.54,360.83,441.43,Upgrade
21,Accrued Expenses,37.68,73.98,34.47,79.26,29.41,67.78,28.23,78.84,28.5,64.72,21.09,65.99,25.75,69.91,20.49,67.27,23.5,75.66,17.75,70.43,Upgrade
22,Short-Term Debt,325,285,245,295,284.6,257.6,207.6,318.6,317.64,353,318,262,245,280,270,275,310.4,295.9,328.9,308.9,Upgrade
23,Current Portion of Long-Term Debt,8.69,25,34.45,26,62.23,47,66.5,59.51,44.22,18.03,13.24,46.04,69.62,45.01,-,2.01,47.93,20,66.93,30,Upgrade
24,Current Portion of Leases,-,7.67,-,9.45,-,8.23,-,7.99,-,9.21,-,12.14,-,35.84,-,48.16,-,45.93,-,36.72,Upgrade
25,Current Income Taxes Payable,53.13,6.08,52.35,2.92,57.26,4.07,50.02,6.77,48,0.83,57.35,6.17,53.26,-,58.1,5.72,56.1,-,58.36,3.08,Upgrade
26,Current Unearned Revenue,6.19,6.89,12.11,7.81,53.8,37.87,8.23,2.88,24.98,27.69,15.11,7.4,23.99,33.66,32.1,7.48,20.63,22.33,-,-,Upgrade
27,Other Current Liabilities,87.4,85.08,98.42,130.56,127.43,132.01,98,91.38,20.22,27.76,23.14,24.43,5.96,16.93,55.13,13.6,15.89,30.84,43.06,42.76,Upgrade
28,Total Current Liabilities,622.18,602.3,605.47,687.24,821.84,752.31,729.87,951.38,807.54,825.69,722.12,713.74,684.33,719.51,721.54,716.47,720.21,744.2,875.82,933.32,Upgrade
29,Long-Term Debt,-,-,-,-,-,25,25,26,52,71,55,38,38,10,54,54,55,55,6,6,Upgrade
30,Long-Term Leases,4.45,7.51,8.97,10.95,4.44,6.46,8.69,10.65,11.36,13.26,15.13,18.64,18.8,20.59,22.36,24.11,36.33,41.57,59.43,39.12,Upgrade
31,Long-Term Unearned Revenue,192.89,193,4.32,193.38,191.72,191.79,192.03,192.1,192.34,192.41,192.65,192.73,192.8,193.14,193.49,193.56,193.72,193.79,197.34,192.7,Upgrade
32,Other Long-Term Liabilities,-,-,188.96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
33,Total Liabilities,819.52,802.81,807.71,891.57,1018,975.56,955.59,1180,1063,1102,984.91,963.11,933.93,943.25,991.39,988.14,1005,1035,1139,1171,Upgrade
34,Common Stock,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,Upgrade
35,Additional Paid-In Capital,1958,1958,1958,1958,1958,1958,1958,1958,1958,1958,1958,1958,1958,1958,1958,1958,1959,1959,1959,1959,Upgrade
36,Retained Earnings,-797.62,-791.22,-780.83,-787.68,-786.11,-774.26,-776.75,-769.91,-587.49,-562.26,-538.91,-537.54,-507.57,-499.4,-509.13,-520.26,-550.05,-559.36,-558.65,-568.79,Upgrade
37,Comprehensive Income & Other,0.36,0.25,0.23,0.09,-0.36,-0.36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
38,Total Common Equity,1856,1863,1873,1866,1867,1879,1877,1884,2066,2091,2115,2116,2146,2154,2144,2133,2105,2095,2096,2086,Upgrade
39,Minority Interest,33.27,32.94,32.64,32.09,33.87,33.49,33.22,32.81,32.54,32.38,32.21,31.93,33.37,33.11,32.82,32.59,32.4,32.24,32.09,31.96,Upgrade
40,Shareholders' Equity,1890,1896,1906,1898,1901,1912,1910,1916,2099,2124,2147,2148,2179,2187,2177,2166,2137,2128,2128,2118,Upgrade
41,Total Liabilities & Equity,2709,2698,2713,2790,2919,2888,2866,3097,3162,3226,3132,3111,3113,3131,3169,3154,3142,3162,3267,3289,Upgrade
42,Total Debt,338.14,325.18,288.42,341.4,351.27,344.29,307.79,422.75,425.21,464.5,401.37,376.81,371.42,391.44,346.36,403.28,449.65,458.39,461.25,420.74,Upgrade
43,Net Cash (Debt),-238.54,-190.33,-147.83,-78.36,-40.06,-45.09,12.08,42.05,-37.12,69.27,83.36,213.95,178.62,179.05,257.07,240.43,-279.27,319.23,37.21,512.14,Upgrade
44,Net Cash Growth,-,-,-,-,-,-,-85.51%,-80.35%,-,-61.31%,-67.57%,-11.01%,-,-43.91%,590.78%,-53.05%,-,-43.57%,-92.42%,-6.59%,Upgrade
45,Net Cash Per Share,-0.10,-7.87,-0.22,-0.11,-0.03,-0.24,0.02,0.06,-0.04,0.13,0.12,0.16,0.24,0.21,0.46,0.27,-0.40,0.26,0.06,0.51,Upgrade
46,Filing Date Shares Outstanding,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,Upgrade
47,Total Common Shares Outstanding,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,695.26,Upgrade
48,Working Capital,611.61,616.82,610.1,584.7,570.09,582.17,566.37,562.39,784.59,871.25,936.12,944.27,1011,976.42,995.91,965.77,922.56,932.09,927.32,870.53,Upgrade
49,Book Value Per Share,2.67,2.68,2.69,2.68,2.69,2.70,2.70,2.71,2.97,3.01,3.04,3.04,3.09,3.10,3.08,3.07,3.03,3.01,3.01,3.00,Upgrade
50,Tangible Book Value,1836,1843,1853,1846,1847,1858,1856,1863,2045,2070,2093,2095,2125,2133,2123,2112,2083,2073,2074,2064,Upgrade
51,Tangible Book Value Per Share,2.64,2.65,2.66,2.65,2.66,2.67,2.67,2.68,2.94,2.98,3.01,3.01,3.06,3.07,3.05,3.04,3.00,2.98,2.98,2.97,Upgrade
52,Buildings,-,853.77,-,727.63,-,725.35,-,724.64,-,645.85,-,645.14,-,636.68,-,-,-,629.24,-,628.7,Upgrade
53,Machinery,-,1040,-,1218,-,1191,-,1257,-,1100,-,880.31,-,867.94,-,-,-,862.89,-,1002,Upgrade
54,Construction In Progress,-,169.33,-,167.1,-,195.18,-,269.63,-,356.81,-,300.21,-,311.14,-,-,-,297.63,-,253.72,Upgrade
