,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,124.27,142.43,287.21,309.14,374.23,483.35,417.6,434.08,518.15,1048,Upgrade
1,Trading Asset Securities,110.31,115.58,88.88,122.63,37.06,93.04,29.44,107.42,4.23,4.23,Upgrade
2,Cash & Short-Term Investments,234.58,258,376.08,431.77,411.28,576.39,447.03,541.5,522.38,1052,Upgrade
3,Cash Growth,-37.63%,-40.25%,-8.56%,-25.09%,-8.00%,6.44%,-14.42%,-48.53%,-47.86%,29.87%,Upgrade
4,Accounts Receivable,2339,2172,1858,1848,1710,1612,1756,1704,1736,1708,Upgrade
5,Other Receivables,34.42,17.97,33.61,17.2,19.66,13.3,11.83,5.47,8.44,57.95,Upgrade
6,Receivables,2675,2390,1891,1865,1730,1625,1767,1709,1745,1766,Upgrade
7,Inventory,1.98,1.41,13.76,2.16,0.88,17.71,1.23,-,-,-,Upgrade
8,Other Current Assets,23.48,52.17,42.11,48.93,89.67,26.25,156.93,19.57,47.98,56.34,Upgrade
9,Total Current Assets,2935,2702,2323,2348,2231,2246,2373,2271,2315,2874,Upgrade
10,"Property, Plant & Equipment",70.04,68.96,70.52,72.37,73.59,74.18,107.74,56.57,51.23,45.09,Upgrade
11,Long-Term Investments,4.12,5.37,8.93,26.01,30.97,17.48,11.63,1.94,1.94,1.94,Upgrade
12,Other Intangible Assets,0.53,0.61,0.77,1.13,1.73,2.24,2.83,3.37,3.91,4,Upgrade
13,Long-Term Accounts Receivable,249.55,241.99,281.66,258.97,220.06,202.99,133.38,110.76,68.67,-,Upgrade
14,Long-Term Deferred Tax Assets,95.39,93.72,96.4,85.56,84.64,89.88,83.13,87.74,85.15,76.44,Upgrade
15,Other Long-Term Assets,189.39,188.11,193.69,192.97,203.7,203.7,1.68,1.62,-,-,Upgrade
16,Total Assets,3544,3301,2975,2985,2846,2836,2713,2533,2526,3002,Upgrade
17,Accrued Expenses,4.4,7.63,5.88,9.86,7.28,8.85,5.46,6.52,4.17,10.72,Upgrade
18,Short-Term Debt,779.47,587.18,169.25,532.23,-,506.28,11.5,23.5,43.5,996.23,Upgrade
19,Current Portion of Long-Term Debt,-,-,328.9,-,446.54,-,568.38,436.49,439.78,-,Upgrade
20,Current Portion of Leases,2.99,2.11,1.9,2.63,2.51,2.91,2.68,2.5,2.31,2.71,Upgrade
21,Current Income Taxes Payable,18.95,26.38,23.91,28.13,18.15,30.25,19.81,21.81,19.31,27.22,Upgrade
22,Current Unearned Revenue,4.78,12.13,7,8.61,-,5.3,-,-,-,-,Upgrade
23,Other Current Liabilities,149.73,124.64,80.48,74.26,74.45,72.51,55.68,42.97,23.31,11.65,Upgrade
24,Total Current Liabilities,960.32,760.08,617.32,655.71,548.92,626.11,663.51,533.79,532.38,1049,Upgrade
25,Long-Term Debt,383.1,351.6,193,197,197,89.38,95.38,50.38,50.38,-,Upgrade
26,Long-Term Leases,2.91,1.33,2.08,2.6,3.78,4.54,5.58,6.49,6.15,4.66,Upgrade
27,Long-Term Deferred Tax Liabilities,22.89,22.04,21.93,18.51,20.7,22.43,-,-,-,-,Upgrade
28,Total Liabilities,1369,1135,834.32,873.82,770.4,742.46,764.47,590.66,588.91,1053,Upgrade
29,Common Stock,8.66,8.66,8.66,8.66,8.66,8.66,8.64,8.64,8.64,8.63,Upgrade
30,Additional Paid-In Capital,604.48,604.48,604.48,604.48,604.48,604.48,602.73,602.73,602.73,601.99,Upgrade
31,Retained Earnings,775.5,764.78,746.86,748.46,725.55,744.73,672.34,657.56,656.24,668.34,Upgrade
32,Comprehensive Income & Other,505.11,505.11,510.99,510.99,510.99,510.99,511.64,511.64,511.64,514.13,Upgrade
33,Total Common Equity,1894,1883,1871,1873,1850,1869,1795,1781,1779,1793,Upgrade
34,Minority Interest,281.3,282.59,270,238.74,226,224.88,153.17,161.33,157.66,155.34,Upgrade
35,Shareholders' Equity,2175,2166,2141,2111,2076,2094,1949,1942,1937,1948,Upgrade
36,Total Liabilities & Equity,3544,3301,2975,2985,2846,2836,2713,2533,2526,3002,Upgrade
37,Total Debt,1168,942.22,695.12,734.45,649.83,603.11,683.52,519.36,542.12,1004,Upgrade
38,Net Cash (Debt),-933.89,-684.21,-319.04,-302.68,-238.54,-26.72,-236.49,22.14,-19.74,48.49,Upgrade
39,Net Cash Growth,-,-,-,-,-,-,-,-54.33%,-,-,Upgrade
40,Net Cash Per Share,-0.86,-0.63,-0.29,-0.28,-0.22,-0.02,-0.22,0.02,-0.02,0.04,Upgrade
41,Filing Date Shares Outstanding,1090,1090,1090,1090,1090,1090,1088,1088,1088,1087,Upgrade
42,Total Common Shares Outstanding,1090,1090,1090,1090,1090,1090,1088,1088,1088,1087,Upgrade
43,Working Capital,1975,1942,1706,1692,1682,1620,1709,1737,1783,1826,Upgrade
44,Book Value Per Share,1.74,1.73,1.72,1.72,1.70,1.71,1.65,1.64,1.64,1.65,Upgrade
45,Tangible Book Value,1893,1882,1870,1871,1848,1867,1793,1777,1775,1789,Upgrade
46,Tangible Book Value Per Share,1.74,1.73,1.72,1.72,1.69,1.71,1.65,1.63,1.63,1.65,Upgrade
47,Buildings,51.48,-,51.48,-,51.48,51.48,-,-,-,-,Upgrade
48,Machinery,9.09,60.07,9.1,60.47,7.64,5.64,-,4.58,-,-,Upgrade
49,Construction In Progress,-,-,-,-,-,-,-,11.77,-,-,Upgrade
