,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,184.7,185.05,188.5,185.33,180.29,95.82,2.73,3.28,5.69,19.27,Upgrade
1,Other Revenue,167.9,148.73,132.65,128.63,126.75,249.12,138,121.55,124.12,143.43,Upgrade
2,Revenue,352.6,333.78,321.15,313.96,307.04,344.94,140.73,124.82,129.81,162.7,Upgrade
3,Revenue Growth (YoY),9.79%,6.31%,4.59%,-8.98%,118.17%,176.34%,8.42%,-23.28%,-34.46%,-17.32%,Upgrade
4,Cost of Revenue,222.4,220.28,225.15,217.93,218.27,189.37,59.95,48.28,82.63,69.69,Upgrade
5,Gross Profit,130.2,113.5,96,96.03,88.78,155.57,80.78,76.54,47.17,93.01,Upgrade
6,"Selling, General & Admin",38.01,42.28,34.67,40.28,30.35,32.9,28.41,25.77,25.43,30.5,Upgrade
7,Other Operating Expenses,-3.52,-2.27,-3.32,-2.83,2.83,-0.4,0.29,0.17,-1.62,1.47,Upgrade
8,Operating Expenses,37.63,36.72,34.64,34.25,36.38,30.19,31.02,23.29,26.47,34.38,Upgrade
9,Operating Income,92.57,76.78,61.36,61.78,52.4,125.38,49.76,53.25,20.7,58.63,Upgrade
10,Interest Expense,-29.58,-23.55,-17.19,-17.26,-14.62,-12.87,-12.71,-13.9,-18.98,-28.11,Upgrade
11,Earnings From Equity Investments,-,0.11,2.13,1.72,-,-,-,-,-,-,Upgrade
12,Currency Exchange Gain (Loss),-0.27,-0.66,0.88,1.37,1.76,-0.55,-2.75,-29.36,11.36,3.36,Upgrade
13,Other Non Operating Income (Expenses),-5.56,-8.28,0.07,-1.03,1.36,-0.59,0.84,-0.45,-0.81,2.97,Upgrade
14,EBT Excluding Unusual Items,57.16,44.41,47.25,46.58,40.89,111.37,35.15,9.54,12.27,36.85,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,-,-,0.12,Upgrade
16,Pretax Income,57.16,44.41,47.25,46.58,40.89,111.37,35.15,9.54,12.27,36.97,Upgrade
17,Income Tax Expense,14.58,14.28,10.72,14.72,12.4,33.72,12.08,4.55,7.49,11.29,Upgrade
18,Earnings From Continuing Operations,42.58,30.14,36.53,31.86,28.49,77.65,23.06,4.99,4.78,25.69,Upgrade
19,Minority Interest in Earnings,-11.97,-11.31,-8.91,-8.95,-10.34,-5.26,-8.29,-3.67,-3.89,-6.4,Upgrade
20,Net Income,30.61,18.83,27.62,22.91,18.15,72.39,14.78,1.32,0.89,19.29,Upgrade
21,Net Income to Common,30.61,18.83,27.62,22.91,18.15,72.39,14.78,1.32,0.89,19.29,Upgrade
22,Net Income Growth,10.83%,-17.79%,52.18%,-68.36%,22.83%,5371.88%,1554.65%,-93.14%,-97.13%,-45.91%,Upgrade
23,Shares Outstanding (Basic),1090,1090,1090,1090,1090,1091,1088,1088,1088,1087,Upgrade
24,Shares Outstanding (Diluted),1090,1090,1090,1090,1090,1091,1098,1093,1099,1098,Upgrade
25,Shares Change (YoY),-,-,-,-0.03%,-0.73%,-0.18%,-0.05%,-0.47%,0.16%,0.05%,Upgrade
26,EPS (Basic),0.03,0.02,0.03,0.02,0.02,0.07,0.01,0.00,0.00,0.02,Upgrade
27,EPS (Diluted),0.03,0.02,0.03,0.02,0.02,0.07,0.01,0.00,0.00,0.02,Upgrade
28,EPS Growth,12.00%,-17.76%,50.20%,-68.36%,28.04%,6537.30%,1485.37%,-94.37%,-97.07%,-45.91%,Upgrade
29,Free Cash Flow,-210.01,-305.21,43.77,-86.66,-25.28,194.8,-125.21,-19.68,423.74,79.36,Upgrade
30,Free Cash Flow Per Share,-0.19,-0.28,0.04,-0.08,-0.02,0.18,-0.11,-0.02,0.39,0.07,Upgrade
31,Operating Margin,26.25%,23.00%,19.11%,19.68%,17.06%,36.35%,35.36%,42.66%,15.95%,36.04%,Upgrade
32,Profit Margin,8.68%,5.64%,8.60%,7.30%,5.91%,20.99%,10.50%,1.06%,0.69%,11.85%,Upgrade
33,Free Cash Flow Margin,-59.56%,-91.44%,13.63%,-27.60%,-8.23%,56.47%,-88.97%,-15.76%,326.44%,48.78%,Upgrade
34,EBITDA,93.76,78.44,62.88,65.16,55.6,128.07,52.08,57.78,21.03,58.91,Upgrade
35,D&A For EBITDA,1.2,1.66,1.52,3.37,3.2,2.69,2.32,4.53,0.33,0.28,Upgrade
36,EBIT,92.57,76.78,61.36,61.78,52.4,125.38,49.76,53.25,20.7,58.63,Upgrade
37,Advertising Expenses,0.23,-,0.34,-,0.05,-,0.22,-,0.08,-,Upgrade
