,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,165.61,58.69,24.41,324.18,104.96,116.23,57.52,252.52,252,150.87,68.08,229.28,158.1,163.67,93.75,459.01,158.06,162.99,94.14,356.35,Upgrade
1,Other Revenue,-2.75,2.75,-,5.85,-2.75,2.75,-,6.12,-2.97,2.97,-,5.52,-2.85,2.85,-,3.78,-1.57,1.57,-,5.32,Upgrade
2,Revenue,162.86,61.44,24.41,330.03,102.2,118.99,57.52,258.63,249.03,153.84,68.08,234.8,155.25,166.52,93.75,462.79,156.49,164.57,94.14,361.66,Upgrade
3,Revenue Growth (YoY),59.35%,-48.37%,-57.57%,27.61%,-58.96%,-22.66%,-15.51%,10.15%,60.41%,-7.61%,-27.38%,-49.26%,-0.79%,1.19%,-0.42%,27.96%,-13.04%,-33.52%,-54.54%,7.97%,Upgrade
4,Cost of Revenue,79.76,27.46,12.17,151.49,52.8,45.25,36.11,123.34,117.37,70.56,34.17,119.25,77.37,90.37,28.9,281.42,42.53,111.46,25.43,170.98,Upgrade
5,Gross Profit,83.09,33.98,12.23,178.54,49.4,73.74,21.41,135.29,131.66,83.29,33.91,115.55,77.88,76.15,64.85,181.37,113.96,53.1,68.71,190.69,Upgrade
6,"Selling, General & Admin",32.81,34.24,48.35,104.74,45.09,34.18,49.42,45.85,66.2,47.72,54.76,45.4,58.22,62.5,59,44.92,81.34,35.03,78.67,91.93,Upgrade
7,Research & Development,35.73,37.71,36.63,56.64,44.52,42.52,44.01,69.47,44.24,46.5,43.22,59.36,45.56,45.23,42.29,59.28,40.75,38.87,39.32,75.76,Upgrade
8,Other Operating Expenses,-6.61,3.61,-4.14,0.98,-0.69,-2.57,-2.73,15.54,-14.79,-1.69,-9.4,11.69,-4.53,-6.57,-6.93,13.52,-7.62,-9.95,-5.48,15.53,Upgrade
9,Operating Expenses,55.67,70.23,81.21,164.87,81.08,81.92,83.25,124.28,100.83,99.09,86.1,115.28,99.56,103.06,94.37,132.89,113.21,66.91,112.5,220.38,Upgrade
10,Operating Income,27.42,-36.25,-68.97,13.67,-31.68,-8.18,-61.84,11.01,30.84,-15.8,-52.19,0.27,-21.68,-26.91,-29.52,48.48,0.75,-13.81,-43.79,-29.7,Upgrade
11,Interest Expense,-0.54,-0.29,-0.27,-0.36,-,-0.35,-0.43,-0.55,-0.68,-2.35,-0.93,-4.32,-0.04,-0.47,-0.88,-1.38,-1.99,-1.26,-1.73,-4.58,Upgrade
12,Interest & Investment Income,0.75,0.35,0.44,0.71,0.67,0.55,0.45,12.27,6.66,0.23,3.29,0.75,4.01,7.13,1.44,3.29,15.13,-,2.72,6.45,Upgrade
