,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,3533,3719,3126,2258,4061,5143,4032,2747,2203,1783
1,Revenue Growth (YoY),13.02%,64.67%,-23.02%,-56.09%,0.72%,87.25%,83.06%,54.06%,48.27%,12.89%
2,Cost of Revenue,1873,2216,1796,1440,2333,3245,2626,2034,1718,1324
3,Gross Profit,1660,1503,1331,818.48,1728,1898,1407,712.89,484.24,458.72
4,"Selling, General & Admin",1421,1239,1062,647.6,995.17,1334,1105,548.75,324.21,250.86
5,Research & Development,99.14,129.42,142.54,200.47,188.2,213.04,202.91,173.32,161.12,177.81
6,Other Operating Expenses,-13.88,-14.11,-13.04,-15.38,-32.28,-42.8,-34,-40.1,-35.11,-45.68
7,Operating Expenses,1505,1363,1196,857.76,1176,1513,1274,726.39,450.22,383
8,Operating Income,154.99,139.79,134.42,-39.28,551.75,385.36,132.55,-13.5,34.02,75.72
9,Interest Expense,-3.71,-2.31,-0.95,-6.99,-4.64,-4.89,-4.99,-12.65,-,-4.16
10,Interest & Investment Income,24.22,26.61,12.13,9.15,9.82,11.28,15.34,19.4,3.97,14.21
11,Earnings From Equity Investments,-1.27,6.76,14.15,2.59,-53.79,-21.83,21.4,125.5,22.43,-32.59
12,Currency Exchange Gain (Loss),-0.29,-0.15,-0.43,-4.25,-0.49,-0.41,-1.3,0.13,0.06,-0.24
13,EBT Excluding Unusual Items,173.94,170.7,159.32,-38.77,502.64,369.51,163.01,118.89,60.48,52.93
14,Impairment of Goodwill,-,-,-,-26.78,-485.98,-15.92,-,-14.15,-,-
15,Gain (Loss) on Sale of Investments,-3.91,82.29,71.28,-23.25,-42.94,-37.42,-5.02,43.71,18.35,37.22
16,Gain (Loss) on Sale of Assets,2.01,3.3,-3.3,-1.05,1.05,-,-,0.16,-,-0.16
17,Asset Writedown,-16.12,0.58,-,0.08,3.9,-,-,-,-,-0.38
18,Legal Settlements,-,-3.66,-,-0.04,-0.04,-0.49,-0.38,-13.9,-0.16,0.3
19,Other Unusual Items,-,0.04,-,20.33,-,0.03,-,-,-,-
20,Pretax Income,155.93,253.25,227.3,-69.48,-21.38,315.71,157.61,134.71,78.67,89.92
21,Income Tax Expense,20.81,45.28,34.71,-12.09,89.69,25.01,15.3,4.74,5.44,9.59
22,Earnings From Continuing Operations,135.12,207.97,192.58,-57.39,-111.07,290.7,142.31,129.97,73.23,80.33
23,Minority Interest in Earnings,-14.52,-11.79,-2.24,1.21,1.15,1.61,-19.24,-9.33,0.03,0.95
24,Net Income,120.6,196.18,190.35,-56.19,-109.92,292.31,123.08,120.64,73.27,81.28
25,Net Income to Common,120.6,196.18,190.35,-56.19,-109.92,292.31,123.08,120.64,73.27,81.28
26,Net Income Growth,-36.64%,-,-,-,-,142.29%,67.99%,48.43%,-,-43.36%
27,Shares Outstanding (Basic),1858,1867,1841,1843,1858,1864,1869,1891,1957,2006
28,Shares Outstanding (Diluted),1872,1876,1858,1843,1858,1888,1888,1911,1964,2027
29,Shares Change (YoY),0.76%,1.78%,0.00%,-2.41%,-1.60%,-1.18%,-3.85%,-5.75%,-4.16%,-0.49%
30,EPS (Basic),0.06,0.11,0.10,-0.03,-0.06,0.16,0.07,0.06,0.04,0.04
31,EPS (Diluted),0.06,0.11,0.10,-0.03,-0.06,0.15,0.07,0.06,0.04,0.04
32,EPS Growth,-40.00%,-,-,-,-,148.84%,75.92%,49.71%,-,-44.27%
33,Free Cash Flow,126.6,234.75,156.71,-160.8,374.87,542.78,-6.09,163.45,-16.9,89.59
34,Free Cash Flow Per Share,0.07,0.13,0.08,-0.09,0.20,0.29,-0.00,0.09,-0.01,0.04
35,Operating Margin,4.39%,3.76%,4.30%,-1.74%,13.59%,7.49%,3.29%,-0.49%,1.54%,4.25%
36,Profit Margin,3.41%,5.28%,6.09%,-2.49%,-2.71%,5.68%,3.05%,4.39%,3.33%,4.56%
37,Free Cash Flow Margin,3.58%,6.31%,5.01%,-7.12%,9.23%,10.55%,-0.15%,5.95%,-0.77%,5.02%
38,EBITDA,220.87,183.88,160.92,-18.26,565.02,395.49,155.93,11.15,52.84,93.21
39,D&A For EBITDA,65.88,44.1,26.5,21.02,13.26,10.13,23.38,24.64,18.82,17.5
40,EBIT,154.99,139.79,134.42,-39.28,551.75,385.36,132.55,-13.5,34.02,75.72
41,Advertising Expenses,1259,-,940.12,-,836.39,-,989.96,-,245.73,-
