,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,3298,2484,2319,2884,3161,3500,2879,2465,2973,2592,2968,2785,2785,2724,2343,2408,2244,2639,2935,2402,3007,Upgrade
1,Market Cap Growth,-29.03%,-29.03%,-19.44%,16.98%,6.33%,35.03%,-3.01%,-11.49%,6.76%,-4.84%,26.71%,15.63%,24.11%,3.21%,-20.19%,0.25%,-25.39%,28.75%,25.52%,-28.04%,-21.29%,Upgrade
2,Enterprise Value,4355,3468,3314,3998,4275,4473,3966,3714,4222,3823,4158,4076,4076,3891,3368,3311,3146,3373,3478,3144,3749,Upgrade
3,Last Close Price,7.01,5.28,4.66,5.79,6.35,7.03,5.78,4.95,5.97,5.21,5.96,5.59,5.59,5.47,4.71,4.84,4.51,5.30,5.90,4.83,6.04,Upgrade
4,PE Ratio,64.79,48.80,30.08,26.41,19.57,-112.70,-28.08,-20.15,-,-,46.69,39.06,-,31.31,39.20,50.10,138.39,-,155.67,100.02,-,Upgrade
5,Forward PE,-,18.90,18.90,18.90,18.90,18.90,18.90,18.90,18.90,18.90,18.90,18.90,18.90,18.90,18.90,18.90,18.90,18.90,18.90,18.90,18.90,Upgrade
6,PS Ratio,1.35,1.01,0.96,1.17,1.27,1.60,1.46,1.28,1.56,1.13,1.22,1.14,1.16,1.11,0.99,1.04,1.05,1.01,0.91,0.65,0.68,Upgrade
7,PB Ratio,2.39,1.81,1.55,1.93,2.17,2.40,2.03,1.78,2.30,1.75,1.95,1.85,1.92,1.86,1.61,1.68,1.61,1.92,2.10,1.73,2.18,Upgrade
8,P/TBV Ratio,2.21,2.21,1.87,2.32,2.63,2.91,2.47,2.19,2.87,2.38,2.64,2.52,2.65,2.56,2.22,2.33,2.26,2.72,2.97,2.46,3.09,Upgrade
9,P/FCF Ratio,14.83,11.17,-85.91,47.02,19.42,-,13.28,154.33,-28.73,-,-,-218.98,44.54,-,-,28.33,-37.56,-,-,-,9.94,Upgrade
10,P/OCF Ratio,6.11,6.11,10.04,7.99,6.75,-,6.96,10.60,22.82,7.32,-,8.08,7.29,4.20,-,8.55,17.67,-,-,-,6.93,Upgrade
11,EV/Sales Ratio,1.78,1.42,1.37,1.63,1.71,2.05,2.01,1.93,2.21,1.67,1.71,1.67,1.70,1.59,1.43,1.43,1.47,1.29,1.08,0.84,0.85,Upgrade
12,EV/EBITDA Ratio,13.32,14.18,12.90,13.53,12.23,14.97,17.28,17.61,-,17.17,15.35,14.74,15.59,12.99,12.61,13.31,15.50,22.41,19.71,16.94,20.21,Upgrade
13,EV/EBIT Ratio,29.31,23.34,20.36,19.61,16.46,21.24,28.00,30.79,-,-,22.97,22.39,24.44,19.02,19.54,20.86,27.80,-,37.16,30.35,34.02,Upgrade
14,EV/FCF Ratio,19.59,15.60,-122.77,65.19,26.27,-,18.29,232.54,-40.81,-,-,-320.53,65.19,-,-,38.95,-52.66,-,-,-,12.39,Upgrade
15,Debt / Equity Ratio,0.88,0.88,0.78,0.75,0.77,0.88,0.83,0.92,1.07,0.92,0.96,0.88,0.96,1.00,0.99,0.87,0.73,0.79,0.70,0.57,0.45,Upgrade
16,Debt / EBITDA Ratio,3.70,5.13,2.45,3.18,2.25,4.48,2.30,2.25,4.57,149.76,3.52,3.17,2.75,7.29,3.38,3.49,2.96,15.16,4.43,4.53,4.63,Upgrade
17,Debt / FCF Ratio,5.45,5.45,-43.38,18.25,6.89,-,5.42,80.21,-13.35,-,-,-104.10,22.28,-,-,14.65,-17.09,-,-,-,2.06,Upgrade
18,Asset Turnover,0.57,0.51,0.67,0.56,0.54,0.53,0.70,0.27,0.35,0.48,0.66,0.61,0.49,0.50,0.66,0.72,0.43,0.50,0.53,1.27,Upgrade,
19,Inventory Turnover,5.69,5.50,4.81,6.39,5.44,5.40,4.93,5.71,2.78,3.69,4.62,6.27,6.14,5.30,5.80,6.76,5.99,3.88,4.93,6.25,17.35,Upgrade
20,Quick Ratio,0.16,0.16,0.17,0.15,0.14,0.17,0.17,0.18,0.15,0.13,0.18,0.16,0.18,0.19,0.24,0.22,0.34,0.22,0.22,0.25,0.17,Upgrade
21,Current Ratio,0.34,0.34,0.35,0.33,0.33,0.35,0.34,0.34,0.33,0.28,0.32,0.32,0.37,0.39,0.43,0.41,0.52,0.51,0.48,0.44,0.34,Upgrade
22,Return on Equity (ROE),2.51%,0.91%,10.25%,0.20%,9.76%,10.10%,26.90%,-55.28%,-9.71%,4.15%,15.08%,-4.10%,1.86%,6.49%,10.39%,5.69%,-5.87%,3.40%,1.45%,-1.88%,Upgrade,
23,Return on Assets (ROA),2.03%,1.51%,3.74%,1.46%,2.83%,3.89%,7.02%,-1.42%,-1.18%,2.65%,4.66%,1.47%,1.64%,2.75%,4.02%,3.98%,-0.28%,2.09%,1.36%,0.75%,Upgrade,
24,Return on Capital (ROIC),3.29%,2.42%,6.11%,2.35%,4.57%,6.33%,11.17%,-2.19%,-1.73%,3.93%,7.22%,2.23%,2.39%,4.18%,6.53%,6.50%,-0.45%,3.62%,2.52%,1.34%,Upgrade,
25,Return on Capital Employed (ROCE),8.80%,8.80%,8.91%,11.05%,14.25%,10.90%,7.68%,6.58%,-,-,9.17%,9.07%,8.45%,8.57%,7.15%,6.57%,5.85%,-,4.82%,5.32%,6.68%,Upgrade
26,Earnings Yield,1.54%,2.05%,3.32%,3.79%,5.11%,-0.89%,-3.56%,-4.96%,-5.27%,0.79%,2.14%,2.56%,1.88%,3.19%,2.55%,2.00%,0.72%,-0.38%,0.64%,1.00%,0.92%,Upgrade
27,FCF Yield,6.74%,8.95%,-1.16%,2.13%,5.15%,3.96%,7.53%,0.65%,-3.48%,-0.36%,-1.24%,-0.46%,2.25%,11.80%,11.19%,3.53%,-2.66%,-5.31%,-2.38%,5.06%,10.06%,Upgrade
28,Dividend Yield,3.58%,-,-,-,4.04%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Payout Ratio,309.38%,1431.03%,268.68%,24.49%,1513.43%,28.45%,28.68%,12.32%,-,-,71.70%,19.34%,-,162.69%,42.92%,32.83%,66.28%,-,86.32%,188.32%,-,Upgrade
30,Buyback Yield / Dilution,-0.03%,0.03%,-0.03%,-0.04%,-0.08%,0.25%,-0.13%,0.05%,-0.93%,0.44%,0.20%,0.17%,-0.41%,0.19%,-0.09%,-0.02%,1.77%,-0.89%,-0.04%,-0.19%,-0.24%,Upgrade
31,Total Shareholder Return,3.54%,0.03%,-0.03%,-0.04%,3.96%,0.25%,-0.13%,0.05%,-0.93%,0.44%,0.20%,0.17%,-0.41%,0.19%,-0.09%,-0.02%,1.77%,-0.89%,-0.04%,-0.19%,-0.24%,Upgrade
