,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Market Capitalization,4388,4472,4902,4354,5054,5817,7135,8863,5144,3706,3461,3866,3554,4243,3739,3931,3826,4327,4930,-,-,Upgrade
1,Market Cap Growth,-23.11%,-23.11%,-31.30%,-50.87%,-1.76%,56.96%,106.15%,129.26%,44.75%,-12.66%,-7.44%,-1.66%,-7.10%,-1.95%,-24.15%,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3367,3451,3838,3344,3972,4786,6222,7946,4278,2817,2497,2849,2537,3440,2911,2981,2797,3297,4992,-,-,Upgrade
3,Last Close Price,20.83,21.23,23.27,20.67,23.52,27.07,33.21,41.25,23.72,17.08,15.96,17.82,16.17,19.30,17.01,17.88,17.28,19.55,22.18,-,-,Upgrade
4,PE Ratio,20.42,20.88,38.00,23.86,24.44,-,20.75,25.43,15.63,15.64,13.61,15.88,16.99,25.25,24.21,30.44,25.21,28.98,37.33,-,-,Upgrade
5,PS Ratio,3.10,3.17,3.98,3.27,3.62,3.55,4.13,5.10,3.12,2.77,2.24,2.49,2.39,3.14,3.15,3.59,3.11,3.52,4.11,-,-,Upgrade
6,PB Ratio,1.58,1.39,1.53,1.37,1.57,1.85,2.27,2.91,1.71,1.30,1.23,1.43,1.32,1.61,1.46,1.58,1.54,1.75,2.04,-,-,Upgrade
7,P/TBV Ratio,1.69,1.69,1.85,1.66,1.90,2.24,2.74,3.51,2.04,1.56,1.49,1.72,1.59,1.94,1.76,1.91,1.86,2.11,2.44,-,-,Upgrade
8,P/FCF Ratio,-,-,-,14.08,-,16.12,23.78,86.24,226.34,-,-,14.18,22.91,61.48,-,-,-,26.74,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,11.33,-,12.40,15.73,30.37,27.21,22.74,-,8.59,10.19,17.68,141.61,-,-,16.97,-,-,-,Upgrade
10,EV/Sales Ratio,2.39,2.45,3.12,2.51,2.84,2.92,3.60,4.57,2.60,2.10,1.61,1.84,1.71,2.55,2.45,2.72,2.27,2.68,4.16,-,-,Upgrade
11,EV/EBITDA Ratio,9.04,9.19,15.97,10.88,11.48,10.65,12.44,15.96,9.42,8.69,7.23,8.62,8.86,14.29,11.89,14.05,10.63,12.19,20.44,-,-,Upgrade
12,EV/EBIT Ratio,10.96,11.23,22.31,13.71,13.82,-,13.77,17.64,10.41,9.98,8.20,9.82,10.30,17.10,14.16,17.17,12.44,14.15,24.07,-,-,Upgrade
13,EV/FCF Ratio,-,-,-,10.81,-,13.27,20.74,77.32,188.23,-,-,10.45,16.35,49.85,-,-,-,20.38,-,-,-,Upgrade
14,Debt / Equity Ratio,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.00,0.00,-,-,0.10,0.06,Upgrade
15,Debt / EBITDA Ratio,0.05,0.03,0.09,0.04,0.05,0.36,0.05,0.04,0.03,0.08,0.06,0.07,0.21,0.13,0.11,0.01,0.02,-,-,0.31,0.68,Upgrade
16,Debt / FCF Ratio,-,-,-,0.06,-,0.05,0.07,0.21,0.93,-,-,0.10,0.34,0.62,-,-,-,-,-,1.66,-0.92,Upgrade
17,Asset Turnover,-,0.32,0.39,0.35,0.25,0.43,0.45,0.62,0.38,0.49,0.41,0.33,0.66,0.54,0.37,0.18,0.51,0.53,-,-,Upgrade,
18,Inventory Turnover,-,-,2.02,2.10,1.66,1.46,2.29,2.42,2.92,1.93,2.33,1.98,1.72,3.73,2.42,1.61,0.83,2.53,2.36,-,-,Upgrade
19,Quick Ratio,-,-,4.81,4.45,4.36,3.79,4.15,3.65,3.03,3.51,3.81,3.58,3.74,3.41,3.47,4.03,4.22,4.18,3.96,1.65,-,Upgrade
20,Current Ratio,-,-,5.56,5.26,5.28,4.72,4.86,4.30,3.57,4.34,4.63,4.37,4.53,4.04,4.29,5.04,5.24,5.00,4.74,2.31,-,Upgrade
21,Return on Equity (ROE),5.04%,3.82%,9.53%,8.47%,0.42%,12.24%,14.86%,21.97%,7.78%,13.77%,11.15%,7.73%,11.32%,13.03%,6.37%,1.88%,11.11%,11.22%,23.03%,4.20%,Upgrade,
22,Return on Assets (ROA),-,2.03%,5.09%,4.92%,-0.63%,6.86%,7.91%,12.40%,3.39%,7.52%,6.13%,4.10%,5.32%,7.08%,3.13%,0.72%,6.20%,5.70%,-,-,Upgrade,
23,Return on Capital (ROIC),9.75%,2.38%,5.97%,5.82%,-0.75%,8.22%,9.85%,15.43%,4.08%,9.08%,7.37%,4.95%,6.51%,8.53%,3.73%,0.86%,7.50%,7.25%,16.52%,3.16%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,5.33%,7.63%,8.89%,-,14.30%,14.70%,13.54%,9.82%,10.76%,10.61%,9.13%,7.62%,8.01%,6.98%,9.06%,9.44%,8.57%,17.50%,-,Upgrade
25,Earnings Yield,4.88%,4.79%,2.63%,4.19%,4.09%,5.00%,4.82%,3.93%,6.40%,6.39%,7.35%,6.30%,5.89%,3.96%,4.13%,3.29%,3.97%,3.45%,2.68%,-,-,Upgrade
26,FCF Yield,-,2.81%,7.10%,4.55%,6.20%,4.20%,1.16%,0.44%,-0.92%,6.38%,7.05%,4.37%,1.63%,-3.71%,-4.20%,1.36%,3.74%,1.92%,-,-,Upgrade,
27,Dividend Yield,2.14%,-,-,-,-,1.66%,-,-,-,2.05%,-,-,-,1.30%,-,-,-,1.13%,0.45%,-,-,Upgrade
28,Payout Ratio,0.00%,-,-,156.67%,-,-,-,86.93%,-,-,-,81.44%,0.79%,0.71%,-,81.15%,-,42.32%,1.42%,3.42%,-,Upgrade
29,Buyback Yield / Dilution,0.27%,-1.19%,1.30%,1.47%,-0.53%,3.60%,-2.29%,-0.44%,0.77%,-1.98%,-4.88%,4.23%,-0.72%,0.47%,-13.37%,-39.89%,-33.17%,-37.34%,-10.95%,-0.79%,-1.26%,Upgrade
30,Total Shareholder Return,2.41%,-1.19%,1.30%,1.47%,-0.53%,5.26%,-2.29%,-0.44%,0.77%,0.07%,-4.88%,4.23%,-0.72%,1.77%,-13.37%,-39.89%,-33.17%,-36.21%,-10.50%,-0.79%,-1.26%,Upgrade
