,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,16918,11031,12702,9163,17075,10668,11483,8038,14006,8321,10184,9197,14449,9094,10378,7887,13389,7327,6764,7353,Upgrade
1,Other Revenue,-1729,1729,-,5226,-2723,2723,-,5189,-1709,1709,-,3683,-1486,1486,-,3948,-1809,1809,-,3108,Upgrade
2,Revenue,15189,12760,12702,14389,14351,13392,11483,13227,12297,10030,10184,12880,12963,10580,10378,11835,11579,9137,6764,10461,Upgrade
3,Revenue Growth (YoY),5.84%,-4.72%,10.61%,8.79%,16.71%,33.52%,12.75%,2.69%,-5.14%,-5.20%,-1.86%,8.83%,11.95%,15.80%,53.43%,13.13%,35.59%,22.12%,-11.26%,-2.91%,Upgrade
4,Cost of Revenue,12944,10783,10699,12075,11905,11260,9397,10724,10073,8248,8416,10705,11084,8946,8753,9618,9763,7476,5691,8369,Upgrade
5,Gross Profit,2245,1977,2002,2314,2446,2132,2087,2503,2224,1782,1768,2175,1880,1634,1624,2216,1817,1661,1073,2092,Upgrade
6,"Selling, General & Admin",1150,1066,980.07,1337,1066,1160,978.85,1290,1020,994.64,910.61,1239,1036,1001,914.36,1211,1064,1007,640.03,1430,Upgrade
7,Research & Development,591.96,594.67,524.77,656.99,596.85,608.06,517.08,577.7,551.12,488.1,462.85,506.32,460.01,456.62,428.31,556.86,448.77,359.67,375.03,410.56,Upgrade
8,Other Operating Expenses,-44.38,-28.1,-54.36,134.29,-35.48,-11.24,-33.02,129.66,-27.81,-26.76,5.93,94.55,5.47,-34.51,-7.97,95.04,-30.86,-13.02,-24.89,80.8,Upgrade
9,Operating Expenses,1730,1624,1420,2151,1649,1752,1445,2017,1574,1441,1337,1854,1533,1428,1332,1881,1509,1328,980.45,1928,Upgrade
10,Operating Income,514.58,353.08,582.29,163.33,796.54,380.11,641.21,486.1,650.16,340.65,431.91,321.15,346.71,206.46,292.62,335.15,308.05,332.97,92.4,164.2,Upgrade
11,Interest Expense,-15.16,-13.97,-16,-1.76,-12.99,-16.62,-15.28,-3.04,-3.9,-2.79,-1.98,-6.34,-4.82,-7.86,-6.31,-5.15,-7.73,-10.51,-8.55,-14.93,Upgrade
12,Interest & Investment Income,99.01,116.08,44.97,194.12,66.52,148.13,143.48,130.9,13.84,64.28,78.25,88.11,88.96,161.18,39.95,160.74,120.81,121.6,21.59,73.32,Upgrade
13,Currency Exchange Gain (Loss),18.46,-18.46,-,31.82,-46.87,46.87,-,27.76,18.17,-18.17,-,-48.88,33.03,-33.03,-,-36.16,-19.37,19.37,-,23.01,Upgrade
14,Other Non Operating Income (Expenses),-25.1,-62.33,56.14,-45.57,33.12,-55.83,56.16,-18.33,13.72,38.3,-40.65,7.92,-22.37,19.94,-16.19,22.82,-20.88,-15.16,2.71,-3.16,Upgrade
15,EBT Excluding Unusual Items,591.78,374.4,667.4,341.95,836.32,502.65,825.58,623.4,691.99,422.27,467.52,361.95,441.52,346.69,310.07,477.39,380.89,448.26,108.15,242.44,Upgrade
16,Gain (Loss) on Sale of Investments,64.98,131.55,-,16.36,65.49,-4.01,-,7.87,-26.75,1.68,35.17,2.79,18.49,-16.36,41.64,14.28,21.41,-20.73,28.77,1.89,Upgrade
17,Gain (Loss) on Sale of Assets,1.73,-0.16,0.09,0.61,1.14,-0.63,0.19,3.75,0.03,16.86,-0,-2.12,0.84,-0.72,0.05,-3.82,1.24,-1.18,0.01,-5.33,Upgrade
18,Asset Writedown,-75.44,21.22,-21.22,64.93,-70.96,43.73,-43.73,27.04,-28.83,1.94,-1.94,33.89,-33.89,12.52,-12.52,61.52,-60.74,6.74,-6.74,40.55,Upgrade
19,Other Unusual Items,-6.03,6.03,-,201.99,-,-,-,104.86,-,-,-,150.4,-,-,-,188.18,-,-,-,128.07,Upgrade
20,Pretax Income,577.02,533.04,646.27,625.85,831.99,541.73,782.04,766.91,636.43,442.75,500.75,546.91,426.97,342.14,339.24,737.55,342.8,433.09,130.19,407.61,Upgrade
