,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,272.56,233.76,310.16,258.08,231.12,285.85,240.18,215.71,-,-,348.11,191.22,183.21,203.06,302.55,277.23,407.13,231.52,229.97,146.82,Upgrade
1,Short-Term Investments,-,-,-,11.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-0.06,-,-,-,-,-,-,-,0.25,0.25,0.25,0.25,0.26,0.27,0.27,0.27,Upgrade
3,Cash & Short-Term Investments,272.56,233.76,310.16,269.46,231.06,285.85,240.18,215.71,-,-,348.11,191.22,183.46,203.31,302.81,277.48,407.39,231.79,230.24,147.09,Upgrade
4,Cash Growth,17.96%,-18.22%,29.13%,24.92%,-,-,-31.00%,12.81%,-,-,14.96%,-31.09%,-54.97%,-12.29%,31.52%,88.65%,297.33%,40.69%,12.46%,-26.34%,Upgrade
5,Accounts Receivable,865.51,822.74,698.07,803.42,716.41,630.84,599.17,674.85,-,-,539.92,572.62,533.71,500.8,454.48,503.31,448.61,346.63,390.26,444.42,Upgrade
6,Other Receivables,86.02,3.01,57.71,1.13,16.79,3.49,17.75,20.08,-,-,24.16,21.07,24.74,25.88,25.15,20.97,17.89,8.65,13.5,16.11,Upgrade
7,Receivables,951.53,825.75,755.77,804.55,733.2,634.34,616.92,694.92,-,-,564.07,593.69,558.45,526.68,479.63,524.28,466.5,355.29,403.76,460.53,Upgrade
8,Inventory,296.87,303.02,333.75,306,375.9,412.18,430.88,425.57,-,-,324.5,257.91,244.89,212.93,163.82,111.77,127.52,112.53,137.29,114.01,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,0.06,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,18.35,10.73,26.07,3.33,33.59,33.41,23.07,19.86,-,-,28.28,10.82,21.45,9.09,15.08,4.42,8.71,6.5,10.9,22.56,Upgrade
11,Total Current Assets,1539,1373,1426,1383,1374,1366,1311,1356,-,-,1265,1054,1008,952.01,961.34,917.94,1010,706.11,782.19,744.19,Upgrade
12,"Property, Plant & Equipment",38.68,38.99,34.51,36.79,38.34,14.49,16.73,15.94,-,-,13.72,12.31,13.08,13.21,14.58,1.21,0.98,1.09,1.27,1.51,Upgrade
13,Long-Term Investments,220.87,245.5,204.84,181.12,183.92,217.41,209.2,209.99,-,-,193.61,193.77,173.37,172.85,158.48,161.85,35.34,234.94,228.3,220.13,Upgrade
14,Other Intangible Assets,11.39,10.47,1.75,1.88,2.05,2.22,2.4,2.55,-,-,0.48,0.58,0.69,0.8,0.91,1.02,1.14,1.18,1.15,1.28,Upgrade
15,Long-Term Deferred Tax Assets,6.4,5.95,5.87,6.38,4.74,4.89,5,5.03,-,-,5.1,5.11,2.41,2.41,2.41,2.41,1.87,3.96,4.4,4.13,Upgrade
16,Long-Term Deferred Charges,16.37,15.94,16.11,13.71,8.75,10.18,6.19,3.59,-,-,3.89,5.4,2.87,3.23,3.72,4.3,1.52,1.95,2.4,2.84,Upgrade
17,Other Long-Term Assets,23.09,5.43,6.88,5.17,6.17,10.31,-,-,-,-,5.78,5.78,4.56,5.44,-,0.63,-,-,-,-,Upgrade
18,Total Assets,1856,1696,1696,1628,1618,1625,1551,1593,-,-,1488,1277,1205,1150,1141,1089,1051,949.22,1020,974.08,Upgrade
19,Accounts Payable,505.42,365.88,391.5,355.04,360.02,340.31,251.8,285.16,-,-,264.52,246.27,208.42,240.25,234.41,222.67,197.52,127.32,180.81,142.52,Upgrade
20,Accrued Expenses,16.51,16.18,15.01,30.47,10.15,19.28,10.03,22.36,-,-,11.08,31.51,15.16,14.16,11.47,26.34,7.85,13.06,4.52,13.17,Upgrade
21,Short-Term Debt,150.29,150.26,133.3,108.26,87.12,155.23,177.48,190.56,-,-,129.78,105.53,75.18,10.05,10.01,60.79,47.89,9.91,32.47,50.36,Upgrade
22,Current Portion of Leases,8.35,7.53,7.5,6.84,7.27,4.47,4.9,4.28,-,-,7.56,4.79,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,11.18,2.63,7.34,3.74,7.59,1.89,5.3,3.07,-,-,12.82,8.63,10.02,7.51,7.66,2.82,3.1,1.36,0.51,0.03,Upgrade
24,Current Unearned Revenue,3.9,4.39,5.91,3.61,5.04,3.2,5.73,7.77,-,-,9.31,9.85,7.34,9.07,9.67,6.69,7.67,11.81,17.16,4.21,Upgrade
25,Other Current Liabilities,56.51,45.04,30.46,26.66,27.66,22.14,57.77,39.32,-,-,93.08,51.67,76.03,74.05,70.79,5.62,16.12,9.18,10.55,7.15,Upgrade
26,Total Current Liabilities,752.16,591.91,591.02,534.63,504.85,546.52,513.02,552.52,-,-,528.15,458.26,392.16,355.09,344.01,324.92,280.15,172.65,246.01,217.44,Upgrade
27,Long-Term Leases,7.69,8.32,9.41,11.29,12.09,0.64,0.64,0.64,-,-,1.87,3.43,9.73,11.41,13.27,-,-,-,-,-,Upgrade
28,Long-Term Unearned Revenue,-,-,-,-,-,0.06,0.13,0.19,-,-,0.4,0.47,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Deferred Tax Liabilities,18.21,18.33,17.38,16.86,18.79,16.5,16,15.49,-,-,14.35,13.15,11.85,12.3,11.19,11,11.44,11.69,10.89,9.74,Upgrade
30,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,-,-,0.75,0.75,-,-,-,-,-,-,-,-,Upgrade
31,Total Liabilities,778.06,618.55,617.81,562.77,535.72,563.71,529.78,568.84,-,-,545.52,476.05,413.74,378.8,368.47,335.92,291.59,184.34,256.9,227.18,Upgrade
32,Common Stock,512.58,504.6,504.6,504.6,504.6,504.6,504.75,504.75,-,-,505.54,486.57,486.57,486.57,486.57,477.07,477.07,477.07,477.07,477.07,Upgrade
