,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2959,3411,7034,7701,8518,10956,13176,8239,3557,3850,Upgrade
1,Short-Term Investments,-,129.07,-,153.45,-,211.35,-,108.8,-,55.5,Upgrade
2,Trading Asset Securities,-,-,19.57,-,-,-,-,-,-,19.77,Upgrade
3,Cash & Short-Term Investments,2959,3540,7053,7855,8518,11167,13176,8347,3557,3925,Upgrade
4,Cash Growth,-58.04%,-54.93%,-17.19%,-29.66%,-35.35%,33.79%,270.45%,112.65%,-20.68%,6.92%,Upgrade
5,Accounts Receivable,373.34,379.14,315.76,284.89,396.34,425.99,341.19,351.23,977.96,915.36,Upgrade
6,Other Receivables,-,5515,-,6555,-,6649,-,8155,-,4288,Upgrade
7,Receivables,373.34,8199,315.76,9475,396.34,9737,341.19,8799,977.96,8890,Upgrade
8,Inventory,29711,33602,33697,39506,41727,43114,41810,34294,28593,24723,Upgrade
9,Prepaid Expenses,7500,542.42,10567,744.16,10758,891.13,12100,772.82,10913,880.31,Upgrade
10,Restricted Cash,40.64,103.64,320.16,724.31,1089,1077,921.07,194.09,20.46,42.7,Upgrade
11,Other Current Assets,857.19,1096,914.84,1838,1054,3063,183.53,8280,19.86,4624,Upgrade
12,Total Current Assets,41441,47083,52868,60142,63542,69050,68531,60687,44081,43086,Upgrade
13,"Property, Plant & Equipment",688.12,677.51,648.19,662.27,449.74,487.8,237.09,259.28,248.43,262.79,Upgrade
14,Long-Term Investments,2309,2542,2753,3044,3936,4089,4308,4491,2454,2607,Upgrade
15,Long-Term Deferred Tax Assets,427.15,458.95,520.76,754.81,679.26,872,922.36,442.89,392.04,639.14,Upgrade
16,Other Long-Term Assets,2753,2814,2761,2783,2585,2675,2511,2507,2332,2367,Upgrade
17,Total Assets,47618,53575,59551,67387,71192,77173,76510,68388,49508,48961,Upgrade
18,Accounts Payable,1786,2012,1761,2413,2176,3189,2911,1563,953.82,1234,Upgrade
19,Accrued Expenses,-,153.4,-,2614,-,1090,-,2897,-,-,Upgrade
20,Short-Term Debt,-,-,-,-,-,-,1465,276.59,1082,181,Upgrade
21,Current Portion of Long-Term Debt,15466,15223,12660,7132,8146,6566,7129,4279,1772,7082,Upgrade
22,Current Portion of Leases,3.52,3.72,10.56,18.89,17.29,35.12,25.64,30.07,16.82,16.6,Upgrade
23,Current Income Taxes Payable,599.56,648.72,662.07,673.74,775.85,1088,614.53,1298,135.15,227.4,Upgrade
24,Current Unearned Revenue,4514,5727,7155,11437,12901,16165,16767,13096,5311,4558,Upgrade
25,Other Current Liabilities,5838,6929,7397,8533,11129,11060,10474,6611,6932,9673,Upgrade
26,Total Current Liabilities,28208,30697,29646,32822,35145,39195,39386,30050,16203,22971,Upgrade
27,Long-Term Debt,6713,8094,13046,17176,16160,14474,15509,15514,16295,9517,Upgrade
28,Long-Term Leases,0.91,2.71,6.49,10.02,16.8,16.39,40.78,47.67,63.1,71.74,Upgrade
29,Long-Term Unearned Revenue,218.71,229.08,233.82,250.26,-,-,-,-,-,-,Upgrade
30,Long-Term Deferred Tax Liabilities,204.31,204.91,254.44,316.5,331.1,370.4,349.99,366.37,131.4,134.82,Upgrade
31,Total Liabilities,35345,39228,43186,50575,51653,54055,55286,45978,32693,32695,Upgrade
32,Common Stock,334.69,334.69,334.69,334.69,334.69,334.69,334.69,334.69,334.69,334.69,Upgrade
33,Additional Paid-In Capital,4791,4791,4791,4791,4791,4791,4791,4791,4791,4791,Upgrade
34,Retained Earnings,1353,2397,3524,3413,4866,4842,4814,4820,4762,4975,Upgrade
35,Comprehensive Income & Other,-2268,-2235,-2349,-1718,-847.11,2501,2154,3601,2353,2897,Upgrade
36,Total Common Equity,4210,5287,6301,6820,9144,12469,12094,13546,12240,12997,Upgrade
37,Minority Interest,8063,9061,10064,9993,10395,10649,9130,8864,4576,3269,Upgrade
