,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,5023,4288,8343,3781,6283,7960,4926,4989,2673,5661,Upgrade
1,Revenue Growth (YoY),-39.79%,13.39%,32.78%,-52.49%,27.56%,59.56%,84.27%,-11.88%,-52.27%,13.72%,Upgrade
2,Cost of Revenue,4927,4229,6732,3957,5605,6597,3856,4221,2210,4973,Upgrade
3,Gross Profit,96.64,58.78,1611,-175.37,678.28,1363,1070,767.17,463.29,687.48,Upgrade
4,"Selling, General & Admin",533.28,607.6,397.31,526.66,450.25,799.04,364.86,738.23,257.92,558.78,Upgrade
5,Operating Expenses,782.75,781.59,396.98,518.24,457.52,803.88,373.67,754.23,256.45,552.88,Upgrade
6,Operating Income,-686.11,-722.8,1214,-693.61,220.76,558.93,696.6,12.93,206.84,134.6,Upgrade
7,Interest Expense,-297.35,-232.06,-245.36,-74.16,-63.99,-114.2,-48.87,-30.91,-38.56,-,Upgrade
8,Interest & Investment Income,114.74,92.77,100.27,112.58,115.37,235.72,73.32,159.69,116.12,181.54,Upgrade
9,Earnings From Equity Investments,-86.34,-119.84,-56.14,-680.2,31.55,-206.11,-9.64,-11.15,13.36,-8.3,Upgrade
10,Other Non Operating Income (Expenses),29.72,62.07,33.17,53.46,24.3,17.34,14.33,27.96,142.4,46.22,Upgrade
11,EBT Excluding Unusual Items,-925.35,-919.87,1046,-1282,327.99,491.67,725.73,158.52,440.16,354.06,Upgrade
12,Merger & Restructuring Charges,-,-,-,-,-,-,-,-12.26,-,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,0.96,-,-,Upgrade
14,Asset Writedown,-87.5,12.63,-14.91,-11.76,-57.05,-54.21,-99.26,-21.61,-28.97,53.27,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,271.62,-,-,Upgrade
16,Pretax Income,-1013,-907.24,1031,-1294,270.94,437.46,626.47,397.22,411.19,407.32,Upgrade
17,Income Tax Expense,37.1,211.59,437.66,116.68,220.79,202.34,229.78,210.96,160.11,149.09,Upgrade
18,Earnings From Continuing Operations,-1050,-1119,593.14,-1410,50.15,235.12,396.69,186.26,251.08,258.24,Upgrade
19,Minority Interest in Earnings,5.46,-8.39,-481.45,-44.18,87.13,-146.57,-231.03,-15.51,-88.88,-21.52,Upgrade
20,Net Income,-1044,-1127,111.69,-1455,137.28,88.55,165.66,170.75,162.2,236.72,Upgrade
21,Preferred Dividends & Other Adjustments,-,-,-,-1.79,46.99,60.74,104.25,112.68,107.9,108.13,Upgrade
22,Net Income to Common,-1044,-1127,111.69,-1453,90.29,27.8,61.41,58.07,54.3,128.59,Upgrade
23,Net Income Growth,-,-,-18.64%,-,-17.13%,-48.14%,2.13%,-27.87%,-82.47%,-28.69%,Upgrade
24,Shares Outstanding (Basic),3347,3350,3344,3350,3344,3338,3356,3342,3352,3345,Upgrade
25,Shares Outstanding (Diluted),3347,3350,3344,3350,3344,3338,3356,3342,3352,3345,Upgrade
26,Shares Change (YoY),0.08%,0.00%,-0.00%,0.34%,-0.34%,-0.11%,0.11%,-0.10%,0.13%,-0.07%,Upgrade
27,EPS (Basic),-0.31,-0.34,0.03,-0.43,0.03,0.01,0.02,0.02,0.02,0.04,Upgrade
28,EPS (Diluted),-0.31,-0.34,0.03,-0.43,0.03,0.01,0.02,0.02,0.02,0.04,Upgrade
29,EPS Growth,-,-,23.70%,-,47.54%,-52.07%,12.96%,-54.79%,-93.34%,-41.94%,Upgrade
30,Free Cash Flow,947.02,-76.09,441.2,-1086,-1985,-1212,3972,-142.53,-2214,-2340,Upgrade
31,Free Cash Flow Per Share,0.28,-0.02,0.13,-0.32,-0.59,-0.36,1.18,-0.04,-0.66,-0.70,Upgrade
32,Operating Margin,-13.66%,-16.86%,14.55%,-18.34%,3.51%,7.02%,14.14%,0.26%,7.74%,2.38%,Upgrade
33,Profit Margin,-20.79%,-26.29%,1.34%,-38.42%,1.44%,0.35%,1.25%,1.16%,2.03%,2.27%,Upgrade
34,Free Cash Flow Margin,18.85%,-1.77%,5.29%,-28.72%,-31.60%,-15.23%,80.64%,-2.86%,-82.81%,-41.33%,Upgrade
35,EBITDA,-676.79,-707.89,1229,-677.79,250.94,588.48,722.31,35.19,223.69,150.73,Upgrade
36,D&A For EBITDA,9.32,14.92,15.45,15.82,30.18,29.55,25.71,22.25,16.85,16.14,Upgrade
37,EBIT,-686.11,-722.8,1214,-693.61,220.76,558.93,696.6,12.93,206.84,134.6,Upgrade
