,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020"
0,Revenue,144,185.19,304.61,341.88,319.35,232.74,73.82,83.31,138.58,118.97
1,Revenue Growth (YoY),-52.72%,-45.83%,-4.62%,46.89%,332.62%,179.36%,-46.73%,-29.97%,-21.67%,-15.33%
2,Cost of Revenue,143.96,186.06,300.49,322.72,317.02,224.35,72.03,83.01,124.98,115.27
3,Gross Profit,0.05,-0.87,4.12,19.16,2.33,8.39,1.79,0.3,13.6,3.7
4,"Selling, General & Admin",13.99,13.84,11.57,13.21,10.3,13.84,8.69,8.34,6.62,6.88
5,Operating Expenses,17.92,9,11.18,18.7,10.97,20.18,11.41,7.13,6.39,13.39
6,Operating Income,-17.87,-9.87,-7.06,0.46,-8.64,-11.79,-9.62,-6.83,7.22,-9.69
7,Interest Expense,-1.88,-0.92,-0.42,-0.41,-0.29,-0.22,-0.2,-0.42,-0.57,-0.7
8,Interest & Investment Income,0.09,0.27,0.44,0.37,0.55,0.03,0,-,0,0.06
9,Earnings From Equity Investments,-,-0.12,-,-,-,-,-,-,-,-
10,Currency Exchange Gain (Loss),-0.01,-0.01,-,-0.86,0.31,-0.35,-,-,-,-
11,Other Non Operating Income (Expenses),0.1,0.09,-0.04,0.54,0.06,0.35,0.13,0.07,0.27,-0.35
12,EBT Excluding Unusual Items,-19.56,-10.55,-7.07,0.09,-8.01,-11.99,-9.69,-7.18,6.92,-10.67
13,Gain (Loss) on Sale of Investments,0,0,-0,0,-0,-,-0,0,-0,-0.01
14,Other Unusual Items,-,-2.73,-,0.06,0.51,-,-,1.08,1.03,-
15,Pretax Income,-19.29,-13.28,-7.08,0.15,-7.5,-11.99,-9.69,-6.09,7.94,-10.68
16,Income Tax Expense,0.76,-0.24,0.02,0.06,1.42,-0.74,0.07,-0.88,1.73,-1.49
17,Earnings From Continuing Operations,-20.05,-13.04,-7.1,0.09,-8.92,-11.25,-9.76,-5.21,6.22,-9.19
18,Minority Interest in Earnings,0.39,0.19,-,-,-,-,-,-,-,-
19,Net Income,-19.66,-12.84,-7.1,0.09,-8.92,-11.25,-9.76,-5.21,6.22,-9.19
20,Net Income to Common,-19.66,-12.84,-7.1,0.09,-8.92,-11.25,-9.76,-5.21,6.22,-9.19
21,Net Income Growth,-,-,-,-,-,-,-,-,-39.26%,-
22,Shares Outstanding (Basic),1494,1494,1494,1472,1344,1343,1152,1116,1120,1120
23,Shares Outstanding (Diluted),1494,1494,1494,1472,1344,1343,1152,1116,1120,1120
24,Shares Change (YoY),-,1.48%,11.16%,9.58%,16.69%,20.43%,2.83%,-0.40%,-,-
25,EPS (Basic),-0.01,-0.01,-0.00,0.00,-0.01,-0.01,-0.01,-0.00,0.01,-0.01
26,EPS (Diluted),-0.01,-0.01,-0.00,0.00,-0.01,-0.01,-0.01,-0.00,0.01,-0.01
27,EPS Growth,-,-,-,-,-,-,-,-,-39.27%,-
28,Free Cash Flow,16.04,-21.05,-83.25,64.34,-82.59,64.85,7.26,10.88,-8.74,15.66
29,Free Cash Flow Per Share,0.01,-0.01,-0.06,0.04,-0.06,0.05,0.01,0.01,-0.01,0.01
30,Operating Margin,-12.41%,-5.33%,-2.32%,0.13%,-2.71%,-5.07%,-13.03%,-8.19%,5.21%,-8.14%
31,Profit Margin,-13.65%,-6.94%,-2.33%,0.03%,-2.79%,-4.83%,-13.22%,-6.26%,4.49%,-7.73%
32,Free Cash Flow Margin,11.14%,-11.37%,-27.33%,18.82%,-25.86%,27.86%,9.83%,13.06%,-6.31%,13.16%
33,EBITDA,-17.17,-9.37,-6.71,0.86,-8.11,-11.39,-9.36,-6.55,7.9,-8.8
34,D&A For EBITDA,0.7,0.5,0.35,0.4,0.53,0.4,0.26,0.28,0.69,0.89
35,EBIT,-17.87,-9.87,-7.06,0.46,-8.64,-11.79,-9.62,-6.83,7.22,-9.69
