,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,746.35,942.71,1133,1160,1092,918.02,931.83,1304,995.38,1130,1056,1003,796.14,885.89,660.1,674.18,743.5,904.94,848.19,740.65,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.7,-,4.5,Upgrade
2,Trading Asset Securities,480.54,183.55,103.41,62.41,177.71,47.93,42.17,37.89,39.27,45.04,40.91,228.28,41.26,22.17,422.61,440.06,78.24,78.24,78.24,78.62,Upgrade
3,Cash & Short-Term Investments,1227,1126,1236,1223,1270,965.94,973.99,1342,1035,1175,1097,1231,837.39,908.05,1083,1114,821.74,987.88,926.43,823.76,Upgrade
4,Cash Growth,-3.36%,16.60%,26.92%,-8.89%,22.70%,-17.78%,-11.19%,9.03%,23.56%,29.38%,1.29%,10.47%,1.91%,-8.08%,16.87%,35.26%,3.95%,64.48%,56.72%,19.54%,Upgrade
5,Accounts Receivable,2051,2072,2008,1892,2320,2210,2222,2138,2094,2055,2101,1947,1658,1835,1416,1081,1064,972.26,1061,1023,Upgrade
6,Other Receivables,112.41,104.62,111.49,107.32,110.77,98.02,88.2,103.6,83.93,95.04,88.03,80.25,59.24,50.48,38.64,47.21,53.47,54.67,54.61,40.24,Upgrade
7,Receivables,2163,2176,2120,1999,2430,2308,2310,2242,2178,2150,2189,2027,1718,1885,1455,1128,1118,1027,1116,1064,Upgrade
8,Inventory,3216,3367,3440,3593,3390,3458,3329,3362,3502,2896,2813,2305,2072,1786,1610,1642,1477,1377,1257,1482,Upgrade
9,Prepaid Expenses,-,3.43,-,4.9,-,4.91,-,4.55,-,0.78,-,1.3,-,7.31,-,-,-,8.2,-,6.95,Upgrade
10,Other Current Assets,267.01,258.14,229.1,224.88,251.22,287.78,328.45,224.31,285.96,316.27,280.98,221.07,182.77,169.1,160.89,127.53,147.6,126.88,145.86,99.88,Upgrade
11,Total Current Assets,6873,6931,7025,7044,7341,7024,6941,7175,7001,6538,6380,5785,4810,4756,4308,4012,3564,3527,3444,3476,Upgrade
12,"Property, Plant & Equipment",833.8,806.99,720.92,726.52,691.21,704.24,681.48,688.46,686.81,669.82,663.26,675.79,655.78,638.03,570.66,572.79,567.52,583.35,574.88,584.9,Upgrade
13,Long-Term Investments,246.75,247.36,259.23,238.73,276.25,269.72,271.1,238.79,242.21,227.54,232.57,232.59,215.39,186.4,172.1,138.11,134.94,47.1,164.43,165.04,Upgrade
14,Goodwill,634.73,634.73,634.73,634.73,634.73,634.73,634.73,634.73,672.93,672.93,672.93,672.93,672.93,672.93,672.93,672.93,662.54,634,598.67,598.67,Upgrade
15,Other Intangible Assets,376.58,381.36,352.84,359.06,189.45,189.71,187.97,188.54,183.86,188.85,192.24,193.48,183.72,183.98,187.62,192.76,192.32,182.86,226.13,178.44,Upgrade
16,Long-Term Deferred Tax Assets,84.13,68.83,67.41,65.87,75.28,74.92,68.64,63,75.17,69.4,71.35,65.85,57.12,57.24,59.14,57.4,46.76,45.12,41.35,43.36,Upgrade
17,Long-Term Deferred Charges,35.68,28.25,27.52,28.12,18.17,16.77,17.35,14.72,18.54,17.19,13.88,14.53,9.83,10.48,10.72,10.35,10.33,8.16,7.85,7.07,Upgrade
18,Other Long-Term Assets,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.3,1.3,1.27,1.41,1.41,1.32,1.33,Upgrade
19,Total Assets,9086,9100,9089,9099,9228,8916,8804,9004,8881,8385,8227,7641,6606,6506,5983,5658,5180,5029,5059,5055,Upgrade
20,Accounts Payable,1942,2091,2131,2403,2701,2468,2373,2535,2233,2123,2264,1962,1573,1292,1184,1161,1107,944.23,1108,1215,Upgrade
21,Accrued Expenses,172.56,248.1,180.33,267.48,159.46,261.85,172.43,275.18,146.66,225.79,159.02,273.6,137.35,249.49,140.75,247.41,127.43,230.26,128.82,192.06,Upgrade
22,Short-Term Debt,1173,1070,890.94,632.31,305.83,265.71,334.34,414.12,532.01,565.28,577.34,412.09,486.3,558.11,616.13,518.9,287.36,363.94,454.72,285.06,Upgrade
23,Current Portion of Long-Term Debt,117.09,266.37,405.35,431.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Current Portion of Leases,-,35.06,-,37.03,30.03,30.72,27.75,34.73,40.6,40.05,46.85,48.08,-,-,-,-,-,-,-,-,Upgrade
