,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Market Capitalization,1522,1396,1442,1174,1416,1671,1800,1851,1834,1556,1554,1562,1870,2035,1995,2552,1964,2417,2737,-,-,Upgrade
1,Market Cap Growth,-16.48%,-16.48%,-19.84%,-36.57%,-22.76%,7.41%,15.84%,18.48%,-1.92%,-23.55%,-22.13%,-38.80%,-4.81%,-15.79%,-27.10%,-,-,-,-,-,-,Upgrade
2,Enterprise Value,1094,968,1027,777,1017,1272,1405,1471,1428,1150,1133,1132,1456,1622,1600,2156,1592,2045,2705,-,-,Upgrade
3,Last Close Price,19.20,17.15,17.20,14.06,16.94,19.99,21.52,22.46,21.41,18.17,18.14,18.39,21.68,23.60,23.13,29.59,22.62,27.83,31.52,-,-,Upgrade
4,PE Ratio,29.54,26.78,25.33,23.68,30.16,35.32,40.43,36.53,38.50,36.02,42.15,43.78,52.30,49.14,44.12,58.64,46.90,69.15,81.77,-,-,Upgrade
5,PS Ratio,5.65,5.12,5.26,4.53,5.57,6.59,7.33,7.30,7.61,6.71,6.78,7.08,8.56,9.52,10.11,13.27,10.99,14.80,17.04,-,-,Upgrade
6,PB Ratio,2.66,2.44,2.52,1.96,2.56,2.92,3.26,3.44,3.50,3.06,3.06,3.07,3.61,3.97,4.00,5.32,4.10,5.19,5.99,-,-,Upgrade
7,P/TBV Ratio,2.62,2.62,2.71,2.10,2.76,3.15,3.52,3.72,3.80,3.33,3.08,3.09,3.63,4.00,4.02,5.35,4.13,5.22,6.03,-,-,Upgrade
8,P/FCF Ratio,-,-,43.21,-,27.55,25.90,406.51,144.31,165.90,-,29.81,30.66,39.97,39.31,41.37,54.50,40.44,69.47,89.76,-,-,Upgrade
