,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,7.2,14.7,8.53,9.15,13.19,24.49,30.32,135.57,133.23,107.05,Upgrade
1,Trading Asset Securities,15.16,10.42,10.88,34.22,29.7,21.99,22.91,41.89,59.8,67.69,Upgrade
2,Cash & Short-Term Investments,22.36,25.12,19.4,43.37,42.89,46.48,53.24,177.46,193.03,174.74,Upgrade
3,Cash Growth,15.23%,-42.08%,-54.75%,-6.69%,-19.44%,-73.81%,-72.42%,1.56%,9.88%,-0.29%,Upgrade
4,Accounts Receivable,119.6,142.84,85.53,8.02,7.53,14.19,42.9,44.96,70.05,63.94,Upgrade
5,Other Receivables,50.62,38.02,68.76,32.74,29.98,23.95,30.96,14.04,8.13,13.32,Upgrade
6,Receivables,182.68,187.48,154.29,43.24,40.22,38.14,73.86,68.02,78.18,95.03,Upgrade
7,Inventory,7.41,7.41,8.11,7.34,11.63,12.88,12.98,38.56,34.34,30.34,Upgrade
8,Other Current Assets,-,-,-,37.61,-,-,-,-,-,10.35,Upgrade
9,Total Current Assets,212.44,220.01,181.81,131.55,94.73,97.5,140.08,284.04,305.54,310.45,Upgrade
10,"Property, Plant & Equipment",6.26,7.05,3.95,4.52,0.87,0.37,2.9,42.4,61.39,65.43,Upgrade
11,Long-Term Investments,-,0,0,0,0,0,0,0,0.98,0.98,Upgrade
12,Long-Term Accounts Receivable,-,-,-,-,30.66,33.9,36.96,38.42,38.52,37.7,Upgrade
13,Other Long-Term Assets,37.79,35.34,38.73,37.96,47.08,47.28,51.04,50.02,45.17,44.21,Upgrade
14,Total Assets,256.49,262.39,224.49,174.03,173.33,179.05,230.97,414.89,451.6,458.77,Upgrade
15,Accounts Payable,82.35,86.77,13.27,4.56,1.05,1,24.89,20.47,30.84,9.54,Upgrade
16,Short-Term Debt,-,-,60.81,2,-,0.15,0.15,2.18,2.18,2.18,Upgrade
17,Current Portion of Long-Term Debt,2,-,-,-,-,-,-,-,0.44,50.56,Upgrade
18,Current Portion of Leases,1.01,0.97,0.39,0.84,0.9,0.96,0.8,4.09,4.66,3.7,Upgrade
19,Current Income Taxes Payable,0.03,0.86,4.17,1.26,2.4,2.76,2.33,2.1,0.69,0.59,Upgrade
20,Current Unearned Revenue,0.85,0.85,0.85,0.72,1.02,2.43,1.83,25.17,12.59,23.65,Upgrade
21,Other Current Liabilities,69.92,68.37,20.71,28.11,14.35,12.27,15.18,45.89,47.86,42.92,Upgrade
22,Total Current Liabilities,156.15,157.82,100.19,37.48,19.72,19.56,45.19,99.9,99.25,133.15,Upgrade
23,Long-Term Debt,3,-,-,-,-,-,-,223.31,243.38,200,Upgrade
24,Long-Term Leases,0.43,0.93,-,-,0.39,0.84,0.02,1.95,2.56,3.51,Upgrade
25,Long-Term Deferred Tax Liabilities,7.18,7.18,8.05,8.05,9.03,9.03,9.87,9.62,8.67,8.64,Upgrade
26,Total Liabilities,166.75,165.92,108.24,45.53,29.13,29.43,55.07,350.8,405.78,396.04,Upgrade
27,Common Stock,8.21,6.84,27.35,27.35,27.35,27.35,273.53,68.38,68.38,68.38,Upgrade
28,Additional Paid-In Capital,2257,2235,2215,2215,2215,2215,2214,2222,2222,2222,Upgrade
29,Retained Earnings,-3266,-3244,-3181,-3232,-3225,-3219,-3203,-3168,-3169,-3139,Upgrade
30,Comprehensive Income & Other,1093,1098,1055,1101,1110,1108,863.22,871.23,871.1,865.63,Upgrade
31,Total Common Equity,93.16,96.49,116.28,111.25,126.29,130.86,148.36,-6.97,-7.93,17.31,Upgrade
32,Minority Interest,-3.42,-0.03,-0.03,17.25,17.91,18.76,27.54,71.06,53.75,45.42,Upgrade
33,Shareholders' Equity,89.74,96.47,116.25,128.5,144.2,149.62,175.9,64.1,45.82,62.72,Upgrade
34,Total Liabilities & Equity,256.49,262.39,224.49,174.03,173.33,179.05,230.97,414.89,451.6,458.77,Upgrade
35,Total Debt,6.44,1.89,61.2,2.84,1.29,1.95,0.97,231.53,253.22,259.95,Upgrade
36,Net Cash (Debt),15.92,23.23,-41.8,40.53,41.6,44.53,52.27,-54.07,-60.2,-85.21,Upgrade
37,Net Cash Growth,-,-42.69%,-,-8.98%,-20.42%,-,-,-,-,-,Upgrade
38,Net Cash Per Share,0.02,0.03,-0.06,-,0.06,0.06,0.24,-0.24,-0.35,-0.50,Upgrade
39,Filing Date Shares Outstanding,820.6,683.83,683.83,683.83,683.83,683.83,683.83,170.96,170.96,170.96,Upgrade
40,Total Common Shares Outstanding,820.6,683.83,683.83,683.83,683.83,683.83,683.83,170.96,170.96,170.96,Upgrade
41,Working Capital,56.3,62.19,81.61,94.07,75.01,77.94,94.89,184.14,206.29,177.3,Upgrade
42,Book Value Per Share,0.11,0.14,0.17,0.16,0.18,0.19,0.22,-0.04,-0.05,0.10,Upgrade
43,Tangible Book Value,93.16,96.49,116.28,111.25,126.29,130.86,148.36,-6.97,-7.93,17.31,Upgrade
44,Tangible Book Value Per Share,0.11,0.14,0.17,0.16,0.18,0.19,0.22,-0.04,-0.05,0.10,Upgrade
45,Land,-,-,-,-,-,-,-,15.6,-,14.19,Upgrade
46,Machinery,-,19.45,-,18.51,-,14.24,-,329.92,-,319.69,Upgrade
