,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q2 2018,Q1 2018,Q4 2017,Q3 2017,+10 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jun '18 Jun 30, 2018","Mar '18 Mar 31, 2018","Dec '17 Dec 31, 2017","Sep '17 Sep 30, 2017",+10 Quarters
0,Operating Revenue,149.3,140.48,115.41,162.08,114.33,181.02,201.58,193.03,122.62,105.79,86.25,67.23,93.72,57.34,66.02,66.02,29.66,24.23,25.57,25.57,Upgrade
1,Other Revenue,-,-0.04,0.04,-,0.15,-0.06,0.06,-,0.12,-0.02,0.02,-,0.17,-,-,-,-,-,-,0,Upgrade
2,Revenue,149.3,140.44,115.45,162.08,114.48,180.95,201.65,193.03,122.75,105.77,86.27,67.23,93.9,57.34,66.02,66.02,29.66,24.23,25.57,25.57,Upgrade
3,Revenue Growth (YoY),30.42%,-22.39%,-42.75%,-16.03%,-6.73%,71.08%,133.75%,187.14%,30.73%,84.48%,30.66%,1.82%,216.52%,136.63%,158.23%,158.23%,58.86%,54.83%,-4.57%,-4.57%,Upgrade
4,Cost of Revenue,-219.28,68.86,64.64,85.78,69.48,77.65,95.37,83.31,65.93,61.6,49.8,39.76,25.28,44.81,40.13,40.13,19.15,15.97,13.98,13.81,Upgrade
5,Gross Profit,368.58,71.58,50.81,76.31,45,103.3,106.28,109.72,56.82,44.17,36.47,27.47,68.62,12.53,25.89,25.89,10.51,8.26,11.58,11.76,Upgrade
6,"Selling, General & Admin",-123.62,43.28,39.64,40.7,44.27,40.61,39.07,36.82,32.29,25.95,22.29,17.17,50.11,10,19.36,19.36,8.29,14.7,13.65,13.82,Upgrade
7,Research & Development,-40.96,14.33,14.2,12.43,12.34,10.75,8.65,5.93,6.94,5.72,6.49,3.98,4.87,4.13,4.37,4.37,4.54,-,-,-,Upgrade
8,Other Operating Expenses,493.53,-6.15,-2.59,-2.77,3.42,-3.65,-5.02,-11.25,3.53,-5.17,-3.1,-3.95,3.12,-4.24,-1.02,-1.02,-3.31,0.16,-1.71,-0.7,Upgrade
