,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1507,1794,2856,2764,3903,4129,5061,5447,4670,3613,3488,3559,3745,3822,3128,4392,2963,3459,3412,3088,Upgrade
1,Trading Asset Securities,136.66,127.29,141.72,141.72,149.47,149.47,220.13,220.13,211.41,211.41,209.61,209.61,73.39,73.39,79.59,79.59,72.15,72.15,73.1,73.1,Upgrade
2,Cash & Short-Term Investments,1643,1921,2998,2906,4053,4279,5282,5668,4882,3824,3698,3769,3818,3895,3208,4471,3035,3531,3485,3161,Upgrade
3,Cash Growth,-59.45%,-55.10%,-43.23%,-48.72%,-16.98%,11.89%,42.83%,50.37%,27.85%,-1.83%,15.27%,-15.71%,25.80%,10.33%,-7.96%,41.46%,5.04%,15.17%,3.45%,32.00%,Upgrade
4,Accounts Receivable,1706,1559,1693,1735,15324,15883,14443,13853,12833,11895,9413,9638,10602,10126,9844,9019,9398,8929,8335,5389,Upgrade
5,Other Receivables,716.76,1023,780.31,2230,1729,364.54,1571,1276,1182,1335,963.22,1357,600.35,904.71,641.82,447.04,851.02,1034,743.55,978.06,Upgrade
6,Receivables,2423,2582,2473,3965,17053,16247,16013,15128,14015,13230,10377,10995,11203,11031,10486,9466,10249,9963,9078,6367,Upgrade
7,Inventory,4807,4581,4352,4008,3710,3502,3441,3007,3697,3353,3403,3189,3470,3145,3278,3995,3471,3728,3410,8237,Upgrade
8,Prepaid Expenses,-,42.24,-,-,-,28.22,-,-,-,29.39,-,22.74,-,24.43,-,27.95,-,20.6,-,16.96,Upgrade
9,Other Current Assets,382.23,88.07,282.41,110.66,1652,2212,834.09,531.3,751.61,567.86,680.69,241.91,525.8,283.64,521.82,381.81,516.02,135.46,650.86,257.67,Upgrade
10,Total Current Assets,9256,9214,10105,10989,26467,26268,25570,24334,23345,21004,18158,18217,19017,18380,17493,18341,17271,17378,16624,18039,Upgrade
11,"Property, Plant & Equipment",460.48,449.34,428.58,437.04,592.2,586.87,608.26,627.84,628.48,782.66,742.64,743.99,750.7,759.4,898.06,926.48,1381,1593,1839,1692,Upgrade
12,Long-Term Investments,3904,3481,3395,3198,4313,4454,4295,4090,4570,4229,4140,4133,4154,3654,3497,3382,2931,2911,2886,2887,Upgrade
13,Goodwill,372.03,372.03,372.03,372.03,382.36,382.36,372.03,372.03,372.03,372.03,372.03,372.03,372.03,372.03,382.49,382.49,384.93,384.93,384.93,384.93,Upgrade
14,Other Intangible Assets,1946,1952,1978,1991,1736,1651,1711,1717,1612,1634,1577,1587,1766,1776,1826,1862,1933,1806,1790,1826,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,11.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,114.64,115.43,114.04,114.47,231.65,233.57,224.8,214.19,198.54,184.1,191.54,183.67,184.84,161.54,181.63,166.4,197.4,188.9,172.6,172.49,Upgrade
17,Long-Term Deferred Charges,36.03,34.34,30.73,30.39,50.05,33.24,51.04,33.84,21.74,23.29,7.23,4.98,5.16,4.88,5.36,5.84,6.24,6.99,7.5,8.48,Upgrade
