,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+5 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+5 Quarters
0,Market Capitalization,7402,5230,4635,4944,7346,6294,6846,6243,5773,4399,5418,6121,7134,4904,4347,4128,4990,5904,7094,4905,8076,Upgrade
1,Market Cap Growth,-16.91%,-16.91%,-32.30%,-20.81%,27.26%,43.08%,26.36%,2.00%,-19.08%,-10.30%,24.63%,48.27%,42.98%,-16.94%,-38.72%,-15.84%,-38.21%,-,-,-,-,Upgrade
2,Enterprise Value,6660,4472,3850,4230,6632,5571,5916,5284,4814,3596,4547,6109,7122,4751,3929,3664,4525,5433,6517,4714,7884,Upgrade
3,Last Close Price,19.66,15.64,13.86,14.43,21.45,18.38,19.99,18.09,16.73,12.75,15.70,17.83,20.78,18.03,15.88,15.09,18.23,21.58,25.92,17.78,29.28,Upgrade
4,PE Ratio,147.28,105.36,57.52,42.94,-,36.20,35.60,33.52,33.26,34.83,60.85,70.09,-,52.85,48.78,-,73.11,74.16,70.29,-,66.88,Upgrade
5,Forward PE,-,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11,30.11,22.47,39.96,Upgrade
6,PS Ratio,2.62,2.09,1.96,2.11,3.09,2.88,3.09,2.84,2.66,1.81,2.13,2.30,2.61,1.59,1.36,1.44,1.88,2.57,3.35,2.14,3.58,Upgrade
7,PB Ratio,2.59,2.06,1.85,1.95,2.93,2.47,2.75,2.53,2.37,1.82,2.32,2.68,3.15,3.83,3.52,3.42,4.09,4.91,6.10,4.13,6.75,Upgrade
8,P/TBV Ratio,2.14,2.14,1.93,2.04,3.06,2.58,2.87,2.64,2.47,1.89,2.42,2.81,3.30,4.17,3.73,3.62,4.33,5.19,6.48,4.37,7.15,Upgrade
9,P/FCF Ratio,101.31,-,63.34,-,-412.23,-,-,66.81,-,64.87,-,-,-17.05,-,-,-,-70.24,-,-,-,-,Upgrade
10,P/OCF Ratio,17.46,17.46,13.18,19.12,22.53,26.15,-,18.28,42.36,26.74,-,-,-37.17,-,-,-,50.52,-87.80,-,-,-,Upgrade
11,EV/Sales Ratio,2.66,1.79,1.62,1.80,2.79,2.54,2.67,2.40,2.22,1.48,1.78,2.30,2.61,1.54,1.23,1.28,1.71,2.36,3.08,2.06,3.49,Upgrade
12,EV/EBITDA Ratio,116.64,54.45,36.81,29.58,-,28.47,30.99,28.81,-,35.02,61.37,84.96,-,44.38,33.07,-,41.90,43.46,49.59,35.04,53.00,Upgrade
13,EV/EBIT Ratio,-,222.86,-,49.65,-,39.70,43.06,40.79,-,68.71,169.39,217.42,-,68.38,47.03,-,-,55.74,61.97,-,62.46,Upgrade
14,EV/FCF Ratio,91.14,-,52.61,-,-372.16,-,-,56.55,-,53.03,-,-,-17.02,-,-,-,-63.70,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.51,0.51,0.47,0.45,0.02,0.05,0.12,0.16,0.12,0.09,0.12,0.11,0.17,0.38,0.34,0.29,0.22,0.11,0.14,0.10,0.10,Upgrade
16,Debt / EBITDA Ratio,22.50,4.69,19.71,10.14,-,0.38,1.35,1.61,-,0.60,1.50,2.27,-,2.11,2.32,-,9.45,0.50,1.31,17.69,1.19,Upgrade
17,Debt / FCF Ratio,17.58,-,16.20,-,-2.37,-,-,4.26,-,3.07,-,-,-0.92,-,-,-,-3.70,-,-,-,-,Upgrade
18,Asset Turnover,0.68,0.61,0.47,0.66,0.72,0.70,0.53,0.44,0.83,0.78,0.55,0.83,1.24,1.19,0.83,1.54,1.70,0.92,0.69,1.31,Upgrade,
19,Inventory Turnover,3.77,4.70,4.26,3.04,3.92,3.62,3.98,2.90,2.32,3.73,3.19,2.34,3.71,4.41,4.25,3.45,6.97,6.71,3.64,2.87,4.61,Upgrade
20,Quick Ratio,2.21,2.21,2.36,3.02,2.12,1.43,1.41,1.48,1.68,1.89,1.88,1.71,1.72,0.87,0.95,0.98,1.14,1.09,1.42,1.67,1.43,Upgrade
21,Current Ratio,2.75,2.75,2.89,3.84,2.80,2.17,1.89,2.05,2.24,2.67,2.58,2.71,2.31,1.42,1.46,1.54,1.51,1.59,2.03,2.44,1.99,Upgrade
22,Return on Equity (ROE),4.98%,4.09%,2.29%,-3.59%,9.91%,9.77%,5.25%,3.09%,13.60%,9.44%,3.43%,-6.45%,13.87%,17.29%,-5.07%,3.88%,13.50%,8.18%,-2.51%,9.94%,Upgrade,
23,Return on Assets (ROA),2.85%,-0.16%,0.86%,-3.16%,5.19%,2.57%,3.36%,-1.74%,5.52%,2.36%,1.16%,-5.56%,4.63%,3.17%,-0.96%,-0.16%,7.22%,2.94%,-0.61%,2.31%,Upgrade,
24,Return on Capital (ROIC),3.57%,-0.20%,1.05%,-4.19%,7.09%,3.42%,4.34%,-2.26%,7.09%,2.98%,1.49%,-7.72%,7.15%,4.98%,-1.61%,-0.29%,11.84%,4.05%,-0.87%,4.21%,Upgrade,
