,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Market Capitalization,8512,3089,3237,4961,5283,7108,7988,10940,11228,13877,15026,16289,8692,5818,7058,9349,8351,9885,12152,9353,6878,Upgrade
1,Market Cap Growth,-56.53%,-56.53%,-59.47%,-54.66%,-52.95%,-48.78%,-46.84%,-32.84%,29.17%,138.52%,112.89%,74.24%,4.08%,-41.15%,-41.92%,-0.04%,21.42%,26.13%,45.46%,51.91%,92.21%,Upgrade
2,Enterprise Value,16053,10892,11552,14163,14485,16568,17638,20303,20590,23475,25289,25770,18173,14825,14998,14733,12722,12348,14535,11125,8650,Upgrade
3,Last Close Price,3.27,3.55,3.72,5.70,6.07,8.16,9.17,12.56,12.89,15.92,18.51,23.80,12.70,8.49,10.30,13.67,12.22,14.40,17.63,16.25,11.95,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-8.73,-,-,-,-,-,16.01,14.57,20.13,35.15,57.45,-,Upgrade
5,Forward PE,-,7.90,7.90,7.90,7.90,7.90,7.90,7.90,7.90,7.90,7.90,7.90,7.90,7.90,7.90,7.90,6.27,7.37,8.42,6.58,8.23,Upgrade
6,PS Ratio,0.25,0.28,0.23,0.29,0.27,0.33,0.35,0.49,0.52,0.69,0.81,0.89,0.48,0.33,0.45,0.68,0.73,1.12,1.70,1.51,1.19,Upgrade
7,PB Ratio,-2.13,-2.13,-2.83,-5.75,-10.50,4.06,3.51,3.49,3.27,3.55,5.22,9.09,3.96,1.69,1.80,2.13,2.14,2.65,3.54,5.81,5.36,Upgrade
8,P/TBV Ratio,-,-,-,-,-,673.38,16.41,9.97,7.93,6.66,12.40,367.36,24.67,4.21,4.00,4.29,4.37,5.05,5.66,15.21,14.18,Upgrade
9,P/FCF Ratio,56.65,-,7.19,-,11.19,12.63,65.09,-20.51,-13.44,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,6.46,-,3.99,-,5.37,5.44,6.59,13.98,16.92,69.16,-,26.76,16.58,6.38,8.92,22.64,20.57,-,-,27.56,17.45,Upgrade
11,EV/Sales Ratio,1.43,0.97,0.82,0.83,0.74,0.77,0.77,0.91,0.95,1.17,1.36,1.41,1.01,0.85,0.96,1.08,1.10,1.39,2.03,1.80,1.49,Upgrade
12,EV/EBITDA Ratio,-,-9.50,-,-,-,-,-,58.73,144.41,-34.51,-,-,-,-,-,9.64,9.20,11.24,17.32,20.66,28.43,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-16.65,-,-,-,-,-,11.64,10.94,13.40,21.54,27.85,48.61,Upgrade
14,EV/FCF Ratio,106.84,-,25.66,-,30.67,29.44,143.72,-38.05,-24.65,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,-5.21,-5.21,-6.86,-9.38,-16.41,5.04,4.00,2.93,2.70,2.35,3.41,5.58,4.27,2.54,2.11,1.69,1.23,1.14,0.69,1.32,1.32,Upgrade
16,Debt / EBITDA Ratio,-,18.83,14.73,-,-,-,-,109.65,5.21,5.79,18.46,-,-,-,-,4.01,3.31,3.08,1.65,1.68,5.51,Upgrade
17,Debt / FCF Ratio,50.28,-,17.40,-,17.49,15.67,74.25,-17.18,-11.10,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Asset Turnover,0.75,0.72,0.73,1.14,1.21,1.18,1.04,1.33,1.42,1.03,0.95,1.10,1.21,1.07,1.13,1.48,1.40,1.35,1.30,1.29,Upgrade,
19,Inventory Turnover,7.13,9.88,8.93,8.45,10.88,7.75,7.05,5.57,7.63,7.94,6.32,6.13,7.87,7.86,7.23,6.39,9.11,9.27,8.86,7.84,9.69,Upgrade
20,Quick Ratio,0.10,0.10,0.11,0.10,0.10,0.12,0.10,0.12,0.13,0.16,0.17,0.12,0.13,0.19,0.19,0.25,0.22,0.35,0.38,0.26,0.25,Upgrade
21,Current Ratio,0.19,0.19,0.20,0.21,0.25,0.36,0.38,0.44,0.44,0.47,0.48,0.44,0.42,0.54,0.55,0.68,0.56,0.70,0.66,0.51,0.45,Upgrade
22,Return on Equity (ROE),-,-,-,-1432.66%,-110.11%,-107.77%,-30.51%,-51.45%,17.71%,-71.54%,-97.58%,-182.45%,-50.61%,-38.75%,29.45%,18.72%,29.03%,48.31%,69.41%,6.69%,Upgrade,
23,Return on Assets (ROA),-2.17%,-3.25%,-6.33%,-21.81%,-5.74%,-8.58%,-2.61%,-2.66%,3.00%,-4.09%,-5.11%,-14.28%,-5.45%,-4.69%,6.86%,6.20%,8.28%,10.83%,12.89%,2.03%,Upgrade,
24,Return on Capital (ROIC),-4.12%,-5.84%,-11.08%,-35.89%,-8.80%,-12.94%,-3.89%,-3.85%,4.32%,-6.04%,-7.63%,-20.62%,-7.54%,-6.31%,9.26%,8.39%,11.12%,15.67%,20.64%,3.29%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-18.42%,-,-,-,-,-,14.39%,20.16%,17.60%,17.39%,21.35%,11.56%,Upgrade
26,Earnings Yield,-37.36%,-102.93%,-104.45%,-75.86%,-69.11%,-24.70%,-14.66%,-7.92%,-9.25%,-11.46%,-13.54%,-12.48%,-17.49%,-7.43%,1.03%,6.25%,6.86%,4.97%,2.84%,1.74%,0.42%,Upgrade
27,FCF Yield,1.77%,4.86%,13.91%,5.55%,8.94%,7.92%,1.54%,-4.88%,-7.44%,-10.15%,-9.28%,-8.25%,-25.13%,-42.97%,-47.81%,-39.79%,-34.56%,-23.76%,-11.64%,-5.69%,-3.84%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.86%,-,0.44%,-,-,Upgrade
29,Payout Ratio,0.00%,-,-,-,-,-,-,-,-,78.07%,-,-,-,-,-,32.20%,131.89%,27.50%,13.15%,15.25%,-,Upgrade
30,Buyback Yield / Dilution,-1.44%,-1.78%,0.18%,-0.36%,-3.90%,-2.47%,-14.38%,-31.40%,-26.35%,-22.35%,-28.33%,11.57%,-3.77%,4.87%,0.50%,-31.63%,-6.90%,-13.05%,-10.89%,1.02%,-26.64%,Upgrade
31,Total Shareholder Return,-1.44%,-1.78%,0.18%,-0.36%,-3.90%,-2.47%,-14.38%,-31.40%,-26.35%,-22.35%,-28.33%,11.57%,-3.77%,4.87%,0.50%,-31.63%,-5.04%,-13.05%,-10.46%,1.02%,-26.64%,Upgrade
