,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,9292,9277,9447,9117,8180,7390,6952,5779,4654,5114,Upgrade
1,Revenue Growth (YoY),-1.64%,1.76%,15.50%,23.36%,17.67%,27.88%,49.37%,13.01%,-9.58%,15.14%,Upgrade
2,Cost of Revenue,8157,8505,8225,8252,6923,6440,5767,4849,3905,4394,Upgrade
3,Gross Profit,1135,772.43,1223,864.47,1256,950.35,1184,930.37,748.77,719.07,Upgrade
4,"Selling, General & Admin",263.55,493.55,296.03,330.28,258.65,269.09,305.18,217.66,197.54,223.1,Upgrade
5,Other Operating Expenses,-23.2,-22.65,-32.12,-4.87,-31.84,-48.51,-16.62,-3.9,-15.47,-14.69,Upgrade
6,Operating Expenses,240.36,672.02,263.91,337.12,226.81,-345.02,288.56,839.4,182.07,238.8,Upgrade
7,Operating Income,894.59,100.42,958.59,527.34,1030,1295,895.67,90.97,566.7,480.27,Upgrade
8,Interest Expense,-244.85,-299.8,-206.62,-287.04,-162.57,-218.51,-122.52,-179.11,-119.4,-128.02,Upgrade
9,Interest & Investment Income,91.11,92.92,123.91,159.18,89.76,47.45,80.88,206.84,98.32,73.64,Upgrade
10,Earnings From Equity Investments,22.77,-7.14,41.68,17.07,42.67,20.42,-12.69,-15.96,-3.04,-3.62,Upgrade
11,Currency Exchange Gain (Loss),6.88,-,-,-,-,-,-,-,-,-,Upgrade
12,EBT Excluding Unusual Items,770.49,-113.61,917.57,416.55,999.39,1145,841.34,102.74,542.58,422.26,Upgrade
13,Gain (Loss) on Sale of Investments,-,-141.21,-1.53,-6.57,1.19,0.68,0.29,-3.19,-9.68,-0.16,Upgrade
14,Gain (Loss) on Sale of Assets,-7.07,12.27,-7.8,-7.58,55.28,9.26,-5.73,0.78,-2.32,15.81,Upgrade
15,Asset Writedown,-,-,-,118.25,-,-,-,-,-,-,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,-,-,-,-33.87,Upgrade
17,Pretax Income,763.42,-242.55,908.24,520.64,1056,1155,835.9,100.34,530.58,404.05,Upgrade
18,Income Tax Expense,172.61,145.04,200.81,217.78,170.91,308.19,168.44,10.79,104.81,106.17,Upgrade
19,Earnings From Continuing Operations,590.81,-387.59,707.43,302.87,884.95,846.47,667.46,89.54,425.77,297.88,Upgrade
20,Minority Interest in Earnings,-321.84,-247.02,-372.94,-125.4,-332.27,-251.94,-357.81,-250.53,-236.03,-169.86,Upgrade
21,Net Income,268.97,-634.61,334.49,177.47,552.67,594.53,309.65,-160.98,189.74,128.02,Upgrade
22,Net Income to Common,268.97,-634.61,334.49,177.47,552.67,594.53,309.65,-160.98,189.74,128.02,Upgrade
23,Net Income Growth,-19.59%,-,-39.48%,-70.15%,78.48%,-,63.20%,-,-6.52%,94.72%,Upgrade
24,Shares Outstanding (Basic),4901,4893,4901,4763,5040,4924,5139,4932,4932,4967,Upgrade
25,Shares Outstanding (Diluted),4901,4893,4901,4763,5040,4924,5139,4932,4932,4967,Upgrade
26,Shares Change (YoY),-,2.73%,-2.75%,-3.28%,-1.93%,-0.15%,4.20%,-0.72%,-1.43%,-0.26%,Upgrade
27,EPS (Basic),0.05,-0.13,0.07,0.04,0.11,0.12,0.06,-0.03,0.04,0.03,Upgrade
28,EPS (Diluted),0.05,-0.13,0.07,0.04,0.11,0.12,0.06,-0.03,0.04,0.03,Upgrade
29,EPS Growth,-19.59%,-,-37.77%,-69.14%,81.99%,-,56.62%,-,-5.15%,95.13%,Upgrade
30,Free Cash Flow,637.47,12.01,699.99,409.13,990.4,10.88,639.62,148.15,548.23,115.05,Upgrade
31,Free Cash Flow Per Share,0.13,0.00,0.14,0.09,0.20,0.00,0.12,0.03,0.11,0.02,Upgrade
32,Operating Margin,9.63%,1.08%,10.15%,5.78%,12.59%,17.53%,12.88%,1.57%,12.18%,9.39%,Upgrade
33,Profit Margin,2.89%,-6.84%,3.54%,1.95%,6.76%,8.04%,4.45%,-2.79%,4.08%,2.50%,Upgrade
34,Free Cash Flow Margin,6.86%,0.13%,7.41%,4.49%,12.11%,0.15%,9.20%,2.56%,11.78%,2.25%,Upgrade
35,EBITDA,1248,493.84,1276,1158,1034,767.91,1432,891.96,837.53,782.41,Upgrade
36,D&A For EBITDA,353.32,393.43,317.24,630.25,4.22,-527.46,535.91,800.99,270.82,302.14,Upgrade
37,EBIT,894.59,100.42,958.59,527.34,1030,1295,895.67,90.97,566.7,480.27,Upgrade
