,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,1783,1775,1873,1609,1911,1906,1833,1534,1893,1843,1733,1471,1694,1764,1938,1842,2483,2316,2313,1547,Upgrade
1,Revenue Growth (YoY),-6.70%,-6.90%,2.16%,4.92%,0.96%,3.40%,5.77%,4.24%,11.79%,4.51%,-10.58%,-20.11%,-31.79%,-23.83%,-16.22%,19.07%,6.59%,6.70%,0.19%,-4.05%,Upgrade
2,Cost of Revenue,428.56,407.67,346.1,300.89,272.74,373.55,330.23,340.21,273.25,330.66,278.86,255.02,222.73,281.21,261.59,243.12,171.05,250.09,265.22,177.86,Upgrade
3,Gross Profit,1355,1367,1526,1308,1639,1532,1503,1193,1620,1513,1454,1216,1471,1483,1676,1598,2312,2065,2048,1369,Upgrade
4,"Selling, General & Admin",848.98,1013,870.11,790.82,886.89,1076,915.06,672.27,775.38,999.01,865.35,728.82,930.36,822.94,739.14,811.26,941.1,1119,954.91,613.37,Upgrade
5,Research & Development,327.99,339.16,315.23,336.07,355.92,355.17,313.01,324.37,312.9,386.75,362.19,355.25,394.8,364.03,334.66,304.55,396.89,349.01,326.39,291.94,Upgrade
6,Other Operating Expenses,-54.5,-67.98,-71.28,-94.79,29.17,-64.97,-66.77,-66.39,18.44,-64.88,-74.66,-109.02,-31.17,-69.51,-70.34,-83.99,26.88,-146.67,-103.99,-122.47,Upgrade
7,Operating Expenses,1122,1284,1114,1032,1272,1366,1161,930.25,1107,1321,1153,975.04,1294,1117,1003,1032,1365,1321,1177,782.84,Upgrade
8,Operating Income,232.41,82.62,412.39,276.08,366.71,166.04,341.51,263.17,513.29,191.75,301.25,241.24,176.91,365.08,672.99,566.63,947.18,744.18,870.75,585.93,Upgrade
