,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,1694,2529,3882,2870,4996,1801,2940,1878,2801,4900,3852,2786,4237,2321,2630,5387,1751,1807,2004,2025,Upgrade
1,Short-Term Investments,21622,20531,19593,20776,18552,21627,20395,20832,19280,16436,17085,17482,16496,16862,15796,11884,12878,11660,11023,11276,Upgrade
2,Cash & Short-Term Investments,23316,23061,23475,23646,23549,23429,23335,22710,22081,21336,20937,20269,20733,19184,18426,17271,14629,13467,13027,13301,Upgrade
3,Cash Growth,-0.99%,-1.57%,0.60%,4.12%,6.65%,9.81%,11.45%,12.04%,6.50%,11.22%,13.63%,17.36%,41.72%,42.45%,41.44%,29.85%,14.34%,20.49%,20.27%,26.96%,Upgrade
4,Accounts Receivable,1423,1269,1381,1404,1489,1422,1526,1848,1977,1575,1490,1625,2223,2308,2357,2807,3172,3120,3005,2970,Upgrade
5,Other Receivables,-,-,-,-,41.42,-,-,-,37.84,-,-,-,42.22,-,-,-,251.09,-,-,-,Upgrade
6,Receivables,1423,1269,1381,1404,1530,1422,1526,1848,2015,1575,1490,1625,2265,2308,2357,2807,3423,3120,3005,2970,Upgrade
7,Prepaid Expenses,336.94,379.25,423.41,437.93,23.63,422.9,517.27,438.88,23.07,391.75,431,435,-,361.24,782.97,667.9,-,1513,517.36,385.45,Upgrade
8,Restricted Cash,88.52,102.63,107.96,152.73,126.79,1.6,0.79,8.51,9.18,10.3,9.18,87.74,89.86,87.24,86.98,88.31,-,-,-,-,Upgrade
9,Other Current Assets,-,-,-,-,295.51,-,-,-,296.61,-,-,-,238.03,-,-,-,312.09,-,-,-,Upgrade
10,Total Current Assets,25164,24811,25387,25641,25525,25275,25379,25005,24425,23313,22867,22416,23326,21940,21653,20834,18364,18100,16549,16656,Upgrade
11,"Property, Plant & Equipment",204.05,187.88,194.07,189.71,400.17,195.52,195.19,223.08,370.42,278.58,305.04,342.24,514.88,410.76,413.58,404.74,619.42,370.93,359.8,297.4,Upgrade
12,Long-Term Investments,339.25,416.64,403.85,399.21,448.34,440.98,386.08,387.77,419.21,432.94,448.68,444.49,70.72,69.36,69.46,70.22,70.42,69.57,69.85,70.21,Upgrade
13,Goodwill,-,-,-,-,3942,-,-,-,3942,-,-,-,3942,-,-,-,4071,-,-,-,Upgrade
14,Other Intangible Assets,4070,4088,4107,4125,202.15,4163,4181,4201,278.49,4370,4389,4409,357.43,4449,4469,4491,440.42,1524,1527,1529,Upgrade
