,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,90.34,166.72,86.73,148.2,200.72,318.53,243.17,353.85,182.96,365.58
1,Revenue Growth (YoY),4.16%,12.49%,-56.79%,-53.47%,-17.46%,-9.98%,32.91%,-3.21%,6.42%,23.10%
2,Cost of Revenue,63.91,134.14,58.58,121.63,173.39,267.72,217.07,300.66,153.27,258.09
3,Gross Profit,26.44,32.58,28.15,26.58,27.33,50.81,26.11,53.19,29.69,107.49
4,"Selling, General & Admin",28.45,30.81,26.38,33.99,26.4,26.99,29.59,30.36,27.6,23.66
5,Research & Development,3.34,11.23,2.94,22.33,-,-,-,-,-,-
6,Other Operating Expenses,-,-2.94,-,-7.28,7.28,11.02,10.24,13.49,8.4,11.93
7,Operating Expenses,30.69,33.02,27.69,55.86,41.32,39.38,47.13,52.23,43.58,35.85
8,Operating Income,-4.25,-0.44,0.46,-29.28,-13.99,11.42,-21.03,0.96,-13.88,71.64
9,Interest Expense,-1.51,-1.25,-1.33,-1.35,-1.45,-1.09,-1.46,-1.59,-0.84,-0.65
10,Interest & Investment Income,0.68,0.32,0.53,0.49,0.58,0.27,1.1,0.81,2.16,0.54
11,Earnings From Equity Investments,-,-0.02,-0.16,-0.09,-0.04,-0.1,-0.02,-0.33,-0.62,-0.01
12,Currency Exchange Gain (Loss),-0.13,-0.08,-0.06,0.15,-0.24,-0.77,-1.32,-0.99,0.18,2.68
13,Other Non Operating Income (Expenses),0.55,-2.06,1.12,1.3,0.99,6.37,1.48,3.05,2.57,-3.06
14,EBT Excluding Unusual Items,-4.65,-3.53,0.55,-28.79,-14.15,16.11,-21.25,1.92,-10.44,71.14
15,Gain (Loss) on Sale of Investments,-,-,-,-,0.09,0.02,-,-,-,-
16,Gain (Loss) on Sale of Assets,-0.28,-0.27,0.01,-0.01,-0.28,4.08,-,0.01,-0.01,-0
17,Asset Writedown,-,3.92,-,-12.69,-19.34,-7.53,-1.93,-,-,-
18,Other Unusual Items,0.55,-,-,-,-,-,-,-1.24,1.44,8.11
19,Pretax Income,-4.39,0.12,0.56,-41.49,-33.67,12.7,-23.18,0.68,-9,79.25
20,Income Tax Expense,0.41,-0.11,2.06,1.92,0.95,2.46,-4.1,-0.36,-0.59,12.44
21,Earnings From Continuing Operations,-4.8,0.23,-1.5,-43.41,-34.62,10.23,-19.08,1.05,-8.42,66.8
22,Minority Interest in Earnings,-0.47,1.07,1.95,-0.97,6.65,-5,1.43,-5.96,2.4,-10.1
23,Net Income,-5.27,1.3,0.45,-44.38,-27.97,5.24,-17.65,-4.91,-6.02,56.71
24,Net Income to Common,-5.27,1.3,0.45,-44.38,-27.97,5.24,-17.65,-4.91,-6.02,56.71
25,Net Income Growth,-,-,-,-,-,-,-,-,-,87.83%
26,Shares Outstanding (Basic),1333,1333,1333,1333,1333,1333,1333,1330,1333,1333
27,Shares Outstanding (Diluted),1333,1333,1336,1333,1333,1333,1348,1330,1333,1386
28,Shares Change (YoY),-0.22%,-,0.22%,-,-1.10%,0.26%,1.11%,-4.07%,-0.55%,28.41%
29,EPS (Basic),-0.00,0.00,0.00,-0.03,-0.02,0.00,-0.01,-0.00,-0.00,0.04
30,EPS (Diluted),-0.00,0.00,0.00,-0.03,-0.02,0.00,-0.01,-0.00,-0.01,0.04
31,EPS Growth,-,-,-,-,-,-,-,-,-,41.15%
32,Free Cash Flow,-34.4,5.74,-5.11,-24.28,43.29,-15.15,-9.56,-49.06,-54.35,-39.33
33,Free Cash Flow Per Share,-0.03,0.00,-0.00,-0.02,0.03,-0.01,-0.01,-0.04,-0.04,-0.03
34,Operating Margin,-4.70%,-0.26%,0.53%,-19.76%,-6.97%,3.59%,-8.65%,0.27%,-7.59%,19.60%
35,Profit Margin,-5.83%,0.78%,0.52%,-29.94%,-13.94%,1.64%,-7.26%,-1.39%,-3.29%,15.51%
36,Free Cash Flow Margin,-38.08%,3.44%,-5.90%,-16.38%,21.57%,-4.76%,-3.93%,-13.86%,-29.70%,-10.76%
37,EBITDA,2.91,5.62,7.33,-21.77,-7.44,18.81,-15.01,7.16,-9.15,66.54
38,D&A For EBITDA,7.16,6.06,6.87,7.52,6.55,7.39,6.02,6.2,4.73,-5.1
39,EBIT,-4.25,-0.44,0.46,-29.28,-13.99,11.42,-21.03,0.96,-13.88,71.64
