,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,24,47,37,27,47,1462,184,54,68,158,89,38,50,50,50,50,50,63,70,136,103,Upgrade
1,Market Cap Growth,-96.78%,-96.78%,-79.72%,-49.71%,-31.82%,824.59%,106.40%,44.83%,37.74%,218.26%,79.48%,-24.35%,0%,-20.69%,-29.01%,-63.49%,-51.68%,-41.77%,-19.80%,-53.68%,-65.00%,Upgrade
2,Enterprise Value,18,50,40,30,49,1472,194,66,80,165,96,58,70,77,65,65,65,78,85,149,116,Upgrade
3,Last Close Price,0.28,0.63,0.60,0.44,0.75,23.50,3.55,1.05,1.32,3.05,1.72,0.87,1.15,1.15,1.15,1.15,1.15,1.45,1.62,3.15,2.38,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,3.93,7.96,4.22,1.75,3.17,8.45,-776.25,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.84,2.31,1.48,1.16,2.72,55.97,6.47,1.57,1.39,2.85,1.51,0.61,0.93,1.21,1.49,1.66,1.58,2.17,2.61,6.53,6.91,Upgrade
6,PB Ratio,-1.99,-1.99,-1.58,-0.92,1.43,44.95,5.80,1.72,-,5.83,6.41,2.70,-,-16.46,-6.83,-6.83,-,-5.33,-,-13.02,-,Upgrade
7,P/TBV Ratio,-,-,-,-,1.50,46.86,6.10,1.80,-,6.16,7.26,3.06,-,-,-,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,84.04,15.59,24.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,164.44,15.59,24.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.86,2.46,1.60,1.26,2.85,56.36,6.82,1.91,1.63,2.97,1.64,0.95,1.31,1.88,1.96,2.19,2.08,2.70,3.17,7.15,7.78,Upgrade
11,EV/EBITDA Ratio,-,-13.15,-2.58,-1.81,-,-,-,-,3.78,7.11,3.76,2.25,3.78,8.45,21.84,-,-83.38,-18.82,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-12.04,-2.52,-1.76,-,-,-,-,3.89,7.29,3.84,2.30,3.90,9.08,29.40,-,-,-15.34,-,-,-,Upgrade
13,EV/FCF Ratio,61.52,16.61,26.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,-0.31,-0.31,-0.31,-0.29,0.19,0.19,0.38,0.38,-,0.68,1.45,1.45,-,-10.18,-3.64,-3.64,-,-1.70,-,-1.79,-,Upgrade
15,Debt / EBITDA Ratio,-,16.24,16.24,0.47,-,-,-,-,-,0.98,2.46,0.72,-,1.09,2.89,-,-,5.49,-,-,-,Upgrade
16,Debt / FCF Ratio,25.65,2.42,4.85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
