,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,11.43,11.43,3.55,-,3.53,-,1.91,-,6.45,-,10.95,-,10.49,-,3.21,-,4.88,-,3.6,-,Upgrade
1,Short-Term Investments,-,-,0.04,-,-,-,0.03,-,-,-,1.96,-,-,-,1.96,-,-,-,1.68,-,Upgrade
2,Cash & Short-Term Investments,11.43,11.43,3.59,3.53,3.53,1.94,1.94,-,6.45,12.91,12.91,-,10.49,5.18,5.18,-,4.88,-,5.28,-,Upgrade
3,Cash Growth,224.08%,489.93%,85.39%,-,-45.37%,-85.00%,-85.00%,-,-38.47%,149.51%,149.51%,-,115.16%,-,-2.03%,-,1169.28%,-,-58.42%,-,Upgrade
4,Accounts Receivable,31.62,31.62,25.44,-,34.44,-,34,-,30.5,-,14.99,-,13.8,-,5.79,-,1.8,-,6.97,-,Upgrade
5,Other Receivables,-,-,6.76,-,6.18,-,6.62,-,2.94,-,0.05,-,5.15,-,0.01,-,11.23,-,0.21,-,Upgrade
6,Receivables,31.62,31.62,32.19,-,40.62,-,40.62,-,33.44,-,15.04,-,18.95,-,5.8,-,13.03,-,7.18,-,Upgrade
7,Inventory,1.3,1.3,1.4,-,1.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Prepaid Expenses,-,-,0.02,-,-,-,0.11,-,-,-,0.44,-,-,-,0.16,-,-,-,0.13,-,Upgrade
