,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,53.45,52,52.87,79.42,74.42,175.64,96.9,142.84,191.81,180.4,Upgrade
1,Short-Term Investments,-,-,33.54,65.95,99.26,133.54,301.45,301.06,296.44,259.72,Upgrade
2,Cash & Short-Term Investments,53.45,52,86.41,145.37,173.68,309.18,398.35,443.9,488.25,440.12,Upgrade
3,Cash Growth,-38.15%,-64.23%,-50.25%,-52.98%,-56.40%,-30.35%,-18.41%,0.86%,-21.04%,233.22%,Upgrade
4,Accounts Receivable,15.28,23.17,12.18,7.19,53.69,62.96,123.17,161.26,247.7,402.72,Upgrade
5,Other Receivables,-,-,-,-,-,107.16,-,104.05,-,-,Upgrade
6,Receivables,15.28,23.17,12.18,7.19,53.69,170.12,123.17,265.31,247.7,402.72,Upgrade
7,Prepaid Expenses,92.91,97.73,95.55,102.7,100.18,1.11,503.84,28.57,332.2,322.82,Upgrade
8,Other Current Assets,-,-,-1,-,-,-,-,274.51,-,-,Upgrade
9,Total Current Assets,161.63,172.9,193.13,255.26,327.55,480.41,1025,1012,1068,1166,Upgrade
10,"Property, Plant & Equipment",0.29,1.81,2.33,2.52,4.14,5.91,6.66,6.17,7.87,7.81,Upgrade
11,Long-Term Investments,11.71,11.72,11.76,11.72,11.77,11.7,-,-,0.32,0.32,Upgrade
12,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,-,0.8,0.8,Upgrade
13,Other Long-Term Assets,290.06,290.11,299.23,297.22,307.36,233.6,-,-,-,-,Upgrade
14,Total Assets,463.69,476.53,506.45,566.72,650.82,731.63,1032,1018,1077,1175,Upgrade
15,Accounts Payable,-,-,-,-,-,-,-,-,3.1,3.16,Upgrade
16,Accrued Expenses,-,43.46,-,45.95,-,84.51,-,48.97,-,33.79,Upgrade
17,Short-Term Debt,211.22,235.73,190.44,222.18,194.55,197.63,200.94,68.04,140.25,307,Upgrade
18,Current Portion of Long-Term Debt,211.75,205.97,178.82,246.93,188.88,193.43,353.01,117.79,188.93,89.48,Upgrade
19,Current Portion of Leases,0.27,1.21,1.22,1.72,2.33,2.65,2.91,1.94,2.63,2.24,Upgrade
20,Current Income Taxes Payable,35.31,36.05,39.38,41.56,37.67,39.27,38.49,38.06,48.95,47.73,Upgrade
