,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,25.57,36.11,44.23,23.15,37.1,198.02,1.38,-5.39,53.15,261.23,Upgrade
1,Revenue Growth (YoY),-42.19%,56.01%,19.21%,-88.31%,2580.78%,-,-97.40%,-,-15.26%,360.17%,Upgrade
2,Cost of Revenue,-,39.63,32.65,18.5,35.01,428.13,19.77,65.65,10.35,66.73,Upgrade
3,Gross Profit,25.57,-3.52,11.58,4.64,2.1,-230.11,-18.38,-71.05,42.81,194.49,Upgrade
4,"Selling, General & Admin",10.56,17.09,17.35,18.41,23.21,38.39,14.4,9.19,15.03,20.33,Upgrade
5,Other Operating Expenses,-,-,-,-,-,0.07,-,-,-,-,Upgrade
6,Operating Expenses,10.56,20.08,17.35,61.94,23.21,92.48,14.4,99.62,15.03,23.9,Upgrade
7,Operating Income,15.01,-23.6,-5.77,-57.29,-21.12,-322.58,-32.78,-170.67,27.78,170.59,Upgrade
8,Interest Expense,-12.57,-11.32,-16.92,-10.06,-16.32,-9.16,-5.83,-8.41,-5.19,-,Upgrade
9,Interest & Investment Income,-,0.01,-,-,-,0.05,-,0,-,8.26,Upgrade
10,Currency Exchange Gain (Loss),-,1.09,-,1.61,-,-,-,-,-,0.11,Upgrade
11,Other Non Operating Income (Expenses),-13.72,7.33,-2.73,-1.06,-15.76,63.83,-3.87,0.54,1.9,-38.27,Upgrade
12,EBT Excluding Unusual Items,-11.29,-26.49,-25.42,-66.8,-53.2,-267.86,-42.48,-178.53,24.49,140.69,Upgrade
13,Gain (Loss) on Sale of Investments,-,-0.9,-,-11.74,-,-80.22,-,3.18,-3.18,-0.07,Upgrade
14,Gain (Loss) on Sale of Assets,-,0.5,-,-,-,-26.81,-,2.46,-,-,Upgrade
15,Other Unusual Items,-,2.53,-,-,-,2.5,-,3.03,-,6.46,Upgrade
16,Pretax Income,-11.29,-24.36,-25.42,-78.54,-53.2,-372.39,-42.48,-169.87,21.31,147.07,Upgrade
17,Income Tax Expense,-,-3.91,-,3.48,-0.02,-15.55,-,2.46,9.33,50.32,Upgrade
18,Earnings From Continuing Operations,-11.29,-20.45,-25.42,-82.02,-53.17,-356.84,-42.48,-172.33,11.99,96.75,Upgrade
19,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-2.05,-0.02,-3.51,Upgrade
20,Net Income to Company,-11.29,-20.45,-25.42,-82.02,-53.17,-356.84,-42.48,-174.37,11.97,93.24,Upgrade
21,Minority Interest in Earnings,-,0,0.15,-0.67,0,0,0.05,0.02,0.11,0.37,Upgrade
22,Net Income,-11.29,-20.45,-25.27,-82.7,-53.17,-356.83,-42.43,-174.35,12.08,93.61,Upgrade
23,Net Income to Common,-11.29,-20.45,-25.27,-82.7,-53.17,-356.83,-42.43,-174.35,12.08,93.61,Upgrade
24,Net Income Growth,-,-,-,-,-,-,-,-,164.37%,-,Upgrade
25,Shares Outstanding (Basic),99,82,82,82,82,82,82,82,82,79,Upgrade
26,Shares Outstanding (Diluted),99,82,82,82,82,82,82,82,82,79,Upgrade
27,Shares Change (YoY),19.67%,-,-,-,-,-,-,4.75%,20.61%,16.72%,Upgrade
28,EPS (Basic),-0.11,-0.25,-0.31,-1.00,-0.65,-4.33,-0.52,-2.12,0.15,1.19,Upgrade
29,EPS (Diluted),-0.11,-0.25,-0.31,-1.00,-0.65,-4.33,-0.52,-2.12,0.15,1.19,Upgrade
30,EPS Growth,-,-,-,-,-,-,-,-,120.75%,-,Upgrade
31,Free Cash Flow,8.25,5.43,-14.52,6.5,-72.12,209.29,-85.4,-150.51,149.53,173.9,Upgrade
32,Free Cash Flow Per Share,0.08,0.07,-0.18,0.08,-0.88,2.54,-1.04,-1.83,1.82,2.21,Upgrade
33,Operating Margin,58.71%,-65.35%,-13.04%,-247.54%,-56.92%,-162.91%,-2368.57%,-,52.26%,65.30%,Upgrade
34,Profit Margin,-44.14%,-56.64%,-57.14%,-357.30%,-143.30%,-180.20%,-3065.75%,-,22.72%,35.84%,Upgrade
35,Free Cash Flow Margin,32.25%,15.03%,-32.82%,28.06%,-194.37%,105.69%,-6170.66%,-,281.31%,66.57%,Upgrade
36,EBITDA,15.27,-23.4,-5.43,-56.87,-20.69,-322.14,-32.39,-170.27,28.34,171.31,Upgrade
37,D&A For EBITDA,0.25,0.19,0.34,0.43,0.43,0.45,0.39,0.4,0.56,0.72,Upgrade
38,EBIT,15.01,-23.6,-5.77,-57.29,-21.12,-322.58,-32.78,-170.67,27.78,170.59,Upgrade
