,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,224.4,199.65,184.83,181.35,181.08,193.75,169.28,201.05,186.39,164.35,185.17,208.79,190.23,197.55,191.93,193.38,219.28,251.07,196.54,143.59,Upgrade
1,Other Revenue,-,-,-,1.94,-,-,-,1.06,-0.93,0.93,-,1.23,-0.65,0.65,-,7.06,-2.83,2.83,-,1.64,Upgrade
2,Revenue,224.4,199.65,184.83,183.3,181.08,193.75,169.28,202.11,185.47,165.28,185.17,210.02,189.58,198.2,191.93,200.43,216.44,253.9,196.54,145.22,Upgrade
3,Revenue Growth (YoY),23.92%,3.04%,9.19%,-9.31%,-2.37%,17.23%,-8.58%,-3.77%,-2.17%,-16.61%,-3.52%,4.78%,-12.41%,-21.94%,-2.34%,38.02%,75.98%,95.70%,62.17%,5.17%,Upgrade
4,Cost of Revenue,171.82,166.39,147.71,204.66,142.33,168.68,137.55,215.92,144.87,132.44,134.51,162.16,127.34,146.05,137.85,128.61,98.93,94.49,90.19,100.36,Upgrade
5,Gross Profit,52.58,33.26,37.12,-21.36,38.75,25.07,31.72,-13.81,40.6,32.83,50.65,47.86,62.23,52.15,54.08,71.82,117.51,159.41,106.35,44.86,Upgrade
6,"Selling, General & Admin",21.68,17.56,20.52,11.06,21.72,20.83,20.49,-3.01,30.76,25.54,20.55,29.07,31.53,21.16,22.52,35.02,43.02,41.33,26.55,30.02,Upgrade
7,Research & Development,10.22,10.91,7.9,12.74,8.97,12.02,9.19,9.2,8.36,12.67,7.2,11.6,8.51,11.29,8.24,9.15,10.14,11.77,4.63,9.46,Upgrade
8,Other Operating Expenses,-3.7,4.44,0.34,1.65,-4.37,6.9,-2.74,15.73,-0.36,-3.93,-2.82,12.4,0.82,0.32,-2.53,10.11,1.39,1.88,-1.13,-1.18,Upgrade
9,Operating Expenses,30.55,36.35,29.62,27.48,25.76,41.13,27.25,22.21,38.36,33.28,26.5,52.58,40.97,33.05,29.24,52.32,51.33,56.19,33.63,38.59,Upgrade
10,Operating Income,22.02,-3.09,7.5,-48.85,12.99,-16.06,4.48,-36.02,2.25,-0.44,24.16,-4.71,21.26,19.1,24.84,19.5,66.18,103.22,72.72,6.28,Upgrade
11,Interest Expense,-0.25,-0.27,-0.57,-0.59,-0.53,-0.26,-0.15,-,-1.56,-1.33,-1.73,-1.44,-1.16,-2.02,-1.14,-0.41,-1.48,-0.03,-2.73,-4.34,Upgrade
12,Interest & Investment Income,1.02,3.15,2.96,2.75,1.87,1.47,2.73,0.89,3.14,8.7,2.61,4.17,5.99,12.62,1.69,1.69,1.81,0.77,1.24,1.37,Upgrade
13,Currency Exchange Gain (Loss),-3.15,3.15,-,3.86,-3.73,3.73,-,22.76,-13.79,13.79,-,-5.27,3.88,-3.88,-,-21.69,-2.91,2.91,-,3.82,Upgrade
14,Other Non Operating Income (Expenses),1.84,-0.43,0.33,-4.41,3.19,1.33,-1.48,-24.72,24.3,1.4,-1.27,5.18,-5.46,-2.08,1.59,10.41,-7.84,-4.42,1.52,-5.34,Upgrade
15,EBT Excluding Unusual Items,21.48,2.5,10.22,-47.23,13.79,-9.8,5.58,-37.1,14.33,22.12,23.76,-2.08,24.51,23.74,26.99,9.5,55.76,102.45,72.76,1.8,Upgrade
