,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Market Capitalization,8827,3204,3770,4622,4376,4792,5210,6365,6166,6008,8592,8737,11394,11520,16067,8960,7395,5845,6827,5753,5216,Upgrade
1,Market Cap Growth,-33.13%,-33.13%,-27.65%,-27.38%,-29.03%,-20.24%,-39.36%,-27.15%,-45.89%,-47.85%,-46.53%,-2.49%,54.08%,97.08%,135.34%,55.73%,41.76%,-2.31%,30.88%,-21.05%,-17.25%,Upgrade
2,Enterprise Value,9137,3433,3615,4242,4336,4456,5144,6075,6267,6109,8146,8291,10876,11002,15215,8108,6906,5357,5706,4632,5017,Upgrade
3,Last Close Price,5.84,2.12,2.52,3.09,2.90,3.15,3.44,4.17,4.05,3.93,5.23,5.29,6.88,7.17,10.00,5.84,4.82,3.81,4.45,3.75,3.40,Upgrade
4,PE Ratio,42.36,15.26,23.09,22.96,25.69,37.26,1405.58,-60.62,52.74,-,-,42.15,-58.54,-36.08,-,-,-,-,31.94,29.90,30.35,Upgrade
5,Forward PE,30.05,36.91,36.91,36.91,36.91,36.91,36.91,36.91,36.91,36.91,36.91,36.91,35.29,43.24,72.75,14.42,21.29,16.84,17.83,17.83,17.83,Upgrade
6,PS Ratio,0.86,0.31,0.41,0.53,0.53,0.61,0.70,0.89,0.88,0.86,1.21,1.34,1.93,2.26,3.71,2.15,1.85,1.43,1.63,1.42,1.34,Upgrade
7,PB Ratio,5.25,1.84,2.02,2.24,2.16,2.39,2.60,3.17,3.19,-,4.18,3.10,4.07,4.12,7.50,4.18,3.56,2.82,3.08,2.60,2.52,Upgrade
8,P/TBV Ratio,-,-,-,-,-,-,-,-,-,-,1387.62,10.75,14.08,14.26,11.11,6.19,4.88,3.86,3.75,3.16,3.01,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,34.86,66.84,876.29,130.33,-,-,29.23,55.90,-186.96,Upgrade
10,P/OCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,34.40,65.40,745.83,125.69,-,-,29.31,55.12,-214.64,Upgrade
11,EV/Sales Ratio,0.88,0.33,0.39,0.49,0.53,0.57,0.69,0.85,0.90,0.87,1.15,1.27,1.85,2.15,3.52,1.94,1.73,1.31,1.36,1.15,1.29,Upgrade
12,EV/EBITDA Ratio,27.48,8.28,9.95,10.82,12.33,-140.65,-29.99,1670.44,-,-,42.25,-,-,-,-,-,-,-,22.42,20.71,25.89,Upgrade
13,EV/EBIT Ratio,42.23,15.87,22.10,21.29,27.25,-19.81,-14.69,-42.89,-,-,115.00,-,-,-,-,-,-,-,25.29,23.02,28.25,Upgrade
14,EV/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,33.28,63.84,829.82,117.94,-,-,24.43,45.01,-179.82,Upgrade
15,Debt / Equity Ratio,0.64,0.64,0.61,0.51,0.49,0.40,0.34,0.34,0.35,-,0.50,0.26,0.26,0.26,0.40,0.40,0.25,0.25,0.19,0.19,0.24,Upgrade
16,Debt / EBITDA Ratio,3.36,2.44,1.78,2.64,6.23,3.27,0.91,2.80,-,-,0.71,-,-,-,-,-,-,-,1.30,1.30,2.06,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,2.23,4.23,46.82,12.50,-,-,1.81,4.11,-18.11,Upgrade
18,Asset Turnover,2.27,1.85,1.72,1.69,1.70,1.70,1.64,-,-,-,-,1.20,1.31,1.00,1.11,1.00,0.97,1.00,1.02,1.08,Upgrade,
19,Quick Ratio,0.69,0.69,0.65,0.90,0.98,1.03,0.94,0.89,0.90,-,1.00,-,0.98,0.98,1.61,1.61,1.73,1.73,1.87,1.87,1.84,Upgrade
20,Current Ratio,0.82,0.82,0.86,1.04,1.12,1.17,1.06,1.06,1.01,-,1.07,-,1.38,1.38,1.63,1.63,1.79,1.79,1.89,1.89,1.86,Upgrade
21,Return on Equity (ROE),15.27%,0.29%,10.94%,10.58%,5.10%,8.31%,5.08%,-,-,-11.97%,34.44%,7.80%,8.82%,-28.11%,-28.53%,-13.67%,-13.23%,9.17%,9.50%,10.89%,Upgrade,
22,Return on Assets (ROA),4.13%,1.02%,3.65%,0.94%,2.06%,3.04%,2.16%,-,-,-,-,-1.28%,-1.40%,-1.95%,-2.16%,-6.45%,-6.23%,3.67%,3.75%,3.30%,Upgrade,
23,Return on Capital (ROIC),8.04%,1.90%,6.52%,1.66%,3.71%,5.45%,3.81%,-,-,20.16%,-9.65%,-2.11%,-2.27%,-3.11%,-3.33%,-9.55%,-9.49%,5.74%,5.82%,5.10%,Upgrade,
24,Return on Capital Employed (ROCE),11.64%,11.64%,8.27%,8.25%,6.08%,-8.52%,-14.62%,-5.85%,-,-,2.75%,-,-,-,-,-,-,-,10.03%,8.94%,8.37%,Upgrade
25,Earnings Yield,2.38%,6.55%,4.33%,4.36%,3.89%,2.68%,0.07%,-1.65%,1.90%,2.54%,3.52%,2.37%,-1.71%,-2.77%,-2.76%,-2.70%,-0.55%,1.48%,3.13%,3.34%,3.30%,Upgrade
26,FCF Yield,-,-,-,-,-,-,-,-,-,-,-,2.87%,1.50%,0.11%,0.77%,1.61%,3.01%,3.42%,1.79%,-0.53%,Upgrade,
27,Buyback Yield / Dilution,-1.89%,-2.19%,-5.33%,13.10%,-7.46%,2.99%,4.86%,-5.82%,5.53%,2.23%,1.85%,-7.13%,-5.63%,-5.63%,-0.96%,-0.97%,-0.24%,-0.24%,-2.78%,-2.78%,-25.20%,Upgrade
28,Total Shareholder Return,-1.89%,-2.19%,-5.33%,13.10%,-7.46%,2.99%,4.86%,-5.82%,5.53%,2.23%,1.85%,-7.13%,-5.63%,-5.63%,-0.96%,-0.97%,-0.24%,-0.24%,-2.78%,-2.78%,-25.20%,Upgrade
