,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jan '25 Jan 7, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,212,278,237,245,275,273,297,468,430,507,821,Upgrade
1,Market Cap Growth,13.48%,13.48%,-14.00%,-10.10%,-7.41%,-41.76%,-30.77%,-7.61%,-47.65%,-42.32%,-12.35%,Upgrade
2,Enterprise Value,300,247,306,230,297,242,231,372,437,484,819,Upgrade
3,Last Close Price,0.77,1.01,0.86,0.89,1.00,0.99,1.08,1.70,1.56,1.84,2.98,Upgrade
4,PE Ratio,431.95,-,-47.66,-,-,-,-11.04,-,-,-,-,Upgrade
5,Forward PE,-,16.68,16.68,16.68,16.68,16.68,16.68,16.68,16.68,16.68,16.68,Upgrade
6,PS Ratio,0.36,0.61,0.69,0.87,0.96,1.54,3.54,11.17,7.05,2.69,2.64,Upgrade
7,PB Ratio,1.27,1.69,1.43,1.50,1.61,1.48,1.58,2.50,1.98,1.88,2.92,Upgrade
8,P/TBV Ratio,1.69,1.69,1.43,1.50,1.61,1.48,1.58,2.52,2.00,1.90,2.95,Upgrade
9,P/FCF Ratio,17.21,-,17.00,-,-36.21,-,-,-,5.57,-,-48.32,Upgrade
10,P/OCF Ratio,17.20,-,16.92,-,-36.29,-,-,-,5.51,-,-49.59,Upgrade
11,EV/Sales Ratio,0.52,0.54,0.90,0.81,1.03,1.36,2.75,8.88,7.16,2.57,2.63,Upgrade
12,EV/EBITDA Ratio,23.48,-,-68.65,-,-,-59.86,-,-,-,-,-84.58,Upgrade
13,EV/EBIT Ratio,23.59,-,-67.73,-,-,-55.07,-,-,-,-,-79.34,Upgrade
14,EV/FCF Ratio,15.30,-,21.98,-,-39.11,-,-,-,5.66,-,-48.22,Upgrade
15,Debt / Equity Ratio,0.94,0.94,0.55,0.98,0.17,0.39,0.40,0.13,0.12,0.12,0.70,Upgrade
16,Debt / FCF Ratio,9.54,-,6.56,-,-3.87,-,-,-,0.33,-,-11.49,Upgrade
17,Return on Capital Employed (ROCE),-,-,-2.74%,-,-,-2.37%,-,-,-,-,-2.22%,Upgrade
18,Earnings Yield,0.23%,0.21%,-2.10%,-6.02%,-3.22%,0.95%,-9.06%,-18.08%,-14.48%,-2.33%,-2.41%,Upgrade
19,FCF Yield,5.81%,5.81%,5.88%,-34.18%,-2.76%,-28.67%,-22.67%,15.47%,17.96%,2.14%,-2.07%,Upgrade
