,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,218.81,235.08,106.78,175.48,112.61,64.79,19.31,22.62,38.37,149.83,Upgrade
1,Revenue Growth (YoY),104.92%,33.97%,-5.18%,170.84%,483.04%,186.49%,-49.67%,-84.91%,-76.26%,-,Upgrade
2,Cost of Revenue,212.62,226.8,104.98,167.11,107.41,58.28,34.25,32.12,33.36,118.03,Upgrade
3,Gross Profit,6.19,8.29,1.8,8.37,5.2,6.51,-14.93,-9.51,5.02,31.79,Upgrade
4,"Selling, General & Admin",6.24,7.9,6.69,11.99,6.18,7.76,6.75,7.65,11.54,31.28,Upgrade
5,Other Operating Expenses,0.02,-0,0.02,0.04,-,8.64,0,23.04,-,-0.42,Upgrade
6,Operating Expenses,6.44,8.04,6.56,9.25,4.76,11.33,6.75,41.24,11.54,30.86,Upgrade
7,Operating Income,-0.25,0.25,-4.77,-0.88,0.44,-4.83,-21.68,-50.75,-6.53,0.93,Upgrade
8,Interest Expense,-1.21,-2.65,-1.41,-0.9,-1.47,-0.73,-0.63,-2.36,-0.94,-9.04,Upgrade
9,Interest & Investment Income,0.53,0.26,0.1,0.16,0.18,0.08,0.21,0.5,-,3.86,Upgrade
10,Currency Exchange Gain (Loss),0.31,0.7,0.51,0.95,0.78,-0.01,0.01,-,-,-,Upgrade
11,Other Non Operating Income (Expenses),0.14,2.34,0.04,-8.21,0.06,7.11,-7.44,-2.33,0.39,-0.34,Upgrade
12,EBT Excluding Unusual Items,-0.48,0.9,-5.53,-8.87,-0,1.63,-29.53,-54.94,-7.07,-4.59,Upgrade
13,Gain (Loss) on Sale of Investments,0.17,-,-,-,-,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-0.11,-,2.11,-,-0.29,-,-,Upgrade
15,Asset Writedown,-,-,-,-,-,-1.05,-,-,-,-,Upgrade
16,Other Unusual Items,-,-,-,0.1,-,-,-,0.09,-,-,Upgrade
17,Pretax Income,-0.31,0.9,-5.53,-8.87,-0,2.69,-29.53,-55.13,-7.07,-4.59,Upgrade
18,Income Tax Expense,-,-0.01,0.35,-,-,0.11,-,-,-,0.12,Upgrade
19,Earnings From Continuing Operations,-0.31,0.9,-5.87,-8.87,-0,2.58,-29.53,-55.13,-7.07,-4.71,Upgrade
20,Net Income to Company,-0.31,0.9,-5.87,-8.87,-0,2.58,-29.53,-55.13,-7.07,-4.71,Upgrade
21,Net Income,-0.31,0.9,-5.87,-8.87,-0,2.58,-29.53,-55.13,-7.07,-4.71,Upgrade
22,Net Income to Common,-0.31,0.9,-5.87,-8.87,-0,2.58,-29.53,-55.13,-7.07,-4.71,Upgrade
23,Shares Outstanding (Basic),275,275,275,275,275,275,275,275,275,275,Upgrade
24,Shares Outstanding (Diluted),275,275,275,275,275,275,275,275,275,275,Upgrade
25,EPS (Basic),-0.00,0.00,-0.02,-0.03,-0.00,0.01,-0.11,-0.20,-0.03,-0.02,Upgrade
26,EPS (Diluted),-0.00,0.00,-0.02,-0.03,-0.00,0.01,-0.11,-0.20,-0.03,-0.02,Upgrade
27,Free Cash Flow,-114.51,130.67,-116.73,32.94,-40.55,-37.62,-29.81,102.26,-25.07,35.9,Upgrade
28,Free Cash Flow Per Share,-0.42,0.47,-0.42,0.12,-0.15,-0.14,-0.11,0.37,-0.09,0.13,Upgrade
29,Operating Margin,-0.11%,0.10%,-4.47%,-0.50%,0.39%,-7.45%,-112.27%,-224.39%,-17.01%,0.62%,Upgrade
30,Profit Margin,-0.14%,0.38%,-5.50%,-5.06%,-0.00%,3.98%,-152.90%,-243.75%,-18.43%,-3.15%,Upgrade
31,Free Cash Flow Margin,-52.33%,55.58%,-109.32%,18.77%,-36.01%,-58.07%,-154.35%,452.15%,-65.33%,23.96%,Upgrade
32,EBITDA,-0.22,0.29,-4.75,-0.49,0.53,-4.57,-21.3,-50.47,-6.29,1.21,Upgrade
33,D&A For EBITDA,0.03,0.04,0.02,0.4,0.09,0.26,0.38,0.28,0.23,0.28,Upgrade
34,EBIT,-0.25,0.25,-4.77,-0.88,0.44,-4.83,-21.68,-50.75,-6.53,0.93,Upgrade
