,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,26.05,120.62,46.41,43.09,49.97,103.12,87.43,115.74,16.47,204.88,Upgrade
1,Short-Term Investments,47.24,1.71,44.87,1.81,-,2.61,4.28,5.45,9.49,11.47,Upgrade
2,Cash & Short-Term Investments,73.29,122.33,91.28,44.9,49.97,105.73,91.7,121.19,25.96,216.35,Upgrade
3,Cash Growth,-19.71%,172.45%,82.68%,-57.54%,-45.51%,-12.75%,253.32%,-43.99%,-92.11%,4.38%,Upgrade
4,Accounts Receivable,162.81,93.1,77.07,44.56,64.69,64.18,19.36,44.32,135.02,141.93,Upgrade
5,Other Receivables,8.28,8.4,48.13,53.28,5.76,59.47,102.76,63.98,-,-,Upgrade
6,Receivables,171.09,101.5,125.2,97.83,70.44,123.64,122.13,108.3,135.02,141.93,Upgrade
7,Inventory,51.41,40.61,48.16,23.47,45.22,6.4,2.93,21.36,156.25,140.33,Upgrade
8,Prepaid Expenses,72.26,54.19,102.46,55.52,120.1,30.67,0.62,0.09,0.68,2.1,Upgrade
9,Total Current Assets,368.04,318.63,367.1,221.72,285.73,266.45,217.37,250.93,317.91,500.7,Upgrade
10,"Property, Plant & Equipment",0.11,0.13,0.16,0.13,1.39,1.68,2.61,3.2,4.42,4.73,Upgrade
11,Long-Term Investments,40.03,-,-,-,-,-,-,2.39,3.2,3.2,Upgrade
12,Other Intangible Assets,-,-,-,-,-,-,1.16,1.54,1.94,2.32,Upgrade
13,Total Assets,408.18,318.76,367.26,221.85,287.11,268.13,221.13,258.06,327.47,510.95,Upgrade
14,Accounts Payable,53.03,29.82,6.39,5.77,1.95,1.99,1.5,6.1,8.69,13.89,Upgrade
15,Accrued Expenses,1.46,2.43,2.83,2.48,-,2.81,1.62,2.96,2.75,3.1,Upgrade
16,Short-Term Debt,154.13,91.45,160.74,29.42,71.1,73.59,24.01,23.8,-,3.7,Upgrade
17,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,6.13,5,Upgrade
18,Current Portion of Leases,-,-,-,-,0.25,0.27,0.31,0.37,0.54,1.39,Upgrade
19,Current Income Taxes Payable,-,-,-,-,-,-,-,-,-,0,Upgrade
20,Current Unearned Revenue,19.89,28.31,32.32,11.51,-,-,5.33,6.56,14.01,17.45,Upgrade
21,Other Current Liabilities,15.32,1.41,1.57,1.29,28.53,0.68,0.19,0.78,0.06,0.71,Upgrade
22,Total Current Liabilities,243.82,153.43,203.85,50.46,101.84,79.34,32.97,40.56,32.17,45.25,Upgrade
23,Long-Term Debt,-,-,-,-,-,-,-,-,25.27,183.35,Upgrade
24,Long-Term Leases,-,-,-,-,0.62,0.76,0.89,1.01,1.08,1.66,Upgrade
25,Total Liabilities,243.82,153.43,203.85,50.46,102.46,80.1,33.86,41.57,58.52,230.26,Upgrade
26,Common Stock,107.42,107.42,107.42,107.42,107.42,107.42,107.42,107.42,107.42,107.42,Upgrade
27,Additional Paid-In Capital,146.46,146.46,146.46,146.46,-,146.46,146.46,146.46,146.46,146.46,Upgrade
28,Retained Earnings,-79.74,-79.43,-80.33,-74.46,-,-65.58,-67.46,-37.92,17.2,24.28,Upgrade
29,Comprehensive Income & Other,-9.79,-9.13,-10.14,-8.04,77.23,-0.28,0.85,0.53,-2.14,2.54,Upgrade
30,Total Common Equity,164.36,165.33,163.42,171.38,184.65,188.03,187.28,216.49,268.95,280.69,Upgrade
31,Shareholders' Equity,164.36,165.33,163.42,171.38,184.65,188.03,187.28,216.49,268.95,280.69,Upgrade
32,Total Liabilities & Equity,408.18,318.76,367.26,221.85,287.11,268.13,221.13,258.06,327.47,510.95,Upgrade
33,Total Debt,154.13,91.45,160.74,29.42,71.98,74.63,25.2,25.18,33.02,195.1,Upgrade
34,Net Cash (Debt),-80.84,30.88,-69.46,15.48,-22.01,31.1,66.5,96.01,-7.07,21.25,Upgrade
35,Net Cash Growth,-,99.46%,-,-50.22%,-,-67.60%,-,351.91%,-,-62.55%,Upgrade
36,Net Cash Per Share,-0.29,0.11,-0.25,0.06,-0.08,0.11,0.24,0.35,-0.03,0.08,Upgrade
37,Filing Date Shares Outstanding,275.44,275.44,275.44,275.44,275.44,275.44,275.44,275.44,275.44,275.44,Upgrade
38,Total Common Shares Outstanding,275.44,275.44,275.44,275.44,275.44,275.44,275.44,275.44,275.44,275.44,Upgrade
39,Working Capital,124.22,165.2,163.26,171.26,183.89,187.11,184.4,210.37,285.74,455.46,Upgrade
40,Book Value Per Share,0.60,0.60,0.59,0.62,0.67,0.68,0.68,0.79,0.98,1.02,Upgrade
41,Tangible Book Value,164.36,165.33,163.42,171.38,184.65,188.03,186.12,214.95,267.01,278.38,Upgrade
42,Tangible Book Value Per Share,0.60,0.60,0.59,0.62,0.67,0.68,0.68,0.78,0.97,1.01,Upgrade
43,Machinery,-,1.01,-,0.95,-,1.25,-,3.61,-,3.61,Upgrade
44,Leasehold Improvements,-,0.44,-,0.44,-,0.48,-,-,-,-,Upgrade
