,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,4659,4546,4681,4243,4731,4690,5429,5337,4556,4372,3383,3830,4147,2982,2740,2573,2698,2928,2928,2919,3157,Upgrade
1,Market Cap Growth,-3.08%,-3.08%,-13.79%,-20.50%,3.83%,7.27%,60.50%,39.37%,9.87%,46.62%,23.48%,48.86%,53.72%,1.85%,-6.42%,-11.87%,-14.55%,-10.24%,-10.81%,-32.46%,-32.26%,Upgrade
2,Enterprise Value,1618,1504,1546,903,1052,1011,2391,2314,1490,1305,621,1621,1823,658,710,634,743,972,1230,1011,1873,Upgrade
3,Last Close Price,10.23,9.98,10.27,9.31,10.10,10.01,11.61,12.43,10.44,9.77,7.75,8.77,9.36,6.73,6.18,5.80,6.01,6.52,6.52,6.50,6.96,Upgrade
4,PE Ratio,14.01,13.53,14.34,13.13,15.08,15.11,23.65,23.30,20.79,21.16,15.37,21.16,24.39,18.55,17.00,12.01,39.53,45.85,-34.15,-,87.32,Upgrade
5,Forward PE,13.29,25.29,25.29,25.29,25.29,25.29,25.29,25.29,25.29,25.29,25.29,25.29,25.29,25.29,25.29,25.29,25.29,25.29,25.29,25.29,25.29,Upgrade
6,PS Ratio,0.69,0.67,0.69,0.64,0.71,0.71,0.89,0.90,0.78,0.76,0.59,0.70,0.76,0.57,0.54,0.46,0.51,0.57,0.53,0.58,0.59,Upgrade
7,PB Ratio,1.94,1.89,1.94,1.82,2.00,2.04,2.48,3.14,2.67,2.65,2.10,2.48,2.69,1.99,1.85,1.77,1.88,2.09,2.13,2.26,2.23,Upgrade
8,P/TBV Ratio,1.92,1.92,1.98,1.88,2.06,2.10,2.56,3.26,2.77,2.76,2.17,2.56,2.79,2.06,1.91,1.83,1.95,2.17,2.21,2.35,2.31,Upgrade
9,P/FCF Ratio,-,-,-,-,30.87,-,19.77,25.21,-,5.38,4.94,4.98,-,7.63,5.87,5.45,-,6.59,6.39,-,8.08,Upgrade
10,P/OCF Ratio,-,-,-,-,17.36,-,13.41,15.40,-,4.83,4.49,4.63,-,6.94,5.52,5.19,-,6.29,6.12,-,7.66,Upgrade
11,PEG Ratio,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,Upgrade
12,EV/Sales Ratio,0.24,0.22,0.23,0.14,0.16,0.15,0.39,0.39,0.26,0.23,0.11,0.30,0.34,0.12,0.14,0.11,0.14,0.19,0.22,0.20,0.35,Upgrade
13,EV/EBITDA Ratio,4.01,3.73,5.00,2.71,3.29,3.12,12.80,12.62,8.57,-,2.49,7.99,8.10,3.25,3.29,2.37,6.69,9.78,-15.14,-,37.44,Upgrade
14,EV/EBIT Ratio,4.28,3.98,5.45,2.96,3.63,3.46,15.62,15.39,10.48,-,2.84,9.45,9.36,3.84,3.87,2.69,9.65,14.66,-10.84,-,97.53,Upgrade
15,EV/FCF Ratio,-,-,-,-,6.86,-,8.71,10.93,-,1.61,0.91,2.11,-,1.68,1.52,1.34,-,2.19,2.69,-,4.80,Upgrade
16,Debt / Equity Ratio,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.04,0.03,0.04,0.00,0.00,0.00,0.00,0.00,Upgrade
17,Debt / EBITDA Ratio,0.07,0.03,0.10,0.09,0.15,0.08,0.12,0.17,0.10,-,0.11,0.19,0.20,0.20,0.33,0.18,0.03,0.02,0.01,-,0.03,Upgrade
18,Debt / FCF Ratio,-,-,-,-,0.25,-,0.15,0.22,-,0.04,0.05,0.06,-,0.15,0.11,0.12,-,0.01,0.01,-,0.01,Upgrade
19,Asset Turnover,-,1.03,0.98,0.84,1.59,0.97,1.05,0.82,1.28,0.91,1.03,0.89,1.58,0.88,1.17,0.84,1.48,1.34,0.89,0.69,Upgrade,
20,Inventory Turnover,-,-,917.09,920.76,907.52,1768.08,715.12,585.80,593.63,809.16,496.39,521.06,380.66,278.41,78.41,84.61,58.51,191.63,870.98,13.22,5.12,Upgrade
21,Quick Ratio,-,-,1.34,1.28,1.30,1.32,1.19,1.13,1.13,1.09,1.10,1.11,1.17,1.19,1.10,1.11,1.11,1.12,1.08,1.00,0.88,Upgrade
22,Current Ratio,-,-,1.50,1.46,1.47,1.49,1.37,1.28,1.29,1.25,1.26,1.26,1.30,1.30,1.29,1.29,1.32,1.29,1.30,1.28,1.34,Upgrade
23,Return on Equity (ROE),20.37%,12.36%,14.50%,9.48%,20.13%,14.41%,17.75%,12.37%,7.86%,17.60%,17.01%,10.33%,12.21%,8.30%,15.18%,8.48%,13.23%,25.03%,-26.92%,7.30%,Upgrade,
24,Return on Assets (ROA),-,2.39%,2.68%,2.55%,4.10%,3.24%,2.14%,2.66%,-1.58%,3.32%,1.90%,2.98%,2.15%,1.55%,3.50%,1.98%,2.92%,4.37%,-5.10%,1.38%,Upgrade,
25,Return on Capital (ROIC),20.03%,6.04%,6.80%,6.33%,11.03%,10.03%,7.02%,9.17%,-5.70%,11.86%,6.37%,9.34%,6.80%,4.91%,10.84%,6.20%,9.69%,15.39%,-17.42%,4.37%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,11.62%,12.90%,12.06%,12.46%,6.86%,8.56%,8.12%,-,13.13%,10.79%,12.31%,11.06%,12.01%,15.83%,5.34%,4.69%,-8.15%,-,1.33%,Upgrade
27,Earnings Yield,7.21%,7.39%,6.97%,7.62%,6.63%,6.62%,4.23%,4.29%,4.81%,4.72%,6.51%,4.73%,4.10%,5.39%,5.88%,8.33%,2.53%,2.18%,-2.93%,-3.62%,1.15%,Upgrade
28,FCF Yield,-,-10.28%,-1.89%,3.24%,-7.66%,5.06%,3.97%,15.38%,18.57%,20.24%,20.10%,8.91%,13.10%,17.03%,18.35%,3.09%,15.18%,15.65%,9.04%,12.37%,Upgrade,
29,Dividend Yield,2.54%,-,-,-,-,2.61%,-,-,-,1.90%,-,-,-,2.13%,-,-,-,1.29%,-,-,-,Upgrade
30,Payout Ratio,0.00%,-,0.02%,143.39%,-,-,-,105.06%,-,-,-,91.17%,-,0.17%,-,63.95%,-,0.85%,-,-,-,Upgrade
31,Buyback Yield / Dilution,-6.81%,3.15%,-4.24%,-21.76%,-6.61%,-5.44%,-7.73%,3.20%,1.08%,-6.13%,-5.16%,3.73%,-1.74%,-15.36%,26.06%,-6.55%,-0.44%,15.75%,-23.28%,6.65%,-6.62%,Upgrade
32,Total Shareholder Return,-4.27%,3.15%,-4.24%,-21.76%,-6.61%,-2.82%,-7.73%,3.20%,1.08%,-4.23%,-5.16%,3.73%,-1.74%,-13.23%,26.06%,-6.55%,-0.44%,17.04%,-23.28%,6.65%,-6.62%,Upgrade
