,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,52.02,98.39,47.59,16.09,60.31,22.55,198.76,46.24,23.61,38.7
1,Trading Asset Securities,3.02,-,-,-,-,0.02,-,-,-,-
2,Cash & Short-Term Investments,55.04,98.39,47.59,16.09,60.31,22.57,198.76,46.24,23.61,38.7
3,Cash Growth,15.66%,511.36%,-21.09%,-28.69%,-69.66%,-51.19%,741.76%,19.49%,-25.80%,-46.60%
4,Accounts Receivable,535.54,313.37,101.23,165.84,230.32,271.62,373.55,286.84,115.84,157.78
5,Other Receivables,92.35,85.92,15.68,44.74,29.79,14.42,15.23,35.78,26.46,15.97
6,Receivables,627.9,399.29,116.91,210.58,260.11,286.04,388.78,322.62,142.3,173.74
7,Inventory,265.13,315.18,175.93,134.11,163.02,156.9,166.42,224.12,140.51,81.46
8,Other Current Assets,1212,1164,1188,1109,1121,719.87,432.27,233.64,309.89,216.57
9,Total Current Assets,2160,1977,1529,1470,1604,1185,1186,826.61,616.32,510.47
10,"Property, Plant & Equipment",2008,1589,1312,1249,1219,1151,1201,1133,1025,915.26
11,Long-Term Investments,1.8,1.8,1.77,1.77,2.28,2.28,-,-,6.08,6.13
12,Long-Term Deferred Tax Assets,20.42,19.61,24.44,33.23,24.95,3.88,4.99,5.41,9.11,5.36
13,Other Long-Term Assets,65.37,200.4,38.7,42.92,29.36,61.67,49.02,78.52,62.18,109.1
14,Total Assets,4255,3788,2906,2797,2879,2405,2441,2043,1719,1546
15,Accounts Payable,183.22,193.67,207.4,236.9,294.08,222.26,126.92,242.34,49.2,28.79
16,Accrued Expenses,49.64,46.41,39.9,27.97,27.81,27.52,27.28,23.72,17.71,8.56
17,Short-Term Debt,700.73,408.15,150.04,248.8,253.44,123.87,231.79,66.04,-,125.84
18,Current Portion of Long-Term Debt,1146,861.05,639.74,835.33,898.74,743.29,675.2,579.03,345.57,292.45
19,Current Portion of Leases,1.53,1.69,1.55,1.03,0.67,1.12,0.78,0.48,1.31,1.31
20,Current Income Taxes Payable,-,-,-,0,-,0.37,5.76,5.1,1.82,2.6
21,Current Unearned Revenue,451.67,586.84,615.78,454.14,364.25,215.65,222.63,135.04,182.61,96.84
22,Other Current Liabilities,137.76,146.21,142.07,117.97,103.59,80.9,94.85,85.47,83.97,58.26
23,Total Current Liabilities,2670,2244,1796,1922,1943,1415,1385,1137,682.18,614.64
24,Long-Term Debt,1037,1012,623.58,435.03,391.03,383.67,459.67,314.81,493.85,372.55
25,Long-Term Leases,7.15,7.74,7.95,2.68,2.44,2.71,2.87,2.84,3.09,3.68
26,Long-Term Unearned Revenue,6.6,8.25,9.9,11.55,13.2,14.85,16.5,18.15,19.8,21.45
27,Long-Term Deferred Tax Liabilities,1.4,1.4,0.06,0.03,0.08,1.41,-,-,-,-
28,Total Liabilities,3723,3273,2438,2371,2349,1818,1864,1473,1199,1012
29,Common Stock,5,5,5,5,5,5,5,5,5,5
30,Additional Paid-In Capital,184,184,184,184,184,184,184,184,184,184
31,Retained Earnings,272.84,255.96,209.75,170.3,276.66,335.6,328.39,322.58,272.16,286.17
32,Comprehensive Income & Other,68.12,67.87,66.92,66.04,64.36,62.38,59.31,58.83,58.83,58.83
33,Total Common Equity,529.96,512.83,465.67,425.34,530.03,586.98,576.7,570.41,519.99,534
34,Minority Interest,1.92,1.92,2.1,-,-,-,-,-,-,-
35,Shareholders' Equity,531.88,514.75,467.77,425.34,530.03,586.98,576.7,570.41,519.99,534
36,Total Liabilities & Equity,4255,3788,2906,2797,2879,2405,2441,2043,1719,1546
37,Total Debt,2893,2290,1423,1523,1546,1255,1370,963.2,843.83,795.84
38,Net Cash (Debt),-2838,-2192,-1375,-1507,-1486,-1232,-1172,-916.97,-820.22,-757.14
39,Net Cash Per Share,-4.73,-3.65,-2.29,-2.51,-2.48,-2.05,-1.95,-1.53,-1.37,-1.26
40,Filing Date Shares Outstanding,600,600,600,600,600,600,600,600,600,600
41,Total Common Shares Outstanding,600,600,600,600,600,600,600,600,600,600
42,Working Capital,-510.74,-266.74,-267.97,-452.06,-338.45,-229.61,-198.96,-310.61,-65.87,-104.18
43,Book Value Per Share,0.88,0.85,0.78,0.71,0.88,0.98,0.96,0.95,0.87,0.89
44,Tangible Book Value,529.96,512.83,465.67,425.34,530.03,586.98,576.7,570.41,519.99,534
45,Tangible Book Value Per Share,0.88,0.85,0.78,0.71,0.88,0.98,0.96,0.95,0.87,0.89
46,Buildings,-,585.09,-,520.84,-,457.8,-,489.4,-,255.9
47,Machinery,-,912.29,-,819,-,685.4,-,527.96,-,465.09
48,Construction In Progress,-,434.86,-,214.64,-,239.23,-,268.63,-,311.05
49,Leasehold Improvements,-,51.32,-,40.47,-,33.11,-,27.56,-,25.12
