,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,770.85,734.52,1286,632.5,977.71,551.83,753.74,655.53,727.5,794.42,564.55,573.52,596.16,632.43,718.79,989.38,462.08,1945,210.9,Upgrade
1,Trading Asset Securities,-,695.32,809.46,583.79,819.34,944.2,310.25,427.91,565.7,530.64,560.67,742.81,741.82,837,1041,1075,842.34,1246,-,-,Upgrade
2,Cash & Short-Term Investments,1466,1466,1544,1870,1452,1922,862.08,1182,1221,1258,1355,1307,1315,1433,1673,1794,1832,1708,1945,210.9,Upgrade
3,Cash Growth,0.99%,-23.71%,79.10%,58.25%,18.88%,52.76%,-36.38%,-9.62%,-7.16%,-12.21%,-19.01%,-27.13%,-28.19%,-16.11%,-13.99%,750.67%,871.29%,879.81%,1100.59%,58.57%,Upgrade
4,Accounts Receivable,-,691.37,750.96,706.17,703.67,726.15,663.29,610.2,599.98,559.82,563.93,518.98,502.85,504.34,372.37,311.14,352.34,260.58,278.49,246.89,Upgrade
5,Other Receivables,-,30.03,131.88,24.68,101.76,18.71,70.35,16.14,46.02,15,19.98,20.65,50.88,65.22,32.71,26.75,22.18,36.29,15.86,3.57,Upgrade
6,Receivables,-,721.4,882.84,730.85,805.43,744.86,733.64,626.34,646,574.82,583.91,539.63,553.73,569.55,405.08,337.9,374.53,296.87,294.36,250.46,Upgrade
7,Inventory,-,136.09,148.43,129.88,145.34,109.86,108.64,101.04,98.34,103.62,81.25,108.71,108.69,88.99,70.04,60.9,53.11,50.36,43.38,42.34,Upgrade
8,Other Current Assets,-,213.11,60,158.87,46.12,143.11,59.34,107.33,40.63,88.86,77.09,78.59,32.95,45.41,45.9,53.45,21.3,43.41,28.06,29.99,Upgrade
9,Total Current Assets,-,2537,2635,2890,2449,2920,1764,2016,2006,2025,2097,2034,2011,2137,2194,2246,2281,2099,2311,533.68,Upgrade
10,"Property, Plant & Equipment",-,3132,2898,2738,2581,2255,2025,1847,1731,1566,1478,1418,1387,1298,1146,1037,948.43,903.74,866.23,851.57,Upgrade
11,Long-Term Investments,-,33.12,33.25,32.95,32.95,23.81,23.09,23.09,23.09,18,15,15,10,19,4,4,4,70,70,70,Upgrade
12,Goodwill,-,329.39,329.1,329.61,329.33,320.81,320.81,320.22,266.69,240.95,228.24,226.77,219.35,197.01,42.42,42.42,1.08,1.08,1.08,1.08,Upgrade
13,Other Intangible Assets,-,339.61,340.7,349,355.83,374.16,348.05,344.79,363.2,352.74,357.84,360.84,350.12,315.01,174.67,147.49,82.2,74.32,74.83,76.68,Upgrade
