,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,17184,13427,11383,12139,11915,12603,13585,12465,12180,12584,14524,14359,20793,16015,12419,10787,10645,8847,8540,7854,9131,Upgrade
1,Market Cap Growth,6.54%,6.54%,-16.21%,-2.62%,-2.17%,0.15%,-6.47%,-13.19%,-41.42%,-21.42%,16.95%,33.11%,95.33%,81.02%,45.43%,37.35%,16.58%,-4.83%,-16.82%,-39.65%,16.73%,Upgrade
2,Enterprise Value,13679,10015,8577,9770,9546,10675,10594,9317,9031,9463,12139,12013,18447,13420,10113,9108,8966,9113,8936,8471,9749,Upgrade
3,Last Close Price,7.12,5.50,4.68,4.87,4.78,4.99,5.39,4.88,4.77,4.93,5.56,5.50,7.97,6.14,4.62,4.01,3.96,3.29,3.18,2.92,3.40,Upgrade
4,PE Ratio,22.29,17.47,16.48,18.16,18.91,24.67,27.70,27.69,-,38.62,43.39,53.83,-,57.50,46.55,51.21,-,-680.16,-59.50,80.06,-,Upgrade
5,Forward PE,-,33.15,33.15,33.15,33.15,33.15,34.86,35.07,35.21,37.44,44.73,76.54,113.27,89.20,74.50,74.15,72.93,63.61,147.41,29.35,31.18,Upgrade
6,PS Ratio,1.47,1.15,0.99,1.07,1.06,1.12,1.23,1.14,1.11,1.16,1.34,1.37,2.08,1.68,1.39,1.27,1.37,1.26,1.24,1.04,1.12,Upgrade
7,PB Ratio,1.88,1.46,1.27,1.35,1.36,1.42,1.56,1.45,1.45,1.48,1.69,1.72,2.54,1.91,1.45,1.22,1.23,1.05,1.03,1.07,1.26,Upgrade
8,P/TBV Ratio,1.70,1.70,1.49,1.58,1.60,1.70,1.87,1.75,1.75,1.81,2.07,2.11,3.13,2.37,1.80,1.50,1.52,1.33,1.31,1.43,1.69,Upgrade
9,P/FCF Ratio,11.35,8.87,6.12,10.81,8.15,7.77,9.88,7.64,10.07,15.94,21.35,31.68,43.66,21.24,16.98,16.70,24.76,15.71,75.05,-,107.99,Upgrade
10,P/OCF Ratio,6.95,6.95,4.93,7.63,6.14,6.54,8.11,6.55,8.54,12.13,15.67,20.81,27.85,15.26,12.33,11.82,15.66,10.93,22.82,-,19.84,Upgrade
11,EV/Sales Ratio,1.18,0.86,0.75,0.86,0.85,0.95,0.96,0.85,0.83,0.87,1.12,1.14,1.84,1.40,1.13,1.08,1.15,1.30,1.29,1.12,1.20,Upgrade
12,EV/EBITDA Ratio,13.11,8.99,7.60,9.54,9.12,11.19,12.33,10.67,10.23,11.11,15.68,15.41,27.09,19.79,13.18,12.39,13.28,13.81,17.41,16.83,20.08,Upgrade
13,EV/EBIT Ratio,18.46,12.63,10.86,14.39,13.94,18.57,22.64,19.47,-,21.85,33.60,33.28,-,49.59,28.09,30.80,-,41.30,113.48,80.99,-,Upgrade
14,EV/FCF Ratio,9.04,6.62,4.61,8.70,6.53,6.58,7.71,5.71,7.47,11.99,17.84,26.51,38.73,17.80,13.82,14.10,20.86,16.18,78.53,-,115.29,Upgrade
