,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2017,+15 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '17 Dec 31, 2017",+15 Quarters
0,Market Capitalization,3622,4415,3755,5131,6835,6856,7804,6893,9072,8880,15828,23121,10130,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-35.60%,-35.60%,-51.89%,-25.56%,-24.66%,-22.80%,-50.69%,-70.19%,-10.45%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3264,4087,3392,4780,6483,6424,7201,6503,8682,8515,15414,23138,10148,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,28.62,34.89,29.67,40.29,53.66,54.06,61.54,54.07,71.15,69.65,124.14,181.34,79.45,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,-,-,-,-86.73,-,13.98,14.40,12.26,31.66,81.24,238.29,361.07,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,9.04,10.64,9.45,13.06,8.18,6.19,6.53,5.72,11.56,16.54,34.03,47.40,20.16,-,-,-,-,-,-,-,-,Upgrade
6,PB Ratio,2.31,2.81,2.39,3.20,4.26,4.10,4.71,4.07,6.59,7.44,13.90,20.54,9.23,-,-,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,2.97,2.97,2.52,3.37,4.50,4.31,4.96,4.29,7.02,8.01,15.01,22.21,10.00,-,-,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,347.07,423.11,-,-28.55,-,-,-,35.25,75.27,-111.65,-,-,-,-,-,-,-,-,-,-,-,Upgrade
