,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2306,2146,2057,2271,2974,3429,3717,4092,4443,4008,4212,3415,3822,3450,2934,3576,3417,3360,2955,2603,3018,Upgrade
1,Market Cap Growth,-37.40%,-37.40%,-44.66%,-44.50%,-33.06%,-14.45%,-11.75%,19.83%,16.27%,16.18%,43.55%,-4.52%,11.85%,2.68%,-0.69%,37.39%,13.21%,0.49%,-9.52%,-17.44%,16.77%,Upgrade
2,Enterprise Value,1881,1706,1657,1847,2551,2916,3034,3466,3818,3317,3615,2733,3140,2715,2200,2948,2789,2607,2356,2395,2810,Upgrade
3,Last Close Price,11.12,10.35,9.63,10.53,13.80,15.90,17.24,18.12,20.14,18.17,19.10,15.09,16.89,15.24,12.97,15.27,14.59,14.34,12.62,10.74,12.46,Upgrade
4,PE Ratio,-,-,-,-,-,-,13.38,11.38,11.07,10.06,13.75,15.49,21.96,22.70,14.74,15.43,13.80,12.92,11.75,11.36,13.66,Upgrade
5,Forward PE,-,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.79,Upgrade
6,PS Ratio,0.84,0.77,0.71,0.77,0.99,1.06,1.11,1.18,1.24,1.09,1.22,1.04,1.27,1.26,1.10,1.40,1.41,1.38,1.25,1.17,1.34,Upgrade
7,PB Ratio,1.24,1.10,1.00,1.10,1.43,1.62,1.75,1.90,2.12,1.99,2.21,1.82,2.14,2.00,1.72,2.03,2.01,2.03,1.86,1.60,1.92,Upgrade
8,P/TBV Ratio,1.27,1.27,1.15,1.26,1.63,1.84,1.99,1.99,2.22,2.09,2.32,1.91,2.25,2.11,1.82,2.15,2.12,2.15,1.98,1.70,2.04,Upgrade
9,P/FCF Ratio,19.80,18.43,7662.47,-,19.45,-,20.08,-,19.73,-,31.50,-,-143.87,-,506.95,-,15.68,10.73,10.50,10.04,12.66,Upgrade
10,P/OCF Ratio,13.87,13.87,59.40,-,15.01,-,16.14,-,13.62,-,13.49,-,23.19,32.38,18.08,-,10.99,8.17,8.31,8.37,10.58,Upgrade
11,EV/Sales Ratio,0.68,0.61,0.57,0.63,0.85,0.90,0.91,1.00,1.06,0.91,1.05,0.83,1.05,0.99,0.83,1.15,1.15,1.07,1.00,1.08,1.24,Upgrade
12,EV/EBITDA Ratio,52.44,88.42,-,35.70,-,13.05,8.34,7.50,7.56,6.59,9.20,8.93,12.71,11.51,7.02,8.26,7.42,6.77,6.60,7.36,8.66,Upgrade
13,EV/EBIT Ratio,-,-21.53,-,-,-,-,10.36,8.72,8.74,7.68,11.29,11.90,18.51,17.24,9.39,10.65,9.45,8.59,8.56,9.87,11.64,Upgrade
14,EV/FCF Ratio,16.15,14.65,6173.26,-,16.68,-,16.39,-,16.95,-,27.04,-,-118.19,-,380.04,-,12.80,8.32,8.37,9.23,11.79,Upgrade
15,Debt / Equity Ratio,0.34,0.34,0.37,0.41,0.27,0.34,0.30,0.24,0.19,0.21,0.22,0.20,0.15,0.20,0.21,0.20,0.18,0.17,0.16,0.17,0.11,Upgrade
16,Debt / EBITDA Ratio,18.52,4.06,-,13.18,-,39.65,3.55,1.50,1.15,0.72,0.72,0.72,0.78,2.57,1.54,1.29,1.01,0.64,0.63,0.80,0.49,Upgrade
17,Debt / FCF Ratio,5.70,5.70,2854.17,-,3.66,-,3.49,-,1.80,-,3.11,-,-10.20,-,60.77,-,1.42,0.92,0.89,1.08,0.70,Upgrade
