,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,471.18,932.5,785.35,896.59,757.8,853.22,753.22,827.49,232.72,642.97,443.79,281.94,285.21,469.83,693.28,896.39,905.34,678.86,879.48,518.07,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,325,-,360.94,Upgrade
2,Trading Asset Securities,711.3,367.98,546.56,356.07,464.49,392.52,440.55,384.83,808.11,463.28,520.24,692.39,748.26,616.73,394.58,236.02,11.17,-,-,0.45,Upgrade
3,Cash & Short-Term Investments,1182,1300,1332,1253,1222,1246,1194,1212,1041,1106,964.03,974.33,1033,1087,1088,1132,916.51,1004,879.48,879.46,Upgrade
4,Cash Growth,-3.26%,4.39%,11.57%,3.33%,17.43%,12.61%,23.83%,24.43%,0.71%,1.81%,-11.38%,-13.96%,12.76%,8.24%,23.69%,28.76%,132.61%,33.50%,29.36%,9.59%,Upgrade
5,Accounts Receivable,614.42,664.68,778.5,654.95,730.51,675.29,762.63,639.69,698.82,628.87,693.96,574.61,432.6,445.94,397.17,336.55,364.83,388.2,333.88,346.83,Upgrade
6,Other Receivables,3.97,3.35,4.06,4.08,10.29,7.83,3.72,3.11,1.61,1.57,3.47,0.96,4,3.45,3.5,4.58,3.28,3.89,2.63,1.72,Upgrade
7,Receivables,618.39,668.04,782.56,659.03,740.8,683.12,766.35,642.8,700.44,630.44,697.43,575.57,436.6,449.38,400.67,341.14,368.1,392.09,336.51,348.55,Upgrade
8,Inventory,285.52,273.38,262.2,256.7,259.52,260.88,209.26,173.14,204.97,279.12,227.95,190.94,208.67,190.35,165.58,129,141.46,142.59,139.9,106.95,Upgrade
9,Other Current Assets,105.32,78.47,108.14,77.22,140.74,84.24,147.15,53.39,123.53,141,132,105.27,109.27,101.92,92.24,68.7,268.6,63.4,243.57,53.99,Upgrade
10,Total Current Assets,2192,2320,2485,2246,2363,2274,2317,2082,2070,2157,2021,1846,1788,1828,1746,1671,1695,1602,1599,1389,Upgrade
11,"Property, Plant & Equipment",924.43,930.28,946.8,963.86,977.08,994.31,853.32,864.24,817.69,791.93,757.83,691.46,621.96,587.36,550.86,517.4,489.79,497.75,470.23,488.93,Upgrade
12,Long-Term Investments,131.95,132.8,128.24,117.78,110.04,106.3,103.07,110.49,107.72,98.95,98.96,102.13,75.04,19.58,90.59,78.95,74.95,71.35,74.38,85.39,Upgrade
13,Other Intangible Assets,168.14,169.51,170.89,172.27,167.93,169.26,94.19,94.92,95.49,90.08,90.63,91.23,91.83,92.42,93.02,93.62,94.22,94.81,95.41,96.01,Upgrade
14,Long-Term Deferred Tax Assets,38.09,35.65,32.56,31.11,33.13,32.09,13.26,12.51,11.79,9.86,9.69,8.29,8.78,9.88,9.85,10.73,8.71,9.3,10.14,9.02,Upgrade
15,Other Long-Term Assets,16.42,16.39,14.57,15.4,3.82,4.91,7.7,8.15,8.16,7.95,11.74,44.59,43.94,38.84,32.31,22.47,21.24,10.47,25.51,20.99,Upgrade
16,Total Assets,3471,3605,3778,3546,3655,3581,3388,3172,3111,3156,2990,2784,2630,2576,2523,2394,2384,2286,2275,2089,Upgrade
17,Accounts Payable,559.87,506.3,551.68,508.43,428.8,455.96,456.27,440.56,452.11,620.66,537.63,524.47,434.03,396.59,282.32,238.4,314.36,321.52,225.18,197.99,Upgrade
18,Accrued Expenses,14.26,12.66,9.52,29.52,17.76,18.61,8.53,26.35,24.96,27.31,9.95,22.28,15.44,15.28,11.44,22.06,4.31,5.75,9.42,22.45,Upgrade
19,Short-Term Debt,221,374.7,392,122.8,377,212.88,105,0.7,315,315.7,367.13,70.83,351.34,351.76,353.28,308.47,288.41,251.3,280.33,166.7,Upgrade
20,Current Portion of Long-Term Debt,241.06,239.5,311.56,110,5,112.5,5,205,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Current Portion of Leases,-,0.06,-,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,6.29,2.94,7.05,2.2,8.94,10.17,22.35,15.64,31.42,24.32,22.97,9.98,2.59,6.7,10.39,6.85,13.22,13.21,19.31,8.34,Upgrade
23,Current Unearned Revenue,30.19,19.12,22.04,20.27,40.25,18.46,18.38,10.34,11.08,18.98,34.82,34.53,38.47,33.44,28.75,32.1,29.11,26.16,26.93,28.1,Upgrade
24,Other Current Liabilities,142.87,139.79,177.36,230.19,224.66,197.97,138.2,92.46,86.34,72.01,74.36,64.29,9.33,8.28,9.97,10.76,7.13,6.69,10.74,10.27,Upgrade
25,Total Current Liabilities,1216,1295,1471,1023,1102,1027,753.74,791.05,920.91,1079,1047,726.38,851.2,812.05,696.15,618.65,656.53,624.63,571.91,433.84,Upgrade
26,Long-Term Debt,201.9,151.9,136.4,327.33,329.83,320.31,400,200,100,100,-,200,-,-,-,-,-,-,-,-,Upgrade
27,Long-Term Leases,0.13,0.13,0.13,0.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Unearned Revenue,56.73,58.16,59.58,61.01,62.43,63.86,65.28,66.71,59.96,56.89,45.24,49.13,45.77,49.4,53.03,56.66,58.51,62.25,66.53,70.27,Upgrade
29,Long-Term Deferred Tax Liabilities,35.03,36.56,37.15,40.94,37.2,37.45,20.68,21.93,18.1,17.83,17.8,18.56,6.77,6.49,15.42,15.56,11.06,8.85,9.32,11.18,Upgrade
30,Other Long-Term Liabilities,7.73,7.73,7.73,8.96,9.29,9.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Total Liabilities,1517,1550,1712,1462,1541,1457,1240,1080,1099,1254,1110,994.07,903.75,867.94,764.6,690.86,726.11,695.73,647.76,515.29,Upgrade
32,Common Stock,207.38,207.38,209.32,209.32,209.32,209.32,209.32,204.48,204.48,204.48,204.48,204.48,204.48,204.48,204.48,204.48,204.48,204.48,204.48,204.48,Upgrade
33,Additional Paid-In Capital,460.18,455.19,468.37,463.38,478.02,462.74,450.39,397.12,397.12,397.12,397.12,397.12,396.97,396.97,396.97,396.97,396.97,396.97,396.97,396.97,Upgrade
34,Retained Earnings,1207,1314,1331,1359,1392,1415,1542,1493,1415,1305,1285,1194,1129,1111,1110,1065,1012,946.93,980.11,919.94,Upgrade
35,Treasury Stock,-28.55,-29.36,-48.93,-48.93,-48.93,-48.93,-52.8,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
36,Comprehensive Income & Other,15.04,14.48,13.42,11.65,-2.57,-2.22,-0.8,-2.61,-4.79,-4.56,-6.07,-5.89,-4.57,-3.8,47.22,36.85,43.83,41.51,45.8,52.59,Upgrade
37,Total Common Equity,1861,1962,1974,1994,2027,2036,2148,2092,2012,1902,1880,1790,1726,1708,1758,1704,1657,1590,1627,1574,Upgrade
38,Minority Interest,93,93.44,92,90.17,86.7,87.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
39,Shareholders' Equity,1954,2055,2066,2084,2114,2123,2148,2092,2012,1902,1880,1790,1726,1708,1758,1704,1657,1590,1627,1574,Upgrade
40,Total Liabilities & Equity,3471,3605,3778,3546,3655,3581,3388,3172,3111,3156,2990,2784,2630,2576,2523,2394,2384,2286,2275,2089,Upgrade
41,Total Debt,664.09,766.29,840.08,560.39,711.83,645.68,510,405.7,415,415.7,367.13,270.83,351.34,351.76,353.28,308.47,288.41,251.3,280.33,166.7,Upgrade
42,Net Cash (Debt),518.39,534.19,491.82,692.27,510.46,600.05,683.77,806.62,625.83,690.56,596.9,703.5,682.13,734.8,734.57,823.94,628.1,752.56,599.15,712.76,Upgrade
43,Net Cash Growth,1.55%,-10.98%,-28.07%,-14.18%,-18.44%,-13.11%,14.55%,14.66%,-8.25%,-6.02%,-18.74%,-14.62%,8.60%,-2.36%,22.60%,15.60%,201.94%,33.13%,44.14%,21.37%,Upgrade
44,Net Cash Per Share,2.50,2.56,2.35,3.29,2.35,2.80,3.34,3.94,3.06,3.38,2.92,3.44,3.33,3.59,3.59,4.04,3.08,3.71,2.89,3.48,Upgrade
45,Filing Date Shares Outstanding,207.38,207.38,209.32,209.32,209.32,209.32,209.32,204.48,204.48,204.48,204.48,204.48,204.48,204.48,204.48,204.48,204.48,204.48,204.48,204.48,Upgrade
46,Total Common Shares Outstanding,207.38,207.38,209.32,209.32,209.32,209.32,209.32,204.48,204.48,204.48,204.48,204.48,204.48,204.48,204.48,204.48,204.48,204.48,204.48,204.48,Upgrade
47,Working Capital,976.17,1025,1014,1222,1261,1247,1563,1291,1149,1078,974.55,1120,936.8,1016,1050,1053,1038,977.3,1028,955.1,Upgrade
48,Book Value Per Share,8.97,9.46,9.43,9.53,9.69,9.73,10.26,10.23,9.84,9.30,9.20,8.75,8.44,8.35,8.60,8.33,8.11,7.78,7.96,7.70,Upgrade
49,Tangible Book Value,1693,1792,1803,1822,1860,1867,2054,1997,1916,1812,1790,1699,1634,1616,1665,1610,1563,1495,1532,1478,Upgrade
50,Tangible Book Value Per Share,8.16,8.64,8.61,8.70,8.88,8.92,9.81,9.77,9.37,8.86,8.75,8.31,7.99,7.90,8.14,7.87,7.64,7.31,7.49,7.23,Upgrade
51,Buildings,-,509.25,-,509.21,-,506.34,-,426.56,-,419.12,-,306.12,-,303.92,-,295.05,-,304.23,-,305.16,Upgrade
52,Machinery,-,1192,-,1186,-,1175,-,1035,-,766.37,-,768.58,-,685.12,-,683.4,-,677.69,-,664.84,Upgrade
53,Construction In Progress,-,22.41,-,15.47,-,19.99,-,71.52,-,253.2,-,240.81,-,195.38,-,104.6,-,51.22,-,19.61,Upgrade
