,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,117.68,145.3,109.68,147.49,150.24,188.93,158.76,119.1,95.3,120.05,Upgrade
1,Trading Asset Securities,-,-,1.19,1.67,2.61,1.2,-,-,29.02,15.82,Upgrade
2,Cash & Short-Term Investments,117.68,145.3,110.87,149.15,152.85,190.13,158.76,119.1,124.32,135.87,Upgrade
3,Cash Growth,6.14%,-2.58%,-27.46%,-21.55%,-3.72%,59.64%,27.70%,-12.34%,-27.65%,-16.89%,Upgrade
4,Accounts Receivable,395.51,367.08,421.68,430.67,460.35,509.6,463.91,363.81,331.01,358.93,Upgrade
5,Receivables,395.51,367.08,421.68,430.67,460.35,509.6,463.91,363.81,331.01,358.93,Upgrade
6,Inventory,334.92,380.59,487.73,473.06,507.15,547.47,541.33,443.07,420.97,354.86,Upgrade
7,Prepaid Expenses,43.85,51.45,79.43,94.06,93.88,111.2,102.9,99.05,105.79,81.84,Upgrade
8,Other Current Assets,7.04,1.8,10.83,11.68,31.87,43.07,52.16,54.01,69.17,9.14,Upgrade
9,Total Current Assets,898.99,946.22,1111,1159,1246,1401,1319,1079,1051,940.64,Upgrade
10,"Property, Plant & Equipment",1389,1368,1347,1427,1387,1555,1511,1478,1434,1406,Upgrade
11,Long-Term Investments,286.34,286.84,296.64,321.47,317.84,354.43,343.1,341.63,330.74,313.89,Upgrade
12,Other Intangible Assets,-,-,-,-,-,-,0.45,0.71,1.07,1.49,Upgrade
13,Long-Term Accounts Receivable,6.16,3.72,-,-,-,-,-,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,46.11,29.49,28.51,38.89,38.06,42.55,44.78,49.33,51.89,53.1,Upgrade
15,Other Long-Term Assets,16.1,15.2,14.1,11.68,9.78,14.5,16.6,12.54,4.05,18.04,Upgrade
16,Total Assets,2643,2650,2797,2957,2998,3368,3235,2961,2873,2733,Upgrade
17,Accounts Payable,107.77,100.58,179.99,204.06,264.44,433.56,173.84,245.35,238.52,166.93,Upgrade
18,Accrued Expenses,46.9,64.27,56.1,61.09,50.87,61.61,51.82,39.22,50.5,37.18,Upgrade
19,Short-Term Debt,748.15,836.78,916.18,885.83,758.81,679.7,843.43,626.06,529.08,503.22,Upgrade
20,Current Portion of Long-Term Debt,64.22,77.79,14.18,482.06,15.15,56.18,50.53,49.92,89.2,57.33,Upgrade
21,Current Portion of Leases,16.09,21.47,6.45,5.37,15.47,18.63,6.55,4.53,9.92,23.69,Upgrade
