,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,989.74,1056,1247,1306,1352,1448,1360,1118,955.83,1106,Upgrade
1,Revenue Growth (YoY),-20.62%,-19.12%,-7.80%,-9.80%,-0.55%,29.55%,42.26%,1.07%,-21.59%,-20.84%,Upgrade
2,Cost of Revenue,821.58,881.26,1038,1130,1178,1300,1168,1006,818.36,991.67,Upgrade
3,Gross Profit,168.16,175.15,208.93,176.43,174.5,147.82,191.88,111.91,137.48,114.28,Upgrade
4,"Selling, General & Admin",76.62,89.75,84.5,89.9,79.46,98.7,89.96,72.16,89.87,116.08,Upgrade
5,Other Operating Expenses,-2.64,-1.57,-1.12,-5.16,-1.95,0.52,-2.11,0.4,-3.49,-1.12,Upgrade
6,Operating Expenses,75.19,85.78,83.37,87.48,78.41,93.82,93.85,69.91,89.32,111.94,Upgrade
7,Operating Income,92.98,89.37,125.56,88.95,96.09,54,98.03,42,48.16,2.33,Upgrade
8,Interest Expense,-35.21,-41.68,-46.24,-41.16,-32.05,-29.6,-28.59,-28.67,-32.02,-37.63,Upgrade
9,Interest & Investment Income,0.3,0.3,0.62,0.17,0.98,0.43,1.29,0.98,0.13,0.64,Upgrade
10,Earnings From Equity Investments,-13.03,-21.32,-1.43,-9.88,-1.42,-4.24,-8.31,-8.35,-11.38,-7.47,Upgrade
11,Currency Exchange Gain (Loss),0.22,-0.55,-1.51,-0.12,-4.67,-0.9,-0.57,-0.27,0.55,4.07,Upgrade
12,Other Non Operating Income (Expenses),-2.77,-2.86,-1.48,-1.58,-2.07,-2.08,-2.23,-1.87,-1.47,-1.19,Upgrade
13,EBT Excluding Unusual Items,42.48,23.26,75.53,36.39,56.87,17.62,59.62,3.83,3.97,-39.26,Upgrade
14,Gain (Loss) on Sale of Investments,-,0.21,-,-0.21,-,-,-,-,-,-4.04,Upgrade
15,Gain (Loss) on Sale of Assets,-,0.04,-0.67,-,-,-0.22,1.35,-,-,-,Upgrade
16,Asset Writedown,-8.65,-5.62,-7.74,-4.21,-,0.83,-,-5.15,-3.78,-56.69,Upgrade
17,Other Unusual Items,-,-,0.84,1.59,2.95,2.67,1.14,7.94,6.55,2.13,Upgrade
18,Pretax Income,33.83,17.89,67.96,33.57,59.82,20.9,62.11,6.62,6.74,-97.86,Upgrade
19,Income Tax Expense,-16.31,-5.57,14.41,1.11,10.1,6.61,12.96,4.43,5.11,-8.36,Upgrade
20,Earnings From Continuing Operations,50.14,23.46,53.55,32.46,49.72,14.29,49.15,2.19,1.64,-89.51,Upgrade
21,Minority Interest in Earnings,4.76,2.13,-0.36,2.46,-1.8,1.66,0.41,-0.98,-1.17,-3.27,Upgrade
22,Net Income,54.9,25.59,53.19,34.92,47.93,15.94,49.56,1.21,0.47,-92.78,Upgrade
23,Net Income to Common,54.9,25.59,53.19,34.92,47.93,15.94,49.56,1.21,0.47,-92.78,Upgrade
24,Net Income Growth,3.21%,-26.71%,10.98%,119.07%,-3.30%,1220.63%,10535.84%,-,-81.11%,-,Upgrade
25,Shares Outstanding (Basic),638,640,640,640,640,641,641,641,641,641,Upgrade
26,Shares Outstanding (Diluted),638,640,640,640,640,641,641,641,641,641,Upgrade
27,Shares Change (YoY),-0.34%,-0.05%,-,-0.03%,-0.12%,-0.10%,-0.01%,-,-0.55%,-0.82%,Upgrade
28,EPS (Basic),0.09,0.04,0.08,0.05,0.07,0.02,0.08,0.00,0.00,-0.14,Upgrade
29,EPS (Diluted),0.09,0.04,0.08,0.05,0.07,0.02,0.08,0.00,0.00,-0.14,Upgrade
30,EPS Growth,3.54%,-26.67%,11.04%,119.20%,-3.23%,1221.68%,10958.23%,-,-81.61%,-,Upgrade
31,Free Cash Flow,109.35,145.15,36.9,56.61,-55.43,217.28,-147.31,4.98,72.97,175.81,Upgrade
32,Free Cash Flow Per Share,0.17,0.23,0.06,0.09,-0.09,0.34,-0.23,0.01,0.11,0.27,Upgrade
33,Dividend Per Share,0.018,0.010,0.015,0.015,0.010,0.015,0.015,-,-,-,Upgrade
34,Dividend Growth,20.00%,-33.33%,50.00%,0%,-33.33%,-,-,-,-,-,Upgrade
35,Operating Margin,9.39%,8.46%,10.07%,6.81%,7.11%,3.73%,7.21%,3.76%,5.04%,0.21%,Upgrade
36,Profit Margin,5.55%,2.42%,4.27%,2.67%,3.54%,1.10%,3.64%,0.11%,0.05%,-8.39%,Upgrade
37,Free Cash Flow Margin,11.05%,13.74%,2.96%,4.33%,-4.10%,15.00%,-10.83%,0.45%,7.63%,15.90%,Upgrade
38,EBITDA,96.92,93.35,128.92,88.28,103.35,57.6,101.61,47.11,56.88,23.24,Upgrade
39,D&A For EBITDA,3.94,3.98,3.36,-0.66,7.26,3.61,3.58,5.11,8.72,20.91,Upgrade
40,EBIT,92.98,89.37,125.56,88.95,96.09,54,98.03,42,48.16,2.33,Upgrade
