,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+9 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+9 Quarters
0,Market Capitalization,3576,2942,3039,2750,3170,3146,3458,3343,3290,2732,3568,3706,4092,3962,4696,4282,4530,7005,8720,4416,4375,Upgrade
1,Market Cap Growth,-6.47%,-6.47%,-12.10%,-17.74%,-3.63%,15.14%,-3.10%,-9.79%,-19.60%,-31.04%,-24.01%,-13.45%,-9.67%,-43.44%,-46.15%,-3.04%,3.53%,63.94%,69.76%,-,-,Upgrade
2,Enterprise Value,2854,2167,2121,1804,2224,2252,2491,2302,2249,1770,2572,2715,3101,2918,3646,3198,3446,5839,7614,3528,3487,Upgrade
3,Last Close Price,16.15,13.29,13.41,12.13,13.99,13.88,14.99,14.49,14.26,11.85,15.22,15.75,17.39,16.84,19.72,17.81,18.85,29.14,35.73,18.10,17.93,Upgrade
4,PE Ratio,26.89,22.41,26.05,22.69,27.46,26.90,27.04,27.89,30.23,33.70,50.26,46.59,-,30.87,35.40,28.50,34.26,47.67,53.97,30.58,27.80,Upgrade
5,Forward PE,28.33,23.37,23.37,23.37,23.37,23.37,23.37,23.37,23.37,23.37,23.37,23.37,27.52,26.64,19.88,18.53,15.33,-,-,-,-,Upgrade
6,PS Ratio,1.88,1.57,1.64,1.57,2.01,2.10,2.48,2.45,2.48,2.11,2.89,3.07,3.55,3.50,4.12,3.78,4.42,7.01,9.05,4.93,4.50,Upgrade
7,PB Ratio,2.38,1.95,1.98,1.84,2.17,2.17,2.43,2.31,2.34,1.98,2.66,2.68,3.03,2.92,3.54,3.16,3.37,5.29,6.14,3.21,3.26,Upgrade
8,P/TBV Ratio,2.05,2.05,2.08,1.89,2.24,2.24,2.48,2.35,2.38,2.01,2.71,2.73,3.08,2.97,3.61,3.21,3.43,5.38,6.24,3.27,3.32,Upgrade
9,P/FCF Ratio,-,-42.52,-,-219.63,-,86.53,-,38.28,38.15,41.80,-,-438.45,-,-,-,-,-,87.07,89.68,-,59.78,Upgrade
10,P/OCF Ratio,22.66,22.66,-,20.56,-,18.65,-,17.20,17.10,20.46,52.63,66.71,-,48.57,-,32.37,38.67,58.11,58.88,-,24.24,Upgrade
11,EV/Sales Ratio,1.52,1.15,1.15,1.03,1.41,1.50,1.78,1.69,1.69,1.37,2.08,2.25,2.69,2.58,3.20,2.82,3.36,5.84,7.90,3.94,3.58,Upgrade
12,EV/EBITDA Ratio,18.13,13.95,16.12,13.74,18.09,17.50,19.27,19.11,21.44,23.67,39.08,33.10,-,21.74,25.92,20.49,26.07,36.07,44.27,23.18,20.03,Upgrade
13,EV/EBIT Ratio,23.51,17.86,21.54,18.21,24.29,22.95,24.93,24.96,28.91,36.21,62.52,46.54,-,25.82,30.01,23.06,29.51,39.31,47.95,25.12,21.45,Upgrade
14,EV/FCF Ratio,-41.25,-31.32,-,-144.09,-,61.94,-,26.36,26.08,27.08,-,-321.26,-,-,-,-,-,72.59,78.31,-,47.65,Upgrade
15,Debt / Equity Ratio,0.06,0.06,0.05,0.03,0.05,0.02,0.04,0.05,0.09,0.07,0.08,0.06,0.08,0.07,0.08,0.08,0.03,0.04,0.03,0.03,0.01,Upgrade
16,Debt / EBITDA Ratio,0.60,0.38,0.67,0.22,1.50,0.20,0.53,0.40,1.69,0.66,1.51,0.66,-,0.87,0.77,0.42,0.92,0.33,0.25,0.24,0.12,Upgrade
17,Debt / FCF Ratio,-,-1.36,-,-4.01,-,0.83,-,0.90,1.49,1.54,-,-10.23,-,-,-,-,-,0.58,0.48,-,0.27,Upgrade
18,Asset Turnover,0.95,0.86,1.15,0.92,0.94,0.69,0.82,0.78,0.74,0.64,0.79,0.75,0.62,0.58,0.70,0.75,0.67,0.60,0.46,0.71,Upgrade,
