,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,266.25,126.2,67.57,254.26,102.89,267.28,114.99,224.48,187.39,652.44
1,Revenue Growth (YoY),294.03%,-50.37%,-34.33%,-4.87%,-10.52%,19.07%,-38.63%,-65.59%,-70.76%,90.52%
2,Cost of Revenue,251.77,128,72.92,248.49,101.33,283.19,129,212.67,208.24,420.61
3,Gross Profit,14.49,-1.81,-5.35,5.77,1.56,-15.91,-14.01,11.81,-20.86,231.82
4,"Selling, General & Admin",7.55,8.69,7.81,10.61,10.78,15.76,16.23,-15.06,43.22,60.43
5,Operating Expenses,9.21,45.37,7.12,18.75,7.45,19.56,15.51,-74.13,116.61,187.6
6,Operating Income,5.28,-47.17,-12.47,-12.99,-5.88,-35.47,-29.51,85.94,-137.47,44.22
7,Interest Expense,-0.66,-0.11,-0.07,-0.03,-0.07,-0.12,-0.16,-0.4,-1.49,-1.44
8,Interest & Investment Income,0.01,0.09,0.05,0.02,0.01,0,0.01,0.5,0.21,0.49
9,Earnings From Equity Investments,0.52,-,-,-,-,-,-,-,-,-
10,Currency Exchange Gain (Loss),-,-,-,-,-,-0.06,-0.33,-2.65,-0.03,-0.17
11,Other Non Operating Income (Expenses),0.12,0.13,0.08,0.7,2.93,0.11,0.28,41.17,-46.72,-63.4
12,EBT Excluding Unusual Items,5.25,-47.06,-12.41,-12.3,-3.02,-35.55,-29.72,124.56,-185.5,-20.3
13,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-10.99,10.99,-8.93
14,Gain (Loss) on Sale of Assets,-,-,-,-,10.9,-,-,1.94,-0.14,-0.14
15,Asset Writedown,-,-,-,-,-,-,-,-5.91,-,-
16,Other Unusual Items,-,-,-,1.46,1.36,0.28,0.16,0.43,5.18,-5.21
17,Pretax Income,5.25,-46.88,-12.41,-10.83,9.25,-35.27,-29.56,110.03,-169.47,-34.58
18,Income Tax Expense,-,-,-,-0.04,-,-,-,16.84,-16.16,31.02
19,Earnings From Continuing Operations,5.25,-46.88,-12.41,-10.8,9.25,-35.27,-29.56,93.19,-153.3,-65.6
20,Earnings From Discontinued Operations,-,-,-,-,0.58,-0.05,104.98,-185.45,0.53,-
21,Net Income to Company,5.25,-46.88,-12.41,-10.8,9.83,-35.32,75.42,-92.25,-152.78,-65.6
22,Minority Interest in Earnings,-,-,-,-,-,-,-,-53.53,53.53,0.08
23,Net Income,5.25,-46.88,-12.41,-10.8,9.83,-35.32,75.42,-145.78,-99.25,-65.52
24,Net Income to Common,5.25,-46.88,-12.41,-10.8,9.83,-35.32,75.42,-145.78,-99.25,-65.52
25,Net Income Growth,-,-,-,-,-86.97%,-,-,-,-,-
26,Shares Outstanding (Basic),1332,1332,1332,1332,1332,1332,1332,1332,1332,1240
27,Shares Outstanding (Diluted),1332,1332,1332,1332,1332,1332,1332,1332,1332,1240
28,Shares Change (YoY),-,-,-,-,-,-,-,7.40%,8.12%,0.67%
29,EPS (Basic),0.00,-0.04,-0.01,-0.01,0.01,-0.03,0.06,-0.11,-0.07,-0.05
30,EPS (Diluted),0.00,-0.04,-0.01,-0.01,0.01,-0.03,0.06,-0.11,-0.07,-0.05
31,EPS Growth,-,-,-,-,-86.97%,-,-,-,-,-
32,Free Cash Flow,-46.45,9.05,-28.89,21.37,10.23,-10.31,-19.58,17.21,-117.59,111.8
33,Free Cash Flow Per Share,-0.03,0.01,-0.02,0.02,0.01,-0.01,-0.01,0.01,-0.09,0.09
34,Operating Margin,1.98%,-37.38%,-18.45%,-5.11%,-5.72%,-13.27%,-25.67%,38.28%,-73.36%,6.78%
35,Profit Margin,1.97%,-37.14%,-18.36%,-4.25%,9.55%,-13.22%,65.59%,-64.94%,-52.97%,-10.04%
36,Free Cash Flow Margin,-17.45%,7.17%,-42.75%,8.41%,9.94%,-3.86%,-17.02%,7.67%,-62.76%,17.14%
37,EBITDA,5.36,-47.09,-12.39,-12.92,-5.84,-35.46,-29.44,86.37,-135.94,45.57
38,D&A For EBITDA,0.09,0.09,0.08,0.07,0.04,0.01,0.08,0.43,1.53,1.35
39,EBIT,5.28,-47.17,-12.47,-12.99,-5.88,-35.47,-29.51,85.94,-137.47,44.22
