,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,-,329.33,260.2,419.94,574.75,327.28,590.19,535.02,551.04,352.34,240.38,254.26,189.12,219,217.88,220.58,646.46,134.13,140.04,-,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.04,-,Upgrade
2,Trading Asset Securities,-,419.62,504.8,688.95,589.99,761.48,527.15,588.55,536.68,70.47,171.47,155.39,256.38,275.33,354.72,352.13,10,-,-,-,Upgrade
3,Cash & Short-Term Investments,748.95,748.95,764.99,1109,1165,1089,1117,1124,1088,422.81,411.85,409.64,445.5,494.33,572.6,572.71,656.46,134.13,140.09,170.37,Upgrade
4,Cash Growth,-35.70%,-31.21%,-31.53%,-1.31%,7.08%,157.51%,171.30%,174.28%,144.16%,-14.47%,-28.07%,-28.47%,-32.14%,268.54%,308.75%,236.16%,285.32%,-,-,-,Upgrade
5,Accounts Receivable,-,689.72,632.55,590.91,541.78,597.81,527.39,538.6,398.75,428.51,375.88,398.37,380.37,428.22,365.83,332.61,281.22,280.36,225.04,-,Upgrade
6,Other Receivables,-,4.27,3.63,7.68,4.33,4.75,3.75,2.01,3.16,0.9,0.35,0.49,0.27,0.76,0.4,0.67,0.38,0.21,0.17,-,Upgrade
7,Receivables,-,693.98,636.18,598.59,546.11,602.56,531.14,540.61,401.91,429.41,376.23,398.87,380.64,428.99,366.23,333.28,281.6,280.57,225.21,-,Upgrade
8,Inventory,-,617.93,570.84,527.79,494.23,474.27,426.31,363.39,373.42,372.39,339.61,292.52,272.13,258.62,223.02,216.49,181.35,171.92,150.13,-,Upgrade
9,Prepaid Expenses,-,-,3.85,-,5.37,-,2.61,-,3.1,-,-,-,0,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,-,92.33,71.55,122.94,91.27,76.96,70.63,60.53,40.14,37.17,13.36,32.8,38.49,25.52,23.79,33.2,13.81,14.39,10.48,-,Upgrade
11,Total Current Assets,-,2153,2047,2358,2302,2243,2148,2088,1906,1262,1141,1134,1137,1207,1186,1156,1133,601.01,525.9,-,Upgrade
12,"Property, Plant & Equipment",-,1543,1400,1338,1401,1169,1144,1124,1082,945.88,821.2,641.89,642.2,522.19,473.1,419.44,421.89,398.17,399.57,-,Upgrade
13,Other Intangible Assets,-,102.27,102.86,103.45,104.04,104.56,105.15,105.74,106.34,106.81,107.4,108.01,108.61,39.3,39.53,39.81,40.07,40.11,40.38,-,Upgrade
14,Long-Term Deferred Tax Assets,-,13.58,8.52,5.3,7.76,15.43,14.73,12.1,12.24,5.61,5.11,5.43,4.52,6.6,6.59,5.92,5.89,2.41,2.27,-,Upgrade
15,Long-Term Deferred Charges,-,15.88,12.71,10.77,10.09,10.77,8.89,8.94,9.35,10.77,11.23,10.59,10.94,10.92,11.49,9.55,6.22,5.72,5.89,-,Upgrade
16,Other Long-Term Assets,-,119.18,178.81,167.33,56.03,141.59,90.94,62.42,56.75,45.65,18.46,91.65,29.93,68.13,49.36,44.39,14.42,19.54,6.6,-,Upgrade
17,Total Assets,-,3947,3750,3983,3880,3684,3511,3401,3173,2377,2104,1991,1933,1855,1766,1675,1622,1067,980.62,-,Upgrade
18,Accounts Payable,-,343.53,319.98,369.81,445.32,353.53,371.99,390.39,422.74,384.3,263.14,149.16,124.31,124.65,120.18,91.67,96.94,93.08,75.67,-,Upgrade
19,Accrued Expenses,-,11.52,12.99,9.97,35.68,7.46,10.83,8.3,25.7,19.76,30.6,12.76,33.69,19.5,16.57,10.17,31.67,18.63,14.04,-,Upgrade
20,Short-Term Debt,-,681.33,565.33,756,665.03,553.06,431.91,287.02,87.02,147.03,90.02,45.02,5.01,5.01,55.03,10.01,10.01,10,10,-,Upgrade
21,Current Portion of Long-Term Debt,-,62.09,32.09,-,-,-,-,2,3,2,2,2,2.01,-,-,-,-,7.17,7.17,-,Upgrade
22,Current Portion of Leases,-,-,-,-,-,-,-,-,-,-,-,-,-,5.37,6.72,10.06,13.38,13.32,13.26,-,Upgrade
23,Current Income Taxes Payable,-,4.38,0.76,3.23,0.09,15.28,12.12,26.37,5.06,23.53,13.57,24.1,20.71,26.03,13.37,16.71,9.93,4.75,3.86,-,Upgrade
24,Current Unearned Revenue,-,15.14,15.05,13.49,9.82,3.91,7.37,7.52,8.63,2.85,7.8,6.29,6.75,2.2,3.76,6.03,3.65,2.06,3.88,-,Upgrade
25,Other Current Liabilities,-,133.79,110.28,131.42,117.45,115.08,95.83,92.97,87.07,128.46,105.42,151.09,194.01,172.53,119.22,123.95,97.3,100.39,61.69,-,Upgrade
26,Total Current Liabilities,-,1252,1056,1284,1273,1048,930.05,814.58,639.24,707.93,512.55,390.43,386.48,355.28,334.86,268.61,262.88,249.41,189.57,-,Upgrade
27,Long-Term Debt,-,77,108,78,-,-,-,-,-,1,2,2,3,3.01,-,-,-,30.71,30.71,-,Upgrade
28,Long-Term Leases,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.37,6.72,-,Upgrade
29,Long-Term Unearned Revenue,-,32.52,33.77,35.01,43.46,44.71,45.95,47.2,55.65,41.11,42.32,43.53,44.74,45.83,46.63,46.98,46.26,32.55,32.66,-,Upgrade
30,Long-Term Deferred Tax Liabilities,-,-,-,-,-,10.77,10.27,10.4,10.11,3.63,3.86,4.06,4.26,4.83,4.83,5.3,5.3,5.56,5.81,-,Upgrade
31,Total Liabilities,-,1361,1198,1397,1317,1104,986.27,872.18,705,753.67,560.73,440.02,438.48,408.94,386.31,320.89,314.44,321.61,265.48,-,Upgrade
32,Common Stock,-,158.78,158.78,158.78,158.78,158.78,158.61,112.62,112.62,100,100,100,100,100,100,100,100,75,75,-,Upgrade
33,Additional Paid-In Capital,-,1695,1695,1695,1695,1703,1699,1719,1719,938.5,933.48,930.13,930.13,930.13,930.13,930.13,930.13,421.75,421.75,-,Upgrade
34,Retained Earnings,-,755.91,726.17,751.16,721.31,714.88,663.74,693.91,634.61,581,507.53,519.11,462.53,410.4,344.48,319.43,273.3,243.52,213.78,-,Upgrade
35,Treasury Stock,-,-30.13,-30.13,-20.21,-11.93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
36,Comprehensive Income & Other,-,2.01,2.32,1.33,0.28,4.34,3.26,3.32,1.47,3.33,2.73,2.13,1.83,5.14,4.78,4.35,3.83,5.09,4.6,-,Upgrade
37,Total Common Equity,2582,2582,2552,2586,2563,2581,2525,2529,2468,1623,1544,1551,1494,1446,1379,1354,1307,745.36,715.13,678.17,Upgrade
