,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,19270,16351,13018,12828,10539,11453,11146,9273,8315,5566,6300,6507,8162,8274,7826,9735,9310,11434,11589,9410,10280,Upgrade
1,Market Cap Growth,42.76%,42.76%,16.79%,38.33%,26.75%,105.79%,76.93%,42.51%,1.87%,-32.73%,-19.51%,-33.15%,-12.33%,-27.64%,-32.47%,3.45%,-9.44%,35.02%,29.42%,2.17%,14.70%,Upgrade
2,Enterprise Value,19043,16225,13031,12885,10596,11463,11311,9479,8520,5704,6583,7207,8862,8406,8201,10040,9615,11555,12145,9862,10733,Upgrade
3,Last Close Price,25.07,21.13,16.31,16.07,13.20,14.56,13.81,11.49,10.30,6.90,7.57,7.86,9.85,9.99,9.03,11.23,10.74,13.19,13.08,10.62,11.60,Upgrade
4,PE Ratio,19.90,17.01,14.91,15.64,14.60,16.18,18.16,18.69,17.84,12.78,17.71,16.83,21.62,19.91,16.31,19.91,17.65,23.55,23.28,20.17,22.57,Upgrade
5,Forward PE,19.87,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,Upgrade
6,PS Ratio,3.32,2.84,2.18,2.21,1.90,2.14,2.42,2.20,2.05,1.39,1.61,1.58,2.06,2.16,2.03,2.63,2.56,3.22,3.42,3.00,3.36,Upgrade
7,PB Ratio,4.85,4.06,3.29,3.17,2.76,3.12,3.26,2.71,2.50,1.74,2.09,2.13,2.74,2.87,2.80,3.28,3.20,4.07,4.35,3.38,3.85,Upgrade
8,P/TBV Ratio,4.32,4.32,3.50,3.37,2.94,3.33,3.49,2.90,2.68,1.87,2.25,2.29,2.95,3.10,3.03,3.54,3.46,4.34,4.65,3.60,4.10,Upgrade
