,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020
,Period Ending,"Jul '24 Jul 31, 2024","Jan '24 Jan 31, 2024","Jul '23 Jul 31, 2023","Jan '23 Jan 31, 2023","Jul '22 Jul 31, 2022","Jan '22 Jan 31, 2022","Jul '21 Jul 31, 2021","Jan '21 Jan 31, 2021","Jul '20 Jul 31, 2020","Jan '20 Jan 31, 2020"
0,Operating Revenue,77.38,79.7,62.88,68.29,58.49,83.34,84.14,93.26,92.56,194.48
1,Other Revenue,2.95,5.18,5.88,2.81,1.96,1.61,1.94,1.68,1.63,1.37
2,Revenue,80.33,84.88,68.76,71.1,60.44,84.95,86.08,94.94,94.19,195.85
3,Revenue Growth (YoY),16.83%,19.39%,13.75%,-16.31%,-29.78%,-10.52%,-8.61%,-51.53%,-39.30%,-10.61%
4,Cost of Revenue,49.03,48.6,49.01,44.33,54.54,48.52,61.23,68.18,80.55,96.97
5,Gross Profit,31.3,36.28,19.75,26.77,5.9,36.43,24.85,26.75,13.64,98.89
6,"Selling, General & Admin",37.85,32.41,30.62,32.3,24.48,29.14,27.13,29.06,39.17,50.07
7,Other Operating Expenses,0.13,-0.85,-0.34,-0.34,-0.25,-0.32,-0.36,-0.3,-0.28,-0.4
8,Operating Expenses,46.95,40.59,38.52,40.05,33.48,42.46,45.13,47.67,62.01,74.03
9,Operating Income,-15.65,-4.31,-18.77,-13.28,-27.57,-6.03,-20.28,-20.92,-48.37,24.86
10,Interest Expense,-2.19,-1.67,-1.44,-1.23,-0.69,-0.54,-0.54,-0.84,-1.8,-0.8
11,Interest & Investment Income,0.15,1.26,0.82,0.62,0.1,0.08,0.07,0.17,0.75,1.45
12,Earnings From Equity Investments,0.77,0.38,2.5,0.03,0.21,0.06,-,-0.13,-0.14,-0.05
13,Currency Exchange Gain (Loss),-0.18,0.07,-0.42,-0.08,-0.24,-0.04,-0.02,0.1,0.04,0
14,Other Non Operating Income (Expenses),-0.29,-,0.25,-,0.34,0.12,-0.71,0.1,-1.18,0.08
15,EBT Excluding Unusual Items,-17.39,-4.26,-17.07,-13.93,-27.84,-6.35,-21.49,-21.52,-50.7,25.55
16,Impairment of Goodwill,-1.19,-,-,-,-,-,-,-,-,-
17,Gain (Loss) on Sale of Investments,3.31,-0.11,4.05,1.04,-,-,-,-0.08,-,-
18,Gain (Loss) on Sale of Assets,-,-,-,-,-0.3,-0.23,-0.42,-,-0.57,0.09
19,Asset Writedown,-4.5,1.1,-1.2,0.1,-0.75,0.45,0.04,0.06,-1.87,-2.18
20,Other Unusual Items,-,-,0.24,-,10.7,-,0.74,13.89,7.51,-
21,Pretax Income,-19.77,-3.27,-13.98,-12.8,-18.19,-6.13,-21.13,-7.66,-45.63,23.46
22,Income Tax Expense,-0.25,0.5,-0.03,0.2,-0.1,1.99,0.84,-2.07,-6.44,4.06
23,Earnings From Continuing Operations,-19.52,-3.78,-13.95,-13,-18.09,-8.12,-21.97,-5.58,-39.2,19.4
24,Minority Interest in Earnings,0.02,-1.34,-0.73,-0.18,0.13,0.58,0.13,0.47,0.16,0.4
25,Net Income,-19.5,-5.11,-14.67,-13.17,-17.96,-7.54,-21.85,-5.12,-39.03,19.8
26,Net Income to Common,-19.5,-5.11,-14.67,-13.17,-17.96,-7.54,-21.85,-5.12,-39.03,19.8
27,Net Income Growth,-,-,-,-,-,-,-,-,-,-27.33%
28,Shares Outstanding (Basic),508,508,505,501,500,500,500,500,500,500
29,Shares Outstanding (Diluted),508,508,505,501,500,500,500,500,500,500
30,Shares Change (YoY),0.48%,1.26%,1.05%,0.27%,-,-,-,-0.03%,-0.48%,-0.45%
31,EPS (Basic),-0.04,-0.01,-0.03,-0.03,-0.04,-0.02,-0.04,-0.01,-0.08,0.04
32,EPS (Diluted),-0.04,-0.01,-0.03,-0.03,-0.04,-0.02,-0.04,-0.01,-0.08,0.04
33,EPS Growth,-,-,-,-,-,-,-,-,-,-26.94%
34,Free Cash Flow,-4.82,5.24,-22.12,11.75,-9.79,0.46,-26.53,19.3,-13.96,42.37
35,Free Cash Flow Per Share,-0.01,0.01,-0.04,0.02,-0.02,0.00,-0.05,0.04,-0.03,0.08
36,Operating Margin,-19.48%,-5.08%,-27.30%,-18.68%,-45.62%,-7.10%,-23.56%,-22.03%,-51.36%,12.69%
37,Profit Margin,-24.28%,-6.02%,-21.34%,-18.53%,-29.72%,-8.88%,-25.38%,-5.39%,-41.44%,10.11%
38,Free Cash Flow Margin,-6.00%,6.18%,-32.17%,16.53%,-16.19%,0.55%,-30.82%,20.33%,-14.82%,21.63%
39,EBITDA,-14.75,-2.72,-17.48,-10.92,-24.83,-0.98,-14.9,-16.39,-44.4,29.67
40,D&A For EBITDA,0.9,1.6,1.29,2.36,2.74,5.06,5.39,4.53,3.97,4.81
41,EBIT,-15.65,-4.31,-18.77,-13.28,-27.57,-6.03,-20.28,-20.92,-48.37,24.86
42,Advertising Expenses,-,3.09,-,5.2,-,1.92,-,3.29,-,4.73
