,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+8 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+8 Quarters
0,Market Capitalization,5425,5338,4105,4787,6003,6383,6573,7776,7758,7447,7992,8106,10354,8118,10487,11373,12862,15509,17972,15042,8802,Upgrade
1,Market Cap Growth,-16.37%,-16.37%,-37.56%,-38.44%,-22.61%,-14.29%,-17.75%,-4.06%,-25.08%,-8.27%,-23.79%,-28.73%,-19.50%,-47.65%,-41.65%,-24.39%,46.12%,76.61%,66.55%,4.67%,-,Upgrade
2,Enterprise Value,5596,5700,4494,4974,6190,6702,6929,8728,8709,8083,8879,9293,11541,8952,10884,11651,13139,15229,17941,15419,9179,Upgrade
3,Last Close Price,8.74,8.60,6.60,7.53,9.44,10.04,10.34,12.16,12.13,11.65,12.50,12.47,15.92,12.48,16.13,16.72,18.91,22.80,26.42,21.74,12.72,Upgrade
4,PE Ratio,24.39,23.71,29.24,62.67,-,-,24.01,20.63,19.07,-,16.53,17.15,24.01,15.39,15.34,9.62,11.11,14.53,19.42,41.60,27.02,Upgrade
5,Forward PE,-,10.45,10.45,10.45,10.45,10.45,10.45,10.45,10.45,10.45,10.45,10.45,10.45,10.45,10.45,10.45,11.61,14.66,-,-,-,Upgrade
6,PS Ratio,1.72,1.67,1.41,1.78,2.18,2.02,1.88,1.93,1.84,2.03,2.24,2.62,3.54,2.64,3.41,2.80,3.35,4.16,5.12,6.18,3.74,Upgrade
7,PB Ratio,1.63,1.59,1.25,1.45,1.87,1.97,2.03,2.40,2.48,2.56,2.71,2.79,3.76,3.04,4.04,3.73,4.40,5.64,7.11,6.97,4.27,Upgrade
8,P/TBV Ratio,1.75,1.75,1.39,1.61,2.08,2.20,2.26,2.68,2.78,2.80,2.97,3.06,4.15,3.37,4.45,4.05,4.78,6.04,7.66,7.60,4.66,Upgrade
